Date/Time,Air_Temperature_C_2m,Relative_Humidity_%_2m,WindSpeed_m/s_3m,WindDirection_Degrees_3m,WindSpeedMax_m/s_3m,StationPressure_mbar,Rainfall_mm,NetRadation_W/m2,SnowDepth_cm
7/10/2017 12:00,10.33,89.7,0.543,282.6,39.64,990,0.7,58.97,7777
7/10/2017 13:00,10.83,86.9,0.435,240.2,32.2,990,0.8,73.08,7777
7/10/2017 14:00,11.53,84.9,0.564,260.9,35.59,990,0.4,81.3,7777
7/10/2017 15:00,11.57,87.5,0.443,234.7,43.05,990,0,21.27,7777
7/10/2017 16:00,11.67,84.7,0.378,225.1,38.46,990,0,26.75,7777
7/10/2017 17:00,12.61,84.4,0.354,281.3,34.4,990,0,31.05,7777
7/10/2017 18:00,12.1,82.1,0.315,321.3,28.22,990,0,17.15,7777
7/10/2017 19:00,12.1,72.68,0.152,255.8,27.92,990,0,19.1,7777
7/10/2017 20:00,12.19,83.6,0.142,258.4,36.36,990,0,7.346,7777
7/10/2017 21:00,11.63,90.1,0.095,317.2,26.76,990,0,1.097,7777
7/10/2017 22:00,11.2,91.9,0.037,112,17.99,990,0,-4.394,7777
7/10/2017 23:00,10.95,93.7,0.04,176.6,10.93,990,0,-3.306,7777
7/11/2017 0:00,10.15,95.1,0.028,139,29.06,990,0,-1.815,7777
7/11/2017 1:00,10.19,95.3,0.04,55.97,6.851,990,0,-1.219,7777
7/11/2017 2:00,10.25,94.5,0.035,300.7,31.71,990,0,-1.488,7777
7/11/2017 3:00,9.91,95.6,0.155,60.88,71.29,990,0,-1.353,7777
7/11/2017 4:00,9.76,95.6,0.032,60.48,21.41,990,0,-0.457,7777
7/11/2017 5:00,9.93,94.7,0.094,293.1,23.78,990,0.3,4.033,7777
7/11/2017 6:00,9.87,94,0.133,237.6,33.86,990,0,12.48,7777
7/11/2017 7:00,10.18,94.4,0.149,243.4,35.99,991,1.2,10.85,7777
7/11/2017 8:00,10.27,92.9,0.331,244.2,41.4,991,0,28.82,7777
7/11/2017 9:00,10.95,91.4,0.617,249.7,20,992,0,37.62,7777
7/11/2017 10:00,11.09,87.6,0.643,293.3,33.71,992,0,42.89,7777
7/11/2017 11:00,12.04,84.2,0.751,305.9,29.55,992,0,68.34,7777
7/11/2017 12:00,13.42,78.41,0.99,302.8,29.03,992,0,211.4,7777
7/11/2017 13:00,14.34,78.73,1.191,284.8,25.1,993,0,191.6,7777
7/11/2017 14:00,15.18,73.46,1.188,283.5,35.1,993,0,251.7,7777
7/11/2017 15:00,16.36,73.93,1.895,269,21.23,993,0,234.1,7777
7/11/2017 16:00,15.74,71.61,1.224,287.3,31.26,993,0,123.5,7777
7/11/2017 17:00,17.54,71.58,0.932,341.3,39.67,993,0,165.5,7777
7/11/2017 18:00,17.18,63.65,0.68,307.3,41.93,993,0,110.7,7777
7/11/2017 19:00,17.13,77,1.392,239,46.62,993,0,83.5,7777
7/11/2017 20:00,15.21,77.56,0.733,184.1,52.11,994,0,49.19,7777
7/11/2017 21:00,15.22,74.69,0.232,192.2,55.3,994,0,15.63,7777
7/11/2017 22:00,14.22,85.4,0.144,154.7,50.91,995,0,0.631,7777
7/11/2017 23:00,12.74,93.2,0.042,179.6,36.48,995,0,-24.95,7777
7/12/2017 0:00,10.19,94.2,0.134,4.37,27.87,995,0,-15.92,7777
7/12/2017 1:00,11.07,95.2,0.063,330,34.56,996,0,7.949,7777
7/12/2017 2:00,11.24,94.5,0.003,1.773,1.438,996,0,4.704,7777
7/12/2017 3:00,11.43,89.3,0.13,61.22,35.12,997,0,4.09,7777
7/12/2017 4:00,11.53,94.3,0.083,165.2,30.54,997,0,5.295,7777
7/12/2017 5:00,11.4,93.2,0.265,201.6,35.41,998,0,6.831,7777
7/12/2017 6:00,10.78,91.2,0.076,73.56,53.27,998,0,13.15,7777
7/12/2017 7:00,12.06,85.4,0.555,137.8,43.54,998,0,26.37,7777
7/12/2017 8:00,12.28,82.4,0.562,161.5,31.68,999,0,66.91,7777
7/12/2017 9:00,13.22,80.7,0.518,244.1,60.91,999,0,83,7777
7/12/2017 10:00,13.37,79.1,0.46,191.9,45.28,999,0,73.84,7777
7/12/2017 11:00,14.02,78.69,0.964,194.3,28.52,1000,0,87.8,7777
7/12/2017 12:00,14.13,72.09,0.538,234.5,54.1,1000,0,177.1,7777
7/12/2017 13:00,16.27,59.28,0.837,223.6,68.84,1000,0,352,7777
7/12/2017 14:00,17.91,61.8,0.694,252.5,88.4,999,0,434,7777
7/12/2017 15:00,19.77,56.99,0.786,185.9,59.81,999,0,415.4,7777
7/12/2017 16:00,20.47,54.25,0.889,226.1,39.52,998,0,354.8,7777
7/12/2017 17:00,21.24,51.92,1.034,216.8,46.31,998,0,278.3,7777
7/12/2017 18:00,21.95,45.36,0.624,246.8,39.33,997,0,206.8,7777
7/12/2017 19:00,21.71,49.8,0.974,235.9,23.24,997,0,128.7,7777
7/12/2017 20:00,20.33,63.98,0.606,220.6,21.19,997,0,29.51,7777
7/12/2017 21:00,18.46,78.02,0.016,65.89,14.46,998,0,-2.734,7777
7/12/2017 22:00,16.43,85,0.06,51.3,31.95,998,0,-3.845,7777
7/12/2017 23:00,15.35,88.4,0.036,39.89,23.81,997,0,-9.7,7777
7/13/2017 0:00,13.2,93.1,0.081,93.2,24.1,997,0,-16.65,7777
7/13/2017 1:00,12.06,89.3,0.037,332.5,44.07,997,0,-12.42,7777
7/13/2017 2:00,11.59,94.5,0.119,73.47,28.36,997,0,-14.03,7777
7/13/2017 3:00,10.21,95.5,0.098,104.6,46.35,997,0,-22.05,7777
7/13/2017 4:00,8.92,89.7,0.274,50.12,56.56,997,0,-10.38,7777
7/13/2017 5:00,9.39,95.9,0.191,83,63.61,997,0,0.721,7777
7/13/2017 6:00,9.66,95.9,0.146,77.33,38.95,997,0,18.99,7777
7/13/2017 7:00,11.21,89.1,0.168,61.77,30.61,997,0,18.31,7777
7/13/2017 8:00,11.82,94.7,0.273,204.8,72.99,997,0.3,11.38,7777
7/13/2017 9:00,13.32,85.5,0.208,84.8,43.88,997,0,101.1,7777
7/13/2017 10:00,16.3,82.4,0.66,290.9,50.92,997,0,130.8,7777
7/13/2017 11:00,17.83,65.23,1.437,239.5,19.25,997,0,258.2,7777
7/13/2017 12:00,19.16,62.96,1.177,237.4,33.82,997,0,260.6,7777
7/13/2017 13:00,20.8,58.7,1.381,231.2,38.57,997,0,415.5,7777
7/13/2017 14:00,20.68,56.17,1.686,220,31.14,996,0,385.2,7777
7/13/2017 15:00,21.69,55,1.293,200.3,45.62,996,0,357.4,7777
7/13/2017 16:00,22.11,51.57,1.285,256.1,28.52,995,0,320.7,7777
7/13/2017 17:00,22.5,51.3,0.924,253.4,37.7,994,0,261.6,7777
7/13/2017 18:00,22.7,49.19,1.594,229,27.09,994,0,195.8,7777
7/13/2017 19:00,22.32,49.46,1.301,244.1,24.16,994,0,127.5,7777
7/13/2017 20:00,21.1,53.02,1.022,259.1,21.03,994,0,47,7777
7/13/2017 21:00,20.39,68.71,0.366,246.1,21.59,994,0,0.393,7777
7/13/2017 22:00,17.6,83.1,0.155,33.08,33.37,994,0,-17.5,7777
7/13/2017 23:00,14.95,88.5,0.323,48.16,19.5,994,0,-26.68,7777
7/14/2017 0:00,12.69,93.1,0.285,57.08,61.78,994,0,-26.82,7777
7/14/2017 1:00,11.78,94.7,0.339,63.61,53.44,994,0,-24.91,7777
7/14/2017 2:00,9.92,95,0.165,33.02,23.94,993,0,-25.26,7777
7/14/2017 3:00,9.12,95,0.253,70.83,57.42,993,0,-22.45,7777
7/14/2017 4:00,8.66,95.7,0.336,49.48,29.25,993,0,-19.12,7777
7/14/2017 5:00,8.04,95.3,0.123,57.85,40.95,993,0,-6.975,7777
7/14/2017 6:00,8.91,95.7,0.193,65.51,29.1,993,0,-0.699,7777
7/14/2017 7:00,11.04,85.4,0.323,84.1,44.48,993,0,76.79,7777
7/14/2017 8:00,15.55,64.78,0.314,130.1,56.2,993,0,149.6,7777
7/14/2017 9:00,18.75,57.37,0.89,212.4,40.22,993,0,244.3,7777
7/14/2017 10:00,19.36,53.45,1.382,185.5,37.23,993,0,340.3,7777
7/14/2017 11:00,21.06,45.63,1.028,237.9,42.48,992,0,426.9,7777
7/14/2017 12:00,22.26,38.58,1.221,156.5,64.86,992,0,477.7,7777
7/14/2017 13:00,23.25,38.64,1.252,175.7,57.09,991,0,500.5,7777
7/14/2017 14:00,23.54,28.52,1.369,193.6,51.48,990,0,492,7777
7/14/2017 15:00,24.62,30.36,1.394,173.4,62.38,990,0,467.8,7777
7/14/2017 16:00,24.67,28.23,1.425,220,53.97,989,0,433,7777
7/14/2017 17:00,25.09,28.44,1.2,195.5,49.67,988,0,324.8,7777
7/14/2017 18:00,24.94,27.97,1.167,231.7,65.8,988,0,261,7777
7/14/2017 19:00,25.28,33.44,0.764,256.8,45.93,988,0,168.4,7777
7/14/2017 20:00,24.35,34.4,0.482,252.3,43.96,987,0,52.7,7777
7/14/2017 21:00,23.17,55.76,0.451,251.2,66.15,988,0,0.844,7777
7/14/2017 22:00,18.32,73.64,0.375,40.78,28.97,988,0,-17.43,7777
7/14/2017 23:00,14.72,86.4,0.416,26.64,48.43,989,0,-25.74,7777
7/15/2017 0:00,12.53,84.8,0.421,54.98,32.14,989,0,-21.48,7777
7/15/2017 1:00,11.63,88.9,0.406,59.03,48.16,989,0,-24.2,7777
7/15/2017 2:00,10.66,92.2,0.371,72.68,42.15,989,0,-25.79,7777
7/15/2017 3:00,9.3,94,0.264,77.54,57.55,989,0,-17.69,7777
7/15/2017 4:00,8.9,90.1,0.178,73.67,41.02,989,0,-10.39,7777
7/15/2017 5:00,10.1,90.7,0.167,60.57,29.61,989,0,-1.77,7777
7/15/2017 6:00,11.37,82.1,0.367,82.8,33.31,989,0,57.88,7777
7/15/2017 7:00,14.2,68.69,0.441,98.1,27.24,989,0,78.96,7777
7/15/2017 8:00,16.57,67.57,0.345,213.5,67.28,989,0,132.4,7777
7/15/2017 9:00,17.69,65.04,1.779,251.2,26.34,989,0,161.1,7777
7/15/2017 10:00,17.68,61.45,2.259,256.6,20.46,989,0,195.6,7777
7/15/2017 11:00,17.96,68.37,2.483,256.7,16.69,989,0,129.4,7777
7/15/2017 12:00,16.64,71.88,2.216,281.2,27.27,990,0,93.6,7777
7/15/2017 13:00,16.79,68.53,1.593,269.1,22.39,990,0,91.6,7777
7/15/2017 14:00,17.04,66.67,0.586,325.3,51.41,989,0,116.2,7777
7/15/2017 15:00,17.82,66.59,0.367,127.8,52.21,989,0,124.9,7777
7/15/2017 16:00,18.56,62.14,1.774,252.8,36.14,989,0,121.2,7777
7/15/2017 17:00,18.75,60.84,2.389,261.5,21.06,988,0,172.1,7777
7/15/2017 18:00,18.93,62.21,2.014,262.1,23.41,988,0,125.9,7777
7/15/2017 19:00,18.26,59.13,2.401,264.5,19.64,988,0,58.61,7777
7/15/2017 20:00,17.74,64.47,1.765,263.2,20.19,988,0,39.32,7777
7/15/2017 21:00,17.1,67.98,1.154,270.4,28.56,988,0,5.479,7777
7/15/2017 22:00,16.2,70.51,0.267,317.4,24.12,989,0,-3.545,7777
7/15/2017 23:00,14.54,82.2,0.126,278.2,27.27,989,0,-11.74,7777
7/16/2017 0:00,13.28,78.28,0.638,267.8,28.37,989,0,-18.91,7777
7/16/2017 1:00,11.76,88.9,0.307,22.24,79.75,989,0,-17.57,7777
7/16/2017 2:00,11.17,89,0.343,72.73,33.64,989,0,-3.239,7777
7/16/2017 3:00,11.22,90,0.153,68.3,19.74,989,0,-2.424,7777
7/16/2017 4:00,10.31,92.1,0.167,63.28,31.41,990,0,-7.706,7777
7/16/2017 5:00,10.83,91.4,0.131,60.23,24.25,990,0,-3.123,7777
7/16/2017 6:00,10.4,89.5,0.025,61.49,14.25,990,0,20.18,7777
7/16/2017 7:00,12.24,84.3,0.05,136.2,19,991,0,29.2,7777
7/16/2017 8:00,12.81,70.75,0.133,92,40.08,991,0,97.2,7777
7/16/2017 9:00,14.98,76.28,0.717,206.3,52.57,991,0,103.4,7777
7/16/2017 10:00,14.7,69.9,0.734,207.5,32.35,992,0,106.8,7777
7/16/2017 11:00,17.29,61.34,1.215,191.7,60.87,992,0,297.6,7777
7/16/2017 12:00,19.36,57.28,1.927,272.2,51.18,992,0,440.2,7777
7/16/2017 13:00,20.11,54.73,1.975,307.6,34.4,992,0,480.1,7777
7/16/2017 14:00,20.62,48.98,1.628,311.6,44.36,992,0,442.6,7777
7/16/2017 15:00,21.24,46.38,2.051,281.7,38.91,992,0,361,7777
7/16/2017 16:00,21.14,45.7,1.994,288.5,29.63,992,0,310.6,7777
7/16/2017 17:00,22.2,43.03,2.239,279,31.05,991,0,325.4,7777
7/16/2017 18:00,22.07,44.47,1.762,291.7,31.64,991,0,271.4,7777
7/16/2017 19:00,21.76,39.61,1.735,290.9,29.42,991,0,149.6,7777
7/16/2017 20:00,20.9,43.99,1.256,279.5,33.5,991,0,61.29,7777
7/16/2017 21:00,20.35,50.57,1.027,277.1,19.55,992,0,1.904,7777
7/16/2017 22:00,16.9,78.79,0.154,319.2,34.86,992,0,-21.9,7777
7/16/2017 23:00,13.14,87.6,0.094,23.04,18.67,992,0,-27.57,7777
7/17/2017 0:00,9.38,92,0.075,43.52,15.87,993,0,-27.42,7777
7/17/2017 1:00,9.39,93.7,0.073,57,22.84,993,0,-24.69,7777
7/17/2017 2:00,7.809,94.7,0.201,59.44,50.46,985,0,-5.087,7777
7/17/2017 3:00,8.32,94.7,0.023,322.6,21.08,993,0,-8.1,7777
7/17/2017 4:00,9.03,94.9,0.06,59.34,26.34,993,0,2.079,7777
7/17/2017 5:00,9.56,93.9,0.047,153.3,29.93,994,0,10.23,7777
7/17/2017 6:00,10.6,88.7,0.017,170.2,12.48,994,0,25.84,7777
7/17/2017 7:00,12.42,85.5,0.109,237.9,33.42,994,0,42.59,7777
7/17/2017 8:00,12.92,90.5,0.376,300.5,43.52,995,2.4,52.62,7777
7/17/2017 9:00,14.11,76.77,0.212,358.1,55.45,995,0,97.8,7777
7/17/2017 10:00,16.84,71.06,0.387,125.4,76.4,995,0,326,7777
7/17/2017 11:00,17.94,66.11,0.67,188,68.59,994,0,305.1,7777
7/17/2017 12:00,18.93,56.87,0.566,197.2,51.24,994,0,293.3,7777
7/17/2017 13:00,18.56,85.5,0.824,327,63.11,994,1.1,160.9,7777
7/17/2017 14:00,16.47,63.86,0.439,332.4,53.89,994,0.8,288.8,7777
7/17/2017 15:00,19.54,54.66,0.649,54.88,46.5,993,0,429.7,7777
7/17/2017 16:00,21.11,46.1,0.691,297.3,75.33,992,0,429.3,7777
7/17/2017 17:00,22.26,38.84,1.021,320.7,61.97,991,0,347.8,7777
7/17/2017 18:00,22.83,36.38,0.883,306.7,52.5,990,0,266.3,7777
7/17/2017 19:00,22.41,44.47,0.36,302.9,55.73,990,0,125.2,7777
7/17/2017 20:00,19.29,58.65,0.268,56.7,29.97,990,0,9.28,7777
7/17/2017 21:00,18.37,64.47,0.531,43.67,20.52,990,0,-0.492,7777
7/17/2017 22:00,15.3,72.65,0.187,59.84,23.19,990,0,-28.67,7777
7/17/2017 23:00,11.69,90.4,0.051,24.94,9.02,990,0,-34.99,7777
7/18/2017 0:00,9.32,93.6,0.135,45.04,21.02,990,0,-35.27,7777
7/18/2017 1:00,7.549,93.4,0.129,55.56,31.24,990,0,-32.78,7777
7/18/2017 2:00,6.417,94.9,0.196,57.61,34.3,990,0,-30.65,7777
7/18/2017 3:00,6.085,94.4,0.206,60.37,32.06,989,0,-28.48,7777
7/18/2017 4:00,5.852,95.2,0.114,78.04,31.18,989,0,-25.27,7777
7/18/2017 5:00,5.73,94.3,0.141,62.34,31.38,989,0,-13.45,7777
7/18/2017 6:00,7.792,86,0.183,114.5,40.48,989,0,36.95,7777
7/18/2017 7:00,9.5,83.1,0.338,206,45.21,988,0,59.6,7777
7/18/2017 8:00,11.2,69.54,0.167,248.8,36.13,988,0,109.9,7777
7/18/2017 9:00,15.74,44.99,0.377,205.3,69.18,988,0,271.2,7777
7/18/2017 10:00,18.35,38.19,0.488,42.93,73.6,988,0,356.2,7777
7/18/2017 11:00,19.67,36.74,0.858,215.2,92.2,987,0,437.3,7777
7/18/2017 12:00,20.07,35.03,1.082,238.3,60.16,987,0,484.1,7777
7/18/2017 13:00,21.38,34.14,1.234,211.8,55.27,986,0,501.6,7777
7/18/2017 14:00,21.8,29.42,1.075,243,75.64,986,0,506.3,7777
7/18/2017 15:00,22.19,30.5,1.309,193.7,62.73,985,0,441.5,7777
7/18/2017 16:00,21.59,30.16,1.825,238.6,46.37,985,0,438.2,7777
7/18/2017 17:00,22.03,26.54,1.803,239.8,27.83,984,0,303.9,7777
7/18/2017 18:00,22.11,31.26,1.316,276.9,45.56,984,0,259.2,7777
7/18/2017 19:00,22.52,33.11,1.101,286,47.57,984,0,176,7777
7/18/2017 20:00,21.24,32.84,1.019,284.3,32.82,983,0,46.54,7777
7/18/2017 21:00,19.95,52.22,0.505,327.2,57.8,984,0,-1.563,7777
7/18/2017 22:00,15.48,76.88,0.33,38.31,48.09,984,0,-25.5,7777
7/18/2017 23:00,11.1,84.9,0.349,43.23,51.18,984,0,-31.49,7777
7/19/2017 0:00,9,87.4,0.237,49.63,40.94,984,0,-35.17,7777
7/19/2017 1:00,7.735,89.7,0.224,63.16,23.53,984,0,-28.93,7777
7/19/2017 2:00,6.082,92.8,0.024,27.23,13.33,984,0,-28.6,7777
7/19/2017 3:00,5.544,94.6,0.024,43.58,24.47,984,0,-23.15,7777
7/19/2017 4:00,3.952,94.2,0.067,325.4,52.88,984,0,-19.5,7777
7/19/2017 5:00,5.311,95.1,0.244,63.05,37.81,984,0,-9.74,7777
7/19/2017 6:00,8.42,76.16,0.278,78.54,34.73,984,0,49.47,7777
7/19/2017 7:00,13.27,63.71,0.218,110.6,41.67,984,0,94.1,7777
7/19/2017 8:00,16.41,57.59,0.355,196.6,83.5,985,0,175.5,7777
7/19/2017 9:00,18.08,47.43,0.935,216,42.62,985,0,269.3,7777
7/19/2017 10:00,18.34,44.48,1.277,217.9,42.34,985,0,356.1,7777
7/19/2017 11:00,20.52,41.53,1.445,208.9,50.11,985,0,428.6,7777
7/19/2017 12:00,21.4,37.83,1.546,197.3,46.82,984,0,482.1,7777
7/19/2017 13:00,22.47,35.85,1.563,230.5,33.13,984,0,503.2,7777
7/19/2017 14:00,22.57,31.66,1.441,233.3,53.75,984,0,501.8,7777
7/19/2017 15:00,23.86,29.13,1.411,219.1,45.11,983,0,481.7,7777
7/19/2017 16:00,23.94,29.4,1.127,227.4,61.79,983,0,456.1,7777
7/19/2017 17:00,24.75,27.76,1.741,252.1,36.43,982,0,404.4,7777
7/19/2017 18:00,24.07,28.93,1.439,259.8,37.09,982,0,264.9,7777
7/19/2017 19:00,23.27,36.46,1.689,291.8,25.23,983,0,140.6,7777
7/19/2017 20:00,21.15,36.19,1.14,325.7,24.12,983,0,18.34,7777
7/19/2017 21:00,21.6,37.97,1.16,313.6,28.85,984,0,31.08,7777
7/19/2017 22:00,18.68,41.75,1.012,275.8,26.95,984,0,-4.327,7777
7/19/2017 23:00,17.24,41.42,0.704,262,23.82,985,0,-12.94,7777
7/20/2017 0:00,16.66,49.44,0.525,279.1,44.84,985,0,-23.15,7777
7/20/2017 1:00,14.3,61.02,0.38,137.6,74.04,985,0,-10.83,7777
7/20/2017 2:00,12.67,63.84,0.525,70.17,41.21,985,0,-10.03,7777
7/20/2017 3:00,12.37,79.88,0.441,62.85,29.3,986,0.1,-19.46,7777
7/20/2017 4:00,11,84.2,0.192,60.83,31.92,986,0.2,-8,7777
7/20/2017 5:00,10.96,78.71,0.363,103.3,62.48,986,0,-5.528,7777
7/20/2017 6:00,11.55,86.7,0.459,43.68,67.49,986,0,-4.068,7777
7/20/2017 7:00,12.06,85.1,0.232,87,39.16,986,0.1,20.56,7777
7/20/2017 8:00,13.16,75.41,0.145,62.62,43.46,987,0,48.94,7777
7/20/2017 9:00,15,72.31,0.491,198.6,73.32,987,0,122.4,7777
7/20/2017 10:00,17.11,49.63,0.86,212.8,44.72,987,0,303.2,7777
7/20/2017 11:00,19.81,41.33,1.886,259,41.47,987,0,460.6,7777
7/20/2017 12:00,20.59,35.16,2.445,265.6,31.17,986,0,441.2,7777
7/20/2017 13:00,21.63,36.74,2.643,266,33.32,986,0,491.3,7777
7/20/2017 14:00,21.35,33.66,2.957,268.7,32.18,985,0,490.1,7777
7/20/2017 15:00,22.68,34.47,2.445,292.2,35.71,985,0,444,7777
7/20/2017 16:00,21.89,36.31,2.339,305.5,32.66,984,0,444.8,7777
7/20/2017 17:00,22.01,40.56,2.527,298.2,34.2,984,0,312.5,7777
7/20/2017 18:00,21.37,36.53,2.564,287.9,37.08,984,0,238.4,7777
7/20/2017 19:00,20.13,43.32,2.247,288.4,31.29,985,0,81.1,7777
7/20/2017 20:00,18.17,56.05,1.942,277.5,21.3,985,0,-14.44,7777
7/20/2017 21:00,15.58,79.82,1.746,290.2,34.17,985,0.3,-61.69,7777
7/20/2017 22:00,13.56,87.5,0.327,247.4,40.41,985,0.2,-10.33,7777
7/20/2017 23:00,13.11,91.1,0.33,204.4,57.28,985,0,-8.47,7777
7/21/2017 0:00,11.93,86.1,0.34,69.03,52.33,985,0,-10.95,7777
7/21/2017 1:00,12.13,92.1,0.256,198.2,61.58,986,0,-24.23,7777
7/21/2017 2:00,10.25,94.5,0.08,40.6,23.97,986,0,-16.16,7777
7/21/2017 3:00,9.49,88.3,0.124,39.9,32.74,986,0,-21.53,7777
7/21/2017 4:00,8.33,95.3,0.135,77.69,39.26,986,0,-15.15,7777
7/21/2017 5:00,8.34,95.7,0.085,91.3,34.67,986,0,25.03,7777
7/21/2017 6:00,10.73,94.8,0.166,181.6,34.25,987,0,16.89,7777
7/21/2017 7:00,11.76,89.5,0.926,239.3,16.75,987,0,47.85,7777
7/21/2017 8:00,13.67,77.73,1.312,265.4,27.95,988,0,61.68,7777
7/21/2017 9:00,15.23,60.32,0.666,315.5,53.28,988,0,90,7777
7/21/2017 10:00,15.75,71.68,0.634,359.8,46.27,988,0.1,93.8,7777
7/21/2017 11:00,16.54,53.4,1.031,316.7,36.55,989,0,190,7777
7/21/2017 12:00,18.01,45.37,1.164,340.3,54.48,989,0,337.1,7777
7/21/2017 13:00,19.39,37.3,1.48,2.785,32.84,989,0,476.4,7777
7/21/2017 14:00,19.99,41.39,1.62,7.457,25.94,989,0,449,7777
7/21/2017 15:00,17.45,57.28,1.327,332,58.51,989,0,85.7,7777
7/21/2017 16:00,17.15,42.16,1.441,253.9,37.32,989,0,191.3,7777
7/21/2017 17:00,19.13,35.86,0.942,319.4,84.5,989,0,230.3,7777
7/21/2017 18:00,18.33,44.89,0.534,0.336,24.79,989,0,93.3,7777
7/21/2017 19:00,18.71,38.05,0.702,35.95,33.98,989,0,107.2,7777
7/21/2017 20:00,18.96,39.21,0.49,38.41,45.28,989,0,48.73,7777
7/21/2017 21:00,16.93,53.94,0.498,50.21,32.52,989,0,-6.508,7777
7/21/2017 22:00,13.57,72.11,0.24,49.21,23.19,989,0,-27.4,7777
7/21/2017 23:00,8.96,88.3,0.2,36.78,31.35,989,0,-33.91,7777
7/22/2017 0:00,6.499,91,0.05,19.3,5.144,989,0,-33.74,7777
7/22/2017 1:00,4.561,88.3,0.106,31.95,5.024,989,0,-30.3,7777
7/22/2017 2:00,3.804,94.3,0.122,39.92,31.85,989,0,-29.21,7777
7/22/2017 3:00,3.05,94.2,0.076,21.26,27.98,990,0,-25.19,7777
7/22/2017 4:00,2.471,94.8,0.192,48.21,35.04,990,0,-20.2,7777
7/22/2017 5:00,3.155,94.2,0.129,56.61,20.64,990,0,-8.1,7777
7/22/2017 6:00,5.739,83.1,0.057,82.3,15.37,990,0,43.72,7777
7/22/2017 7:00,10.22,66.27,0.118,113.3,33.81,990,0,91.8,7777
7/22/2017 8:00,12.42,66.11,0.651,242.3,39.54,990,0,151.8,7777
7/22/2017 9:00,12.99,57.52,1.395,228.1,21.38,990,0,208.1,7777
7/22/2017 10:00,14.42,46.62,1.162,210.2,42.75,991,0,291.6,7777
7/22/2017 11:00,16.89,50.04,1.124,221.2,57,991,0,385.1,7777
7/22/2017 12:00,18.29,45.03,1.9,196.1,36.57,990,0,459.1,7777
7/22/2017 13:00,20.84,36.74,2.152,227.9,44.12,990,0,395,7777
7/22/2017 14:00,21.02,33.38,2.053,294.1,26.79,989,0,340.7,7777
7/22/2017 15:00,22.69,35.16,1.502,296.9,36.53,989,0,368.2,7777
7/22/2017 16:00,22.18,38.51,1.827,287,39.96,989,0,291.3,7777
7/22/2017 17:00,22.08,35.71,1.409,295.4,39.64,989,0,168.2,7777
7/22/2017 18:00,22.38,32.91,2.079,261.5,23.81,989,0,198.4,7777
7/22/2017 19:00,22.81,35.16,2.473,263.3,19.08,988,0,157.2,7777
7/22/2017 20:00,21.64,32.5,1.554,259.2,16.16,988,0,42.9,7777
7/22/2017 21:00,20.89,53.58,0.504,279.2,51.06,989,0,8.24,7777
7/22/2017 22:00,15.72,75.17,0.232,46.44,20.13,989,0,-23.49,7777
7/22/2017 23:00,12.72,83,0.132,58.11,33.98,989,0,-18.68,7777
7/23/2017 0:00,10.86,88.6,0.151,25.4,27.49,989,0,-24.82,7777
7/23/2017 1:00,8.57,92.7,0.127,30.71,45.23,989,0,-23.92,7777
7/23/2017 2:00,7.549,93.2,0.176,51.31,30.89,990,0,-18.79,7777
7/23/2017 3:00,7.265,94.3,0.17,38.92,23.84,990,0,-12.05,7777
7/23/2017 4:00,7.152,93.1,0.136,44.43,28.04,990,0,-12.63,7777
7/23/2017 5:00,7.092,94.4,0.139,45.73,29.76,991,0,-3.779,7777
7/23/2017 6:00,7.865,90.7,0.115,47.89,27.82,991,0,5.034,7777
7/23/2017 7:00,10.1,81.5,0.248,85.8,53.18,991,0,55.53,7777
7/23/2017 8:00,13.41,67.27,0.249,69.78,50.19,992,0,105.5,7777
7/23/2017 9:00,15.69,56.43,0.282,285.3,51.14,992,0,143.8,7777
7/23/2017 10:00,19.06,46.06,0.879,202.6,41.29,992,0,284.4,7777
7/23/2017 11:00,21.53,42.49,1.765,247.9,50.64,991,0,306.3,7777
7/23/2017 12:00,22.72,38.24,3.656,272.6,22.83,991,0,354.3,7777
7/23/2017 13:00,23.21,34,3.832,274.8,33.1,990,0,322.8,7777
7/23/2017 14:00,23.56,34.41,4.013,270.9,23.61,990,0,268.8,7777
7/23/2017 15:00,23.83,34.75,4.752,266.6,20.18,989,0,280,7777
7/23/2017 16:00,24.13,28.12,4.658,273.8,25.35,989,0,247.9,7777
7/23/2017 17:00,24.25,29,3.7,280.1,32.05,989,0,240.4,7777
7/23/2017 18:00,22.82,32.56,3.712,283.6,36.37,989,0,141.6,7777
7/23/2017 19:00,22.13,33.04,3.198,280.5,26.66,989,0,63.53,7777
7/23/2017 20:00,21.09,36.82,1.496,303.3,30.26,989,0,25.7,7777
7/23/2017 21:00,19.54,43.32,0.553,5.28,22.45,989,0,11.56,7777
7/23/2017 22:00,17.01,55.18,0.125,58.86,47.25,989,0,-4.126,7777
7/23/2017 23:00,15.3,79.64,0.385,99,68.03,989,0.2,-22.81,7777
7/24/2017 0:00,12.69,92.5,0.346,16.79,83.7,990,1.7,-7.671,7777
7/24/2017 1:00,11.93,94.1,0.14,93.7,61.74,991,0.1,-10.35,7777
7/24/2017 2:00,11.96,95.2,0.14,309.3,47,991,0.1,-4.752,7777
7/24/2017 3:00,12,93.9,0.349,237.7,17.28,991,0,-1.877,7777
7/24/2017 4:00,11.79,94.2,0.092,356.5,52.37,991,0.1,-4.13,7777
