Date/Time,Soil Surface Temperature 0 cm bgs deg C,Soil Temperature CS616 10 cm bgs deg C,Soil Temperature CS616 30 cm bgs deg C,Soil Temperature CS616 50 cm bgs deg C,Soil Temperature 5 cm bgs deg C,Soil Temperature 10 cm bgs deg C,Soil Temperature 20 cm bgs deg C,Soil Temperature 30 cm bgs deg C,Soil Temperature 50 cm bgs deg C,Soil Temperature 70 cm bgs deg C,Soil Temperature 90 cm bgs deg C,Soil Temperature 110 cm bgs deg C,Soil Temperature 130 cm bgs deg C,Soil Moisture 10 cm bgs CS616 m3/m3,Soil Moisture 30 cm bgs CS616 m3/m3,Soil Moisture 50 cm bgs CS616 m3/m3
5/14/2017 0:00,7777,7777,7777,7777,3.204,2.464,1.554,0.433,-0.025,-0.003,0.099,0.313,0.414,0.341,0.222,0.167
5/14/2017 1:00,7777,7777,7777,7777,2.873,2.263,1.476,0.422,-0.027,-0.003,0.097,0.308,0.411,0.341,0.225,0.167
5/14/2017 2:00,7777,7777,7777,7777,2.568,2.054,1.374,0.411,-0.027,-0.007,0.094,0.308,0.409,0.341,0.228,0.167
5/14/2017 3:00,7777,7777,7777,7777,2.3,1.864,1.269,0.387,-0.025,-0.006,0.094,0.309,0.408,0.341,0.231,0.167
5/14/2017 4:00,7777,7777,7777,7777,2.052,1.679,1.157,0.362,-0.023,-0.003,0.096,0.308,0.409,0.34,0.234,0.166
5/14/2017 5:00,7777,7777,7777,7777,1.819,1.503,1.055,0.344,-0.023,-0.003,0.099,0.312,0.415,0.34,0.237,0.167
5/14/2017 6:00,7777,7777,7777,7777,1.607,1.339,0.953,0.316,-0.022,0.001,0.103,0.316,0.411,0.34,0.239,0.166
5/14/2017 7:00,7777,7777,7777,7777,1.427,1.185,0.839,0.289,-0.022,0.001,0.095,0.302,0.407,0.34,0.241,0.167
5/14/2017 8:00,7777,7777,7777,7777,1.314,1.063,0.748,0.261,-0.026,-0.002,0.097,0.309,0.41,0.339,0.243,0.167
5/14/2017 9:00,7777,7777,7777,7777,1.318,0.988,0.671,0.23,-0.025,-0.005,0.095,0.306,0.407,0.339,0.244,0.166
5/14/2017 10:00,7777,7777,7777,7777,1.45,0.992,0.614,0.208,-0.03,0,0.098,0.309,0.408,0.339,0.246,0.166
5/14/2017 11:00,7777,7777,7777,7777,1.749,1.077,0.593,0.194,-0.031,-0.005,0.099,0.303,0.413,0.338,0.247,0.166
5/14/2017 12:00,7777,7777,7777,7777,2.216,1.266,0.609,0.188,-0.029,-0.009,0.097,0.304,0.407,0.339,0.248,0.166
5/14/2017 13:00,7777,7777,7777,7777,2.71,1.548,0.685,0.193,-0.03,-0.006,0.1,0.305,0.41,0.338,0.249,0.166
5/14/2017 14:00,7777,7777,7777,7777,3.115,1.834,0.803,0.213,-0.031,0.001,0.107,0.308,0.405,0.338,0.25,0.166
5/14/2017 15:00,7777,7777,7777,7777,3.556,2.12,0.955,0.255,-0.027,0.01,0.118,0.309,0.406,0.337,0.252,0.167
5/14/2017 16:00,7777,7777,7777,7777,4.034,2.434,1.116,0.299,-0.026,0.011,0.12,0.31,0.411,0.336,0.253,0.167
5/14/2017 17:00,7777,7777,7777,7777,4.283,2.702,1.291,0.35,-0.022,0.011,0.113,0.311,0.408,0.336,0.254,0.167
5/14/2017 18:00,7777,7777,7777,7777,4.311,2.858,1.45,0.394,-0.027,0.014,0.116,0.306,0.403,0.335,0.256,0.167
5/14/2017 19:00,7777,7777,7777,7777,4.298,2.94,1.572,0.454,-0.025,0.022,0.118,0.314,0.407,0.334,0.258,0.167
5/14/2017 20:00,7777,7777,7777,7777,4.223,2.968,1.657,0.495,-0.027,0.016,0.12,0.31,0.407,0.334,0.26,0.167
5/14/2017 21:00,7777,7777,7777,7777,4.093,2.952,1.714,0.526,-0.026,0.017,0.125,0.313,0.412,0.333,0.262,0.168
5/14/2017 22:00,7777,7777,7777,7777,3.907,2.885,1.736,0.552,-0.017,0.018,0.12,0.318,0.413,0.333,0.264,0.168
5/14/2017 23:00,7777,7777,7777,7777,3.66,2.776,1.734,0.57,-0.018,0.016,0.129,0.316,0.413,0.332,0.266,0.167
5/15/2017 0:00,7777,7777,7777,7777,3.374,2.622,1.694,0.572,-0.027,0.018,0.124,0.316,0.405,0.332,0.268,0.167
5/15/2017 1:00,7777,7777,7777,7777,3.092,2.454,1.623,0.564,-0.022,0.015,0.125,0.315,0.401,0.329,0.27,0.168
5/15/2017 2:00,7777,7777,7777,7777,2.844,2.279,1.545,0.546,-0.018,0.015,0.125,0.317,0.407,0.327,0.271,0.168
5/15/2017 3:00,7777,7777,7777,7777,2.616,2.111,1.459,0.527,-0.012,0.023,0.127,0.312,0.407,0.325,0.273,0.167
5/15/2017 4:00,7777,7777,7777,7777,2.402,1.955,1.362,0.501,-0.009,0.028,0.135,0.319,0.409,0.325,0.274,0.167
5/15/2017 5:00,7777,7777,7777,7777,2.186,1.797,1.268,0.476,-0.004,0.035,0.143,0.319,0.414,0.324,0.276,0.167
5/15/2017 6:00,7777,7777,7777,7777,1.987,1.638,1.169,0.447,-0.004,0.035,0.141,0.318,0.41,0.324,0.277,0.167
5/15/2017 7:00,7777,7777,7777,7777,1.838,1.507,1.071,0.42,0.001,0.036,0.144,0.319,0.413,0.323,0.279,0.167
5/15/2017 8:00,7777,7777,7777,7777,1.746,1.396,0.988,0.385,-0.005,0.036,0.146,0.317,0.409,0.323,0.28,0.167
5/15/2017 9:00,7777,7777,7777,7777,1.731,1.325,0.91,0.358,-0.002,0.035,0.139,0.315,0.406,0.323,0.281,0.167
5/15/2017 10:00,7777,7777,7777,7777,1.893,1.321,0.854,0.332,-0.005,0.036,0.146,0.318,0.409,0.323,0.282,0.167
5/15/2017 11:00,7777,7777,7777,7777,2.376,1.446,0.837,0.308,-0.001,0.038,0.144,0.321,0.405,0.321,0.283,0.167
5/15/2017 12:00,7777,7777,7777,7777,3.367,1.811,0.871,0.301,-0.004,0.037,0.143,0.309,0.404,0.321,0.283,0.167
5/15/2017 13:00,7777,7777,7777,7777,4.325,2.368,1.021,0.317,0.003,0.042,0.146,0.321,0.409,0.32,0.284,0.167
5/15/2017 14:00,7777,7777,7777,7777,4.646,2.789,1.24,0.353,-0.002,0.044,0.143,0.32,0.408,0.319,0.285,0.167
5/15/2017 15:00,7777,7777,7777,7777,5.078,3.089,1.46,0.421,-0.001,0.041,0.151,0.315,0.402,0.319,0.286,0.167
5/15/2017 16:00,7777,7777,7777,7777,5.457,3.42,1.666,0.484,-0.002,0.037,0.147,0.32,0.411,0.318,0.287,0.167
5/15/2017 17:00,7777,7777,7777,7777,5.564,3.65,1.87,0.559,-0.002,0.042,0.15,0.323,0.407,0.317,0.288,0.167
5/15/2017 18:00,7777,7777,7777,7777,5.502,3.756,2.032,0.631,-0.003,0.041,0.153,0.316,0.402,0.316,0.287,0.167
5/15/2017 19:00,7777,7777,7777,7777,5.421,3.795,2.149,0.698,-0.002,0.046,0.156,0.32,0.407,0.316,0.278,0.167
5/15/2017 20:00,7777,7777,7777,7777,5.27,3.78,2.227,0.747,0.004,0.052,0.154,0.322,0.411,0.315,0.279,0.167
5/15/2017 21:00,7777,7777,7777,7777,4.999,3.696,2.258,0.781,0.006,0.05,0.153,0.319,0.408,0.314,0.281,0.167
5/15/2017 22:00,7777,7777,7777,7777,4.661,3.554,2.264,0.812,0.011,0.058,0.147,0.326,0.416,0.314,0.283,0.167
5/15/2017 23:00,7777,7777,7777,7777,4.319,3.366,2.221,0.825,0.011,0.058,0.158,0.326,0.416,0.313,0.285,0.167
5/16/2017 0:00,7777,7777,7777,7777,3.996,3.169,2.149,0.824,0.013,0.057,0.165,0.329,0.415,0.313,0.287,0.167
5/16/2017 1:00,7777,7777,7777,7777,3.69,2.968,2.048,0.807,0.007,0.048,0.158,0.32,0.406,0.311,0.288,0.167
5/16/2017 2:00,7777,7777,7777,7777,3.403,2.767,1.954,0.79,0.006,0.051,0.159,0.323,0.41,0.311,0.29,0.167
5/16/2017 3:00,7777,7777,7777,7777,3.126,2.564,1.839,0.757,0.007,0.058,0.156,0.326,0.414,0.31,0.292,0.167
5/16/2017 4:00,7777,7777,7777,7777,2.872,2.376,1.729,0.724,0.008,0.057,0.159,0.319,0.411,0.31,0.293,0.167
5/16/2017 5:00,7777,7777,7777,7777,2.632,2.193,1.616,0.694,0.01,0.053,0.152,0.323,0.409,0.309,0.295,0.167
5/16/2017 6:00,7777,7777,7777,7777,2.419,2.022,1.501,0.651,0.012,0.06,0.159,0.323,0.411,0.308,0.296,0.167
5/16/2017 7:00,7777,7777,7777,7777,2.241,1.869,1.393,0.612,0.01,0.061,0.163,0.325,0.413,0.308,0.297,0.167
5/16/2017 8:00,7777,7777,7777,7777,2.117,1.742,1.294,0.58,0.013,0.065,0.163,0.325,0.408,0.308,0.298,0.167
5/16/2017 9:00,7777,7777,7777,7777,2.074,1.648,1.204,0.54,0.016,0.059,0.167,0.325,0.415,0.307,0.299,0.166
5/16/2017 10:00,7777,7777,7777,7777,2.232,1.622,1.13,0.509,0.015,0.068,0.163,0.322,0.411,0.307,0.3,0.166
5/16/2017 11:00,7777,7777,7777,7777,2.746,1.746,1.084,0.477,0.019,0.063,0.162,0.326,0.411,0.307,0.301,0.166
5/16/2017 12:00,7777,7777,7777,7777,3.804,2.132,1.12,0.452,0.013,0.069,0.16,0.32,0.404,0.307,0.301,0.166
5/16/2017 13:00,7777,7777,7777,7777,4.809,2.71,1.266,0.458,0.02,0.067,0.16,0.318,0.409,0.306,0.302,0.166
5/16/2017 14:00,7777,7777,7777,7777,5.369,3.202,1.489,0.49,0.017,0.069,0.162,0.322,0.408,0.305,0.303,0.166
5/16/2017 15:00,7777,7777,7777,7777,5.91,3.609,1.744,0.552,0.023,0.071,0.168,0.324,0.414,0.304,0.303,0.166
5/16/2017 16:00,7777,7777,7777,7777,6.411,4.002,1.984,0.629,0.021,0.075,0.166,0.322,0.414,0.305,0.304,0.166
5/16/2017 17:00,7777,7777,7777,7777,6.638,4.308,2.218,0.718,0.016,0.07,0.169,0.325,0.415,0.304,0.305,0.166
5/16/2017 18:00,7777,7777,7777,7777,6.681,4.5,2.429,0.814,0.017,0.067,0.169,0.325,0.413,0.302,0.306,0.166
5/16/2017 19:00,7777,7777,7777,7777,6.502,4.56,2.589,0.901,0.021,0.075,0.168,0.324,0.41,0.301,0.308,0.166
5/16/2017 20:00,7777,7777,7777,7777,6.205,4.507,2.693,0.975,0.021,0.075,0.173,0.332,0.418,0.301,0.308,0.166
5/16/2017 21:00,7777,7777,7777,7777,5.855,4.38,2.74,1.041,0.03,0.076,0.175,0.331,0.412,0.301,0.302,0.166
5/16/2017 22:00,7777,7777,7777,7777,5.49,4.206,2.741,1.086,0.027,0.074,0.178,0.336,0.417,0.3,0.303,0.166
5/16/2017 23:00,7777,7777,7777,7777,5.11,4.005,2.694,1.097,0.025,0.079,0.172,0.329,0.415,0.299,0.305,0.166
5/17/2017 0:00,7777,7777,7777,7777,4.753,3.793,2.619,1.108,0.03,0.08,0.171,0.332,0.416,0.298,0.305,0.166
5/17/2017 1:00,7777,7777,7777,7777,4.422,3.576,2.536,1.097,0.036,0.08,0.175,0.334,0.416,0.297,0.307,0.166
5/17/2017 2:00,7777,7777,7777,7777,4.111,3.362,2.431,1.084,0.034,0.086,0.184,0.337,0.418,0.297,0.308,0.166
5/17/2017 3:00,7777,7777,7777,7777,3.829,3.16,2.312,1.053,0.034,0.095,0.188,0.335,0.419,0.296,0.309,0.166
5/17/2017 4:00,7777,7777,7777,7777,3.555,2.955,2.193,1.014,0.032,0.088,0.179,0.328,0.412,0.296,0.31,0.167
5/17/2017 5:00,7777,7777,7777,7777,3.312,2.765,2.076,0.976,0.039,0.088,0.183,0.334,0.418,0.295,0.312,0.166
5/17/2017 6:00,7777,7777,7777,7777,3.089,2.591,1.96,0.937,0.041,0.092,0.181,0.336,0.416,0.295,0.314,0.166
5/17/2017 7:00,7777,7777,7777,7777,2.898,2.424,1.849,0.889,0.045,0.092,0.185,0.338,0.416,0.294,0.316,0.166
5/17/2017 8:00,7777,7777,7777,7777,2.742,2.287,1.734,0.843,0.04,0.094,0.182,0.335,0.413,0.294,0.317,0.166
5/17/2017 9:00,7777,7777,7777,7777,2.712,2.176,1.634,0.798,0.037,0.089,0.184,0.335,0.415,0.294,0.319,0.166
5/17/2017 10:00,7777,7777,7777,7777,2.874,2.166,1.552,0.758,0.043,0.091,0.182,0.335,0.421,0.294,0.32,0.166
5/17/2017 11:00,7777,7777,7777,7777,3.366,2.285,1.509,0.726,0.043,0.089,0.182,0.333,0.415,0.294,0.322,0.166
5/17/2017 12:00,7777,7777,7777,7777,4.393,2.663,1.543,0.697,0.042,0.096,0.185,0.342,0.417,0.293,0.322,0.165
5/17/2017 13:00,7777,7777,7777,7777,5.325,3.207,1.673,0.694,0.048,0.096,0.186,0.34,0.413,0.292,0.324,0.165
5/17/2017 14:00,7777,7777,7777,7777,5.791,3.643,1.884,0.721,0.047,0.099,0.188,0.341,0.414,0.291,0.325,0.165
5/17/2017 15:00,7777,7777,7777,7777,6.153,3.967,2.099,0.777,0.05,0.099,0.19,0.342,0.419,0.291,0.326,0.165
5/17/2017 16:00,7777,7777,7777,7777,6.452,4.254,2.299,0.848,0.05,0.1,0.189,0.342,0.419,0.29,0.327,0.165
5/17/2017 17:00,7777,7777,7777,7777,6.585,4.474,2.494,0.938,0.053,0.1,0.191,0.345,0.416,0.289,0.328,0.165
5/17/2017 18:00,7777,7777,7777,7777,6.548,4.601,2.657,1.014,0.05,0.098,0.189,0.337,0.422,0.288,0.329,0.165
5/17/2017 19:00,7777,7777,7777,7777,6.34,4.609,2.779,1.094,0.045,0.104,0.193,0.341,0.417,0.288,0.33,0.165
5/17/2017 20:00,7777,7777,7777,7777,6.102,4.556,2.855,1.164,0.05,0.102,0.191,0.344,0.415,0.287,0.331,0.165
5/17/2017 21:00,7777,7777,7777,7777,5.845,4.465,2.882,1.22,0.051,0.107,0.196,0.341,0.427,0.286,0.332,0.165
5/17/2017 22:00,7777,7777,7777,7777,5.553,4.329,2.884,1.255,0.048,0.106,0.197,0.346,0.425,0.286,0.334,0.165
5/17/2017 23:00,7777,7777,7777,7777,5.235,4.168,2.856,1.276,0.051,0.103,0.193,0.349,0.42,0.285,0.335,0.165
5/18/2017 0:00,7777,7777,7777,7777,4.896,3.979,2.797,1.294,0.058,0.108,0.196,0.349,0.429,0.285,0.337,0.166
5/18/2017 1:00,7777,7777,7777,7777,4.586,3.777,2.72,1.289,0.051,0.107,0.202,0.346,0.424,0.284,0.339,0.166
5/18/2017 2:00,7777,7777,7777,7777,4.3,3.581,2.624,1.272,0.053,0.11,0.2,0.345,0.424,0.284,0.341,0.166
5/18/2017 3:00,7777,7777,7777,7777,4.037,3.391,2.527,1.249,0.054,0.11,0.2,0.353,0.425,0.284,0.342,0.166
5/18/2017 4:00,7777,7777,7777,7777,3.791,3.202,2.417,1.225,0.056,0.107,0.2,0.349,0.424,0.283,0.344,0.167
5/18/2017 5:00,7777,7777,7777,7777,3.557,3.026,2.303,1.188,0.053,0.109,0.202,0.348,0.423,0.283,0.341,0.167
5/18/2017 6:00,7777,7777,7777,7777,3.348,2.858,2.198,1.143,0.056,0.114,0.196,0.349,0.424,0.283,0.334,0.167
5/18/2017 7:00,7777,7777,7777,7777,3.159,2.7,2.09,1.105,0.055,0.116,0.2,0.351,0.428,0.282,0.335,0.168
5/18/2017 8:00,7777,7777,7777,7777,3.011,2.561,1.986,1.064,0.051,0.118,0.2,0.351,0.424,0.283,0.336,0.168
5/18/2017 9:00,7777,7777,7777,7777,2.931,2.449,1.893,1.02,0.053,0.116,0.201,0.345,0.427,0.282,0.337,0.169
5/18/2017 10:00,7777,7777,7777,7777,3.024,2.397,1.807,0.977,0.056,0.113,0.203,0.348,0.43,0.281,0.337,0.169
5/18/2017 11:00,7777,7777,7777,7777,3.486,2.485,1.752,0.937,0.058,0.119,0.201,0.35,0.428,0.281,0.336,0.17
5/18/2017 12:00,7777,7777,7777,7777,4.393,2.831,1.768,0.911,0.058,0.123,0.208,0.35,0.43,0.281,0.337,0.17
5/18/2017 13:00,7777,7777,7777,7777,4.8,3.21,1.872,0.902,0.065,0.115,0.203,0.358,0.429,0.28,0.337,0.171
5/18/2017 14:00,7777,7777,7777,7777,4.854,3.401,2.004,0.922,0.068,0.117,0.206,0.351,0.43,0.28,0.337,0.171
5/18/2017 15:00,7777,7777,7777,7777,5.078,3.535,2.111,0.952,0.066,0.124,0.213,0.355,0.435,0.28,0.337,0.171
5/18/2017 16:00,7777,7777,7777,7777,5.299,3.708,2.224,1.001,0.07,0.123,0.212,0.352,0.436,0.279,0.337,0.172
5/18/2017 17:00,7777,7777,7777,7777,5.314,3.808,2.32,1.05,0.067,0.122,0.208,0.353,0.43,0.279,0.338,0.172
5/18/2017 18:00,7777,7777,7777,7777,5.3,3.865,2.417,1.097,0.065,0.124,0.213,0.361,0.437,0.279,0.338,0.173
5/18/2017 19:00,7777,7777,7777,7777,5.17,3.867,2.468,1.141,0.063,0.124,0.208,0.357,0.426,0.278,0.338,0.173
5/18/2017 20:00,7777,7777,7777,7777,4.988,3.815,2.513,1.193,0.067,0.127,0.208,0.356,0.43,0.278,0.338,0.174
5/18/2017 21:00,7777,7777,7777,7777,4.793,3.722,2.523,1.22,0.073,0.128,0.212,0.356,0.43,0.278,0.338,0.175
5/18/2017 22:00,7777,7777,7777,7777,4.549,3.613,2.518,1.255,0.078,0.132,0.215,0.363,0.436,0.277,0.339,0.175
5/18/2017 23:00,7777,7777,7777,7777,4.261,3.464,2.473,1.265,0.068,0.133,0.204,0.36,0.43,0.277,0.338,0.176
5/19/2017 0:00,7777,7777,7777,7777,3.976,3.296,2.424,1.274,0.077,0.134,0.211,0.358,0.429,0.277,0.338,0.177
5/19/2017 1:00,7777,7777,7777,7777,3.707,3.119,2.355,1.272,0.081,0.135,0.222,0.359,0.432,0.277,0.337,0.177
5/19/2017 2:00,7777,7777,7777,7777,3.445,2.947,2.269,1.264,0.084,0.134,0.22,0.356,0.435,0.276,0.336,0.177
5/19/2017 3:00,7777,7777,7777,7777,3.222,2.778,2.179,1.242,0.087,0.135,0.221,0.361,0.44,0.276,0.336,0.178
5/19/2017 4:00,7777,7777,7777,7777,3.022,2.62,2.079,1.212,0.087,0.143,0.217,0.357,0.434,0.276,0.336,0.178
5/19/2017 5:00,7777,7777,7777,7777,2.84,2.474,1.992,1.187,0.101,0.148,0.218,0.362,0.439,0.276,0.335,0.178
5/19/2017 6:00,7777,7777,7777,7777,2.698,2.341,1.892,1.155,0.103,0.146,0.217,0.362,0.433,0.276,0.335,0.178
5/19/2017 7:00,7777,7777,7777,7777,2.612,2.237,1.807,1.107,0.101,0.148,0.218,0.36,0.435,0.276,0.335,0.178
5/19/2017 8:00,7777,7777,7777,7777,2.585,2.167,1.731,1.077,0.107,0.152,0.222,0.361,0.441,0.275,0.335,0.178
5/19/2017 9:00,7777,7777,7777,7777,2.6,2.135,1.666,1.047,0.115,0.158,0.223,0.363,0.432,0.275,0.334,0.178
5/19/2017 10:00,7777,7777,7777,7777,2.729,2.137,1.62,1.006,0.115,0.158,0.225,0.36,0.431,0.275,0.334,0.178
5/19/2017 11:00,7777,7777,7777,7777,2.914,2.208,1.6,0.987,0.13,0.165,0.234,0.367,0.436,0.274,0.334,0.178
5/19/2017 12:00,7777,7777,7777,7777,3.157,2.297,1.597,0.965,0.127,0.161,0.222,0.368,0.435,0.275,0.333,0.178
5/19/2017 13:00,7777,7777,7777,7777,3.704,2.503,1.625,0.949,0.131,0.166,0.231,0.365,0.438,0.275,0.333,0.178
5/19/2017 14:00,7777,7777,7777,7777,4.217,2.779,1.7,0.956,0.141,0.172,0.228,0.366,0.437,0.274,0.333,0.178
5/19/2017 15:00,7777,7777,7777,7777,4.577,3.044,1.815,0.969,0.141,0.174,0.236,0.368,0.435,0.274,0.333,0.178
5/19/2017 16:00,7777,7777,7777,7777,4.928,3.298,1.944,1.009,0.139,0.184,0.24,0.365,0.436,0.274,0.333,0.178
5/19/2017 17:00,7777,7777,7777,7777,4.987,3.474,2.08,1.053,0.155,0.179,0.241,0.375,0.442,0.273,0.333,0.178
5/19/2017 18:00,7777,7777,7777,7777,4.93,3.541,2.202,1.115,0.153,0.181,0.242,0.365,0.44,0.273,0.332,0.178
5/19/2017 19:00,7777,7777,7777,7777,4.84,3.563,2.281,1.174,0.153,0.186,0.242,0.373,0.44,0.273,0.332,0.178
5/19/2017 20:00,7777,7777,7777,7777,4.731,3.552,2.342,1.226,0.157,0.194,0.239,0.373,0.435,0.272,0.332,0.178
5/19/2017 21:00,7777,7777,7777,7777,4.582,3.518,2.38,1.282,0.169,0.197,0.246,0.371,0.444,0.272,0.332,0.178
5/19/2017 22:00,7777,7777,7777,7777,4.367,3.437,2.391,1.322,0.172,0.2,0.245,0.372,0.443,0.272,0.332,0.178
5/19/2017 23:00,7777,7777,7777,7777,4.101,3.319,2.387,1.358,0.178,0.206,0.247,0.374,0.443,0.272,0.332,0.178
5/20/2017 0:00,7777,7777,7777,7777,3.802,3.167,2.361,1.377,0.192,0.215,0.256,0.379,0.443,0.272,0.331,0.178
5/20/2017 1:00,7777,7777,7777,7777,3.513,2.987,2.306,1.394,0.201,0.216,0.257,0.378,0.448,0.272,0.331,0.178
5/20/2017 2:00,7777,7777,7777,7777,3.233,2.809,2.235,1.394,0.214,0.222,0.261,0.379,0.45,0.271,0.331,0.178
5/20/2017 3:00,7777,7777,7777,7777,2.984,2.626,2.145,1.381,0.219,0.228,0.258,0.381,0.447,0.271,0.33,0.178
5/20/2017 4:00,7777,7777,7777,7777,2.761,2.466,2.059,1.362,0.222,0.235,0.259,0.386,0.444,0.271,0.33,0.177
5/20/2017 5:00,7777,7777,7777,7777,2.549,2.308,1.957,1.329,0.238,0.24,0.264,0.382,0.446,0.271,0.329,0.177
5/20/2017 6:00,7777,7777,7777,7777,2.364,2.162,1.869,1.3,0.247,0.25,0.265,0.383,0.45,0.271,0.329,0.177
5/20/2017 7:00,7777,7777,7777,7777,2.199,2.021,1.777,1.267,0.252,0.252,0.271,0.383,0.447,0.271,0.328,0.177
5/20/2017 8:00,7777,7777,7777,7777,2.093,1.906,1.68,1.228,0.26,0.254,0.271,0.385,0.447,0.271,0.328,0.177
5/20/2017 9:00,7777,7777,7777,7777,2.062,1.821,1.593,1.176,0.26,0.262,0.268,0.384,0.444,0.271,0.328,0.177
5/20/2017 10:00,7777,7777,7777,7777,2.238,1.816,1.529,1.139,0.267,0.269,0.274,0.386,0.444,0.271,0.327,0.177
5/20/2017 11:00,7777,7777,7777,7777,2.706,1.933,1.49,1.097,0.274,0.269,0.28,0.383,0.443,0.271,0.327,0.177
5/20/2017 12:00,7777,7777,7777,7777,3.625,2.274,1.517,1.069,0.28,0.275,0.278,0.388,0.454,0.271,0.326,0.177
5/20/2017 13:00,7777,7777,7777,7777,4.398,2.759,1.634,1.06,0.289,0.279,0.29,0.388,0.449,0.27,0.326,0.176
5/20/2017 14:00,7777,7777,7777,7777,4.692,3.112,1.809,1.072,0.292,0.292,0.292,0.387,0.449,0.27,0.325,0.176
5/20/2017 15:00,7777,7777,7777,7777,5.039,3.354,1.978,1.123,0.298,0.294,0.294,0.39,0.449,0.27,0.325,0.176
5/20/2017 16:00,7777,7777,7777,7777,5.361,3.612,2.142,1.178,0.3,0.292,0.292,0.393,0.447,0.27,0.325,0.176
5/20/2017 17:00,7777,7777,7777,7777,5.513,3.827,2.309,1.252,0.308,0.302,0.3,0.394,0.455,0.269,0.325,0.176
5/20/2017 18:00,7777,7777,7777,7777,5.588,3.966,2.45,1.327,0.313,0.301,0.298,0.393,0.453,0.269,0.325,0.176
5/20/2017 19:00,7777,7777,7777,7777,5.509,4.028,2.574,1.41,0.329,0.307,0.303,0.396,0.456,0.269,0.325,0.176
5/20/2017 20:00,7777,7777,7777,7777,5.374,4.012,2.656,1.485,0.34,0.318,0.305,0.398,0.46,0.268,0.324,0.176
5/20/2017 21:00,7777,7777,7777,7777,5.154,3.956,2.714,1.558,0.349,0.323,0.31,0.401,0.457,0.269,0.324,0.176
5/20/2017 22:00,7777,7777,7777,7777,4.871,3.85,2.735,1.616,0.366,0.327,0.31,0.402,0.454,0.269,0.324,0.176
5/20/2017 23:00,7777,7777,7777,7777,4.574,3.724,2.743,1.667,0.386,0.345,0.319,0.405,0.459,0.268,0.324,0.176
5/21/2017 0:00,7777,7777,7777,7777,4.253,3.554,2.71,1.706,0.4,0.351,0.319,0.409,0.458,0.268,0.324,0.176
5/21/2017 1:00,7777,7777,7777,7777,3.947,3.367,2.657,1.731,0.422,0.359,0.321,0.409,0.458,0.268,0.324,0.176
5/21/2017 2:00,7777,7777,7777,7777,3.666,3.185,2.587,1.749,0.439,0.377,0.323,0.407,0.459,0.268,0.324,0.176
5/21/2017 3:00,7777,7777,7777,7777,3.41,3.008,2.505,1.748,0.459,0.388,0.33,0.407,0.456,0.268,0.324,0.176
5/21/2017 4:00,7777,7777,7777,7777,3.185,2.835,2.423,1.736,0.476,0.392,0.335,0.414,0.465,0.268,0.324,0.175
5/21/2017 5:00,7777,7777,7777,7777,2.985,2.69,2.331,1.711,0.496,0.404,0.341,0.414,0.459,0.268,0.324,0.175
5/21/2017 6:00,7777,7777,7777,7777,2.844,2.558,2.238,1.693,0.513,0.415,0.346,0.417,0.47,0.268,0.323,0.175
5/21/2017 7:00,7777,7777,7777,7777,2.76,2.46,2.161,1.656,0.534,0.431,0.349,0.418,0.463,0.268,0.323,0.175
5/21/2017 8:00,7777,7777,7777,7777,2.708,2.381,2.079,1.62,0.539,0.44,0.35,0.417,0.464,0.268,0.323,0.175
5/21/2017 9:00,7777,7777,7777,7777,2.716,2.337,2.014,1.588,0.56,0.45,0.358,0.42,0.467,0.268,0.323,0.175
5/21/2017 10:00,7777,7777,7777,7777,2.844,2.345,1.97,1.556,0.557,0.458,0.359,0.417,0.462,0.267,0.323,0.175
5/21/2017 11:00,7777,7777,7777,7777,3.266,2.453,1.951,1.524,0.569,0.474,0.362,0.429,0.472,0.268,0.322,0.175
5/21/2017 12:00,7777,7777,7777,7777,4.021,2.771,1.978,1.509,0.586,0.482,0.369,0.433,0.476,0.268,0.322,0.174
5/21/2017 13:00,7777,7777,7777,7777,4.612,3.157,2.089,1.503,0.594,0.487,0.382,0.437,0.48,0.268,0.322,0.174
5/21/2017 14:00,7777,7777,7777,7777,4.808,3.435,2.232,1.516,0.595,0.494,0.38,0.432,0.471,0.267,0.322,0.174
5/21/2017 15:00,7777,7777,7777,7777,4.777,3.557,2.364,1.546,0.6,0.496,0.385,0.436,0.466,0.267,0.321,0.174
5/21/2017 16:00,7777,7777,7777,7777,4.842,3.625,2.465,1.602,0.607,0.51,0.39,0.437,0.472,0.267,0.322,0.174
5/21/2017 17:00,7777,7777,7777,7777,4.968,3.724,2.551,1.656,0.613,0.51,0.396,0.439,0.476,0.266,0.321,0.174
5/21/2017 18:00,7777,7777,7777,7777,5.069,3.827,2.642,1.709,0.622,0.523,0.407,0.448,0.482,0.266,0.321,0.174
5/21/2017 19:00,7777,7777,7777,7777,5.09,3.892,2.713,1.756,0.625,0.52,0.406,0.449,0.475,0.266,0.32,0.174
5/21/2017 20:00,7777,7777,7777,7777,5.041,3.919,2.776,1.81,0.636,0.532,0.406,0.449,0.475,0.266,0.32,0.173
5/21/2017 21:00,7777,7777,7777,7777,4.959,3.915,2.825,1.86,0.649,0.54,0.415,0.454,0.482,0.266,0.32,0.173
5/21/2017 22:00,7777,7777,7777,7777,4.837,3.883,2.854,1.9,0.66,0.549,0.416,0.459,0.483,0.265,0.32,0.173
