Date	Time (AKST)	Discharge (cms)
7/17/15	1:30	18.60
7/17/15	1:45	19.02
7/17/15	2:00	18.69
7/17/15	2:15	18.82
7/17/15	2:30	18.72
7/17/15	2:45	18.39
7/17/15	3:00	18.31
7/17/15	3:15	19.10
7/17/15	3:30	19.02
7/17/15	3:45	18.56
7/17/15	4:00	19.30
7/17/15	4:15	19.78
7/17/15	4:30	20.19
7/17/15	4:45	20.35
7/17/15	5:00	19.84
7/17/15	5:15	21.02
7/17/15	5:30	20.37
7/17/15	5:45	20.63
7/17/15	6:00	20.28
7/17/15	6:15	20.59
7/17/15	6:30	20.31
7/17/15	6:45	20.48
7/17/15	7:00	20.53
7/17/15	7:15	20.47
7/17/15	7:30	20.57
7/17/15	7:45	20.54
7/17/15	8:00	20.83
7/17/15	8:15	21.14
7/17/15	8:30	20.48
7/17/15	8:45	21.03
7/17/15	9:00	21.33
7/17/15	9:15	21.16
7/17/15	9:30	21.09
7/17/15	9:45	20.78
7/17/15	10:00	20.28
7/17/15	10:15	20.52
7/17/15	10:30	20.54
7/17/15	10:45	20.21
7/17/15	11:00	20.19
7/17/15	11:15	20.24
7/17/15	11:30	20.74
7/17/15	11:45	20.49
7/17/15	12:00	20.43
7/17/15	12:15	20.40
7/17/15	12:30	20.40
7/17/15	12:45	20.42
7/17/15	13:00	21.14
7/17/15	13:15	20.93
7/17/15	13:30	21.01
7/17/15	13:45	21.57
7/17/15	14:00	21.97
7/17/15	14:15	21.52
7/17/15	14:30	21.14
7/17/15	14:45	21.01
7/17/15	15:00	22.03
7/17/15	15:15	22.54
7/17/15	15:30	22.43
7/17/15	15:45	22.70
7/17/15	16:00	23.25
7/17/15	16:15	23.15
7/17/15	16:30	23.53
7/17/15	16:45	23.38
7/17/15	17:00	23.49
7/17/15	17:15	23.65
7/17/15	17:30	23.60
7/17/15	17:45	23.44
7/17/15	18:00	23.84
7/17/15	18:15	24.22
7/17/15	18:30	23.61
7/17/15	18:45	23.41
7/17/15	19:00	23.69
7/17/15	19:15	24.02
7/17/15	19:30	24.23
7/17/15	19:45	23.78
7/17/15	20:00	23.34
7/17/15	20:15	23.10
7/17/15	20:30	23.56
7/17/15	20:45	23.48
7/17/15	21:00	23.47
7/17/15	21:15	23.59
7/17/15	21:30	24.06
7/17/15	21:45	23.12
7/17/15	22:00	23.09
7/17/15	22:15	22.71
7/17/15	22:30	22.52
7/17/15	22:45	22.47
7/17/15	23:00	22.72
7/17/15	23:15	22.61
7/17/15	23:30	23.39
7/17/15	23:45	22.51
7/18/15	0:00	22.33
7/18/15	0:15	22.49
7/18/15	0:30	21.63
7/18/15	0:45	21.20
7/18/15	1:00	21.43
7/18/15	1:15	20.84
7/18/15	1:30	20.52
7/18/15	1:45	19.89
7/18/15	2:00	19.67
7/18/15	2:15	19.70
7/18/15	2:30	20.15
7/18/15	2:45	19.84
7/18/15	3:00	19.55
7/18/15	3:15	19.59
7/18/15	3:30	19.45
7/18/15	3:45	19.48
7/18/15	4:00	19.36
7/18/15	4:15	19.53
7/18/15	4:30	18.91
7/18/15	4:45	18.38
7/18/15	5:00	18.46
7/18/15	5:15	18.68
7/18/15	5:30	18.83
7/18/15	5:45	18.57
7/18/15	6:00	18.63
7/18/15	6:15	18.45
7/18/15	6:30	18.54
7/18/15	6:45	18.52
7/18/15	7:00	18.08
7/18/15	7:15	18.57
7/18/15	7:30	18.19
7/18/15	7:45	18.31
7/18/15	8:00	18.63
7/18/15	8:15	18.22
7/18/15	8:30	18.36
7/18/15	8:45	18.05
7/18/15	9:00	18.27
7/18/15	9:15	17.78
7/18/15	9:30	17.78
7/18/15	9:45	18.02
7/18/15	10:00	17.85
7/18/15	10:15	17.81
7/18/15	10:30	17.91
7/18/15	10:45	17.47
7/18/15	11:00	17.71
7/18/15	11:15	17.27
7/18/15	11:30	17.61
7/18/15	11:45	17.28
7/18/15	12:00	17.36
7/18/15	12:15	17.37
7/18/15	12:30	17.12
7/18/15	12:45	17.41
7/18/15	13:00	17.22
7/18/15	13:15	17.80
7/18/15	13:30	17.71
7/18/15	13:45	17.58
7/18/15	14:00	18.25
7/18/15	14:15	17.94
7/18/15	14:30	17.81
7/18/15	14:45	18.29
7/18/15	15:00	18.41
7/18/15	15:15	17.97
7/18/15	15:30	18.59
7/18/15	15:45	18.06
7/18/15	16:00	18.20
7/18/15	16:15	18.23
7/18/15	16:30	18.59
7/18/15	16:45	17.87
7/18/15	17:00	18.17
7/18/15	17:15	18.33
7/18/15	17:30	18.50
7/18/15	17:45	17.94
7/18/15	18:00	18.02
7/18/15	18:15	18.53
7/18/15	18:30	18.07
7/18/15	18:45	17.26
7/18/15	19:00	17.89
7/18/15	19:15	17.56
7/18/15	19:30	18.19
7/18/15	19:45	17.82
7/18/15	20:00	18.34
7/18/15	20:15	18.11
7/18/15	20:30	18.31
7/18/15	20:45	18.24
7/18/15	21:00	18.20
7/18/15	21:15	18.24
7/18/15	21:30	18.20
7/18/15	21:45	18.07
7/18/15	22:00	17.87
7/18/15	22:15	18.35
7/18/15	22:30	18.12
7/18/15	22:45	17.88
7/18/15	23:00	18.53
7/18/15	23:15	18.21
7/18/15	23:30	17.83
7/18/15	23:45	18.02
7/19/15	0:00	17.98
7/19/15	0:15	17.46
7/19/15	0:30	17.34
7/19/15	0:45	17.91
7/19/15	1:00	17.70
7/19/15	1:15	17.61
7/19/15	1:30	17.69
7/19/15	1:45	17.71
7/19/15	2:00	17.47
7/19/15	2:15	17.53
7/19/15	2:30	17.44
7/19/15	2:45	17.40
7/19/15	3:00	17.53
7/19/15	3:15	17.08
7/19/15	3:30	16.96
7/19/15	3:45	17.02
7/19/15	4:00	16.43
7/19/15	4:15	17.16
7/19/15	4:30	16.62
7/19/15	4:45	16.62
7/19/15	5:00	16.78
7/19/15	5:15	16.84
7/19/15	5:30	16.58
7/19/15	5:45	16.59
7/19/15	6:00	16.51
7/19/15	6:15	16.50
7/19/15	6:30	16.74
7/19/15	6:45	16.24
7/19/15	7:00	16.36
7/19/15	7:15	16.19
7/19/15	7:30	16.42
7/19/15	7:45	16.24
7/19/15	8:00	15.72
7/19/15	8:15	16.30
7/19/15	8:30	16.06
7/19/15	8:45	15.86
7/19/15	9:00	15.74
7/19/15	9:15	15.34
7/19/15	9:30	15.76
7/19/15	9:45	15.62
7/19/15	10:00	15.52
7/19/15	10:15	15.62
7/19/15	10:30	15.63
7/19/15	10:45	15.61
7/19/15	11:00	15.57
7/19/15	11:15	15.40
7/19/15	11:30	15.28
7/19/15	11:45	15.57
7/19/15	12:00	15.67
7/19/15	12:15	15.40
7/19/15	12:30	15.62
7/19/15	12:45	15.74
7/19/15	13:00	15.96
7/19/15	13:15	15.98
7/19/15	13:30	16.01
7/19/15	13:45	16.20
7/19/15	14:00	16.13
7/19/15	14:15	16.32
7/19/15	14:30	16.44
7/19/15	14:45	16.50
7/19/15	15:00	16.65
7/19/15	15:15	16.92
7/19/15	15:30	16.88
7/19/15	15:45	16.89
7/19/15	16:00	17.12
7/19/15	16:15	17.02
7/19/15	16:30	17.33
7/19/15	16:45	17.13
7/19/15	17:00	17.29
7/19/15	17:15	17.58
7/19/15	17:30	17.80
7/19/15	17:45	18.19
7/19/15	18:00	17.99
7/19/15	18:15	18.31
7/19/15	18:30	18.15
7/19/15	18:45	18.15
7/19/15	19:00	18.27
7/19/15	19:15	18.76
7/19/15	19:30	18.78
7/19/15	19:45	18.88
7/19/15	20:00	18.88
7/19/15	20:15	19.19
7/19/15	20:30	19.30
7/19/15	20:45	18.42
7/19/15	21:00	19.03
7/19/15	21:15	18.63
7/19/15	21:30	18.99
7/19/15	21:45	19.02
7/19/15	22:00	18.83
7/19/15	22:15	18.74
7/19/15	22:30	18.95
7/19/15	22:45	19.19
7/19/15	23:00	19.67
7/19/15	23:15	19.56
7/19/15	23:30	19.70
7/19/15	23:45	20.24
7/20/15	0:00	19.35
7/20/15	0:15	19.55
7/20/15	0:30	19.21
7/20/15	0:45	18.99
7/20/15	1:00	19.64
7/20/15	1:15	19.47
7/20/15	1:30	18.84
7/20/15	1:45	18.79
7/20/15	2:00	18.11
7/20/15	2:15	18.73
7/20/15	2:30	18.79
7/20/15	2:45	19.05
7/20/15	3:00	18.87
7/20/15	3:15	18.91
7/20/15	3:30	18.90
7/20/15	3:45	19.31
7/20/15	4:00	19.67
7/20/15	4:15	20.21
7/20/15	4:30	20.10
7/20/15	4:45	19.85
7/20/15	5:00	19.91
7/20/15	5:15	20.18
7/20/15	5:30	20.72
7/20/15	5:45	20.60
7/20/15	6:00	21.51
7/20/15	6:15	21.46
7/20/15	6:30	21.79
7/20/15	6:45	22.28
7/20/15	7:00	22.35
7/20/15	7:15	22.21
7/20/15	7:30	22.65
7/20/15	7:45	22.89
7/20/15	8:00	23.10
7/20/15	8:15	23.48
7/20/15	8:30	24.21
7/20/15	8:45	23.88
7/20/15	9:00	24.14
7/20/15	9:15	24.61
7/20/15	9:30	24.77
7/20/15	9:45	25.15
7/20/15	10:00	25.02
7/20/15	10:15	25.18
7/20/15	10:30	25.16
7/20/15	10:45	24.89
7/20/15	11:00	25.54
7/20/15	11:15	24.36
7/20/15	11:30	24.57
7/20/15	11:45	23.75
7/20/15	12:00	23.58
7/20/15	12:15	23.60
7/20/15	12:30	23.90
7/20/15	12:45	23.43
7/20/15	13:00	23.56
7/20/15	13:15	23.34
7/20/15	13:30	23.24
7/20/15	13:45	23.04
7/20/15	14:00	22.90
7/20/15	14:15	22.58
7/20/15	14:30	23.59
7/20/15	14:45	21.86
7/20/15	15:00	22.29
7/20/15	15:15	22.39
7/20/15	15:30	22.16
7/20/15	15:45	22.40
7/20/15	16:00	21.92
7/20/15	16:15	22.47
7/20/15	16:30	22.69
7/20/15	16:45	21.73
7/20/15	17:00	21.61
7/20/15	17:15	22.31
7/20/15	17:30	21.66
7/20/15	17:45	21.26
7/20/15	18:00	20.65
7/20/15	18:15	21.10
7/20/15	18:30	21.01
7/20/15	18:45	20.96
7/20/15	19:00	20.81
7/20/15	19:15	21.33
7/20/15	19:30	20.69
7/20/15	19:45	20.44
7/20/15	20:00	20.12
7/20/15	20:15	20.53
7/20/15	20:30	20.12
7/20/15	20:45	19.77
7/20/15	21:00	20.26
7/20/15	21:15	19.88
7/20/15	21:30	20.18
7/20/15	21:45	20.42
7/20/15	22:00	19.87
7/20/15	22:15	19.85
7/20/15	22:30	19.41
7/20/15	22:45	20.16
7/20/15	23:00	19.21
7/20/15	23:15	19.23
7/20/15	23:30	19.68
7/20/15	23:45	19.39
7/21/15	0:00	19.80
7/21/15	0:15	19.27
7/21/15	0:30	19.30
7/21/15	0:45	18.85
7/21/15	1:00	18.61
7/21/15	1:15	19.08
7/21/15	1:30	18.45
7/21/15	1:45	18.36
7/21/15	2:00	18.24
7/21/15	2:15	18.16
7/21/15	2:30	17.93
7/21/15	2:45	18.04
7/21/15	3:00	17.72
7/21/15	3:15	18.35
7/21/15	3:30	17.57
7/21/15	3:45	17.50
7/21/15	4:00	17.18
7/21/15	4:15	17.61
7/21/15	4:30	16.54
7/21/15	4:45	16.77
7/21/15	5:00	16.95
7/21/15	5:15	16.88
7/21/15	5:30	17.24
7/21/15	5:45	16.60
7/21/15	6:00	16.56
7/21/15	6:15	16.33
7/21/15	6:30	16.17
7/21/15	6:45	16.53
7/21/15	7:00	16.52
7/21/15	7:15	16.55
7/21/15	7:30	15.91
7/21/15	7:45	16.25
7/21/15	8:00	15.82
7/21/15	8:15	16.08
7/21/15	8:30	15.75
7/21/15	8:45	15.81
7/21/15	9:00	15.09
7/21/15	9:15	15.68
7/21/15	9:30	15.05
7/21/15	9:45	15.22
7/21/15	10:00	15.57
7/21/15	10:15	15.45
7/21/15	10:30	15.47
7/21/15	10:45	15.31
7/21/15	11:00	15.24
7/21/15	11:15	15.76
7/21/15	11:30	15.54
7/21/15	11:45	15.84
7/21/15	12:00	15.58
7/21/15	12:15	15.48
7/21/15	12:30	15.14
7/21/15	12:45	14.84
7/21/15	13:00	15.53
7/21/15	13:15	15.29
7/21/15	13:30	15.36
7/21/15	13:45	15.17
7/21/15	14:00	15.85
7/21/15	14:15	16.22
7/21/15	14:30	15.65
7/21/15	14:45	15.88
7/21/15	15:00	16.91
7/21/15	15:15	16.66
7/21/15	15:30	16.84
7/21/15	15:45	17.44
7/21/15	16:00	17.03
7/21/15	16:15	17.61
7/21/15	16:30	17.61
7/21/15	16:45	17.86
7/21/15	17:00	17.84
7/21/15	17:15	18.36
7/21/15	17:30	17.88
7/21/15	17:45	18.30
7/21/15	18:00	18.51
7/21/15	18:15	18.42
7/21/15	18:30	18.53
7/21/15	18:45	18.35
7/21/15	19:00	18.13
7/21/15	19:15	18.46
7/21/15	19:30	18.50
7/21/15	19:45	18.23
7/21/15	20:00	17.87
7/21/15	20:15	17.99
7/21/15	20:30	18.54
7/21/15	20:45	18.35
7/21/15	21:00	18.77
7/21/15	21:15	18.23
7/21/15	21:30	18.02
7/21/15	21:45	18.23
7/21/15	22:00	17.97
7/21/15	22:15	18.19
7/21/15	22:30	18.01
7/21/15	22:45	17.73
7/21/15	23:00	17.99
7/21/15	23:15	17.70
7/21/15	23:30	17.81
7/21/15	23:45	17.71
7/22/15	0:00	17.65
7/22/15	0:15	17.62
7/22/15	0:30	17.75
7/22/15	0:45	17.28
7/22/15	1:00	17.20
7/22/15	1:15	17.59
7/22/15	1:30	17.37
7/22/15	1:45	17.36
7/22/15	2:00	17.19
7/22/15	2:15	17.08
7/22/15	2:30	17.16
7/22/15	2:45	16.67
7/22/15	3:00	16.72
7/22/15	3:15	16.79
7/22/15	3:30	16.75
7/22/15	3:45	16.80
7/22/15	4:00	16.35
7/22/15	4:15	16.47
7/22/15	4:30	16.05
7/22/15	4:45	16.11
7/22/15	5:00	16.12
7/22/15	5:15	16.63
7/22/15	5:30	16.31
7/22/15	5:45	16.53
7/22/15	6:00	15.95
7/22/15	6:15	16.19
7/22/15	6:30	15.75
7/22/15	6:45	15.64
7/22/15	7:00	15.88
7/22/15	7:15	16.18
7/22/15	7:30	15.95
7/22/15	7:45	15.42
7/22/15	8:00	15.36
7/22/15	8:15	15.80
7/22/15	8:30	15.78
7/22/15	8:45	15.48
7/22/15	9:00	15.33
7/22/15	9:15	15.64
7/22/15	9:30	15.77
7/22/15	9:45	15.43
7/22/15	10:00	15.46
7/22/15	10:15	16.01
7/22/15	10:30	15.41
7/22/15	10:45	15.52
7/22/15	11:00	15.27
7/22/15	11:15	15.03
7/22/15	11:30	15.40
7/22/15	11:45	15.55
7/22/15	12:00	15.05
7/22/15	12:15	14.89
7/22/15	12:30	15.36
7/22/15	12:45	15.26
7/22/15	13:00	15.44
7/22/15	13:15	15.43
7/22/15	13:30	15.17
7/22/15	13:45	16.32
7/22/15	14:00	16.44
7/22/15	14:15	16.62
7/22/15	14:30	16.93
7/22/15	14:45	17.02
7/22/15	15:00	17.30
7/22/15	15:15	16.64
7/22/15	15:30	17.38
7/22/15	15:45	17.62
7/22/15	16:00	18.32
7/22/15	16:15	18.23
7/22/15	16:30	18.21
7/22/15	16:45	17.93
7/22/15	17:00	18.38
7/22/15	17:15	18.02
7/22/15	17:30	18.23
7/22/15	17:45	18.38
7/22/15	18:00	18.49
7/22/15	18:15	18.67
7/22/15	18:30	18.36
7/22/15	18:45	18.90
7/22/15	19:00	18.65
7/22/15	19:15	18.96
7/22/15	19:30	18.18
7/22/15	19:45	18.73
7/22/15	20:00	18.50
7/22/15	20:15	18.27
7/22/15	20:30	18.62
7/22/15	20:45	18.22
7/22/15	21:00	18.59
7/22/15	21:15	18.81
7/22/15	21:30	18.32
7/22/15	21:45	18.25
7/22/15	22:00	18.89
7/22/15	22:15	18.53
7/22/15	22:30	18.08
7/22/15	22:45	17.80
7/22/15	23:00	17.94
7/22/15	23:15	17.65
7/22/15	23:30	17.91
7/22/15	23:45	17.81
7/23/15	0:00	17.79
7/23/15	0:15	17.65
7/23/15	0:30	17.75
7/23/15	0:45	17.34
7/23/15	1:00	16.90
7/23/15	1:15	17.53
7/23/15	1:30	17.76
7/23/15	1:45	17.18
7/23/15	2:00	16.84
7/23/15	2:15	17.15
7/23/15	2:30	17.07
7/23/15	2:45	16.25
7/23/15	3:00	16.74
7/23/15	3:15	16.68
7/23/15	3:30	16.37
7/23/15	3:45	16.72
7/23/15	4:00	16.48
7/23/15	4:15	16.34
7/23/15	4:30	16.30
7/23/15	4:45	16.40
7/23/15	5:00	16.78
7/23/15	5:15	16.37
7/23/15	5:30	16.16
7/23/15	5:45	16.24
7/23/15	6:00	17.04
7/23/15	6:15	16.19
7/23/15	6:30	16.13
7/23/15	6:45	16.23
7/23/15	7:00	15.88
7/23/15	7:15	16.23
7/23/15	7:30	15.86
7/23/15	7:45	16.18
7/23/15	8:00	15.96
7/23/15	8:15	15.64
7/23/15	8:30	16.12
7/23/15	8:45	15.84
7/23/15	9:00	15.52
7/23/15	9:15	15.58
7/23/15	9:30	15.36
7/23/15	9:45	15.54
7/23/15	10:00	15.71
7/23/15	10:15	15.63
7/23/15	10:30	15.05
7/23/15	10:45	15.22
7/23/15	11:00	15.35
7/23/15	11:15	14.78
7/23/15	11:30	15.49
7/23/15	11:45	3.81
7/23/15	12:00	3.81
7/23/15	12:15	3.81
7/23/15	12:30	3.81
7/23/15	12:45	3.81
7/23/15	13:00	3.81
7/23/15	13:15	3.81
7/23/15	13:30	3.81
7/23/15	13:45	14.20
7/23/15	14:00	14.06
7/23/15	14:15	13.97
7/23/15	14:30	14.10
7/23/15	14:45	14.19
7/23/15	15:00	14.42
7/23/15	15:15	14.62
7/23/15	15:30	14.60
7/23/15	15:45	15.09
7/23/15	16:00	15.08
7/23/15	16:15	15.09
7/23/15	16:30	15.60
7/23/15	16:45	15.31
7/23/15	17:00	15.84
7/23/15	17:15	15.58
7/23/15	17:30	15.68
7/23/15	17:45	15.71
7/23/15	18:00	15.97
7/23/15	18:15	15.67
7/23/15	18:30	16.12
7/23/15	18:45	15.70
7/23/15	19:00	16.58
7/23/15	19:15	16.62
7/23/15	19:30	16.44
7/23/15	19:45	16.41
7/23/15	20:00	16.14
7/23/15	20:15	15.98
7/23/15	20:30	16.43
7/23/15	20:45	17.04
7/23/15	21:00	17.63
7/23/15	21:15	17.04
7/23/15	21:30	17.81
7/23/15	21:45	17.49
7/23/15	22:00	16.98
7/23/15	22:15	17.00
7/23/15	22:30	16.59
7/23/15	22:45	16.72
7/23/15	23:00	16.83
7/23/15	23:15	17.28
7/23/15	23:30	16.90
7/23/15	23:45	16.43
7/24/15	0:00	16.39
7/24/15	0:15	16.66
7/24/15	0:30	16.60
7/24/15	0:45	16.57
7/24/15	1:00	16.82
7/24/15	1:15	16.50
7/24/15	1:30	16.41
7/24/15	1:45	16.72
7/24/15	2:00	16.79
7/24/15	2:15	16.22
7/24/15	2:30	16.50
7/24/15	2:45	16.82
7/24/15	3:00	16.34
7/24/15	3:15	15.79
7/24/15	3:30	16.52
7/24/15	3:45	15.98
7/24/15	4:00	16.15
7/24/15	4:15	16.17
7/24/15	4:30	15.54
7/24/15	4:45	16.01
7/24/15	5:00	15.71
7/24/15	5:15	15.67
7/24/15	5:30	15.53
7/24/15	5:45	16.03
7/24/15	6:00	15.40
7/24/15	6:15	15.67
7/24/15	6:30	15.27
7/24/15	6:45	15.55
7/24/15	7:00	15.71
7/24/15	7:15	15.41
7/24/15	7:30	15.54
7/24/15	7:45	15.27
7/24/15	8:00	15.67
7/24/15	8:15	15.51
7/24/15	8:30	15.58
7/24/15	8:45	15.30
7/24/15	9:00	15.69
7/24/15	9:15	15.56
7/24/15	9:30	15.46
7/24/15	9:45	15.73
7/24/15	10:00	15.06
7/24/15	10:15	15.45
7/24/15	10:30	15.33
7/24/15	10:45	15.44
7/24/15	11:00	15.65
7/24/15	11:15	15.40
7/24/15	11:30	15.77
7/24/15	11:45	15.20
7/24/15	12:00	15.17
7/24/15	12:15	16.15
7/24/15	12:30	15.38
7/24/15	12:45	15.37
7/24/15	13:00	15.88
7/24/15	13:15	15.67
7/24/15	13:30	15.61
7/24/15	13:45	15.46
7/24/15	14:00	15.55
7/24/15	14:15	15.71
7/24/15	14:30	15.97
7/24/15	14:45	16.07
7/24/15	15:00	15.96
7/24/15	15:15	16.20
7/24/15	15:30	16.51
7/24/15	15:45	16.48
7/24/15	16:00	16.52
7/24/15	16:15	16.93
7/24/15	16:30	16.81
7/24/15	16:45	17.09
7/24/15	17:00	17.82
7/24/15	17:15	17.44
7/24/15	17:30	17.13
7/24/15	17:45	17.63
7/24/15	18:00	17.28
7/24/15	18:15	17.34
7/24/15	18:30	17.15
7/24/15	18:45	17.47
7/24/15	19:00	16.76
7/24/15	19:15	17.50
7/24/15	19:30	17.48
7/24/15	19:45	17.19
7/24/15	20:00	17.92
7/24/15	20:15	17.72
7/24/15	20:30	17.67
7/24/15	20:45	17.59
7/24/15	21:00	17.53
7/24/15	21:15	16.92
7/24/15	21:30	16.60
7/24/15	21:45	16.50
7/24/15	22:00	17.35
7/24/15	22:15	17.00
7/24/15	22:30	16.75
7/24/15	22:45	16.83
7/24/15	23:00	16.98
7/24/15	23:15	16.33
7/24/15	23:30	17.01
7/24/15	23:45	16.74
7/25/15	0:00	15.94
7/25/15	0:15	16.60
7/25/15	0:30	16.74
7/25/15	0:45	16.55
7/25/15	1:00	16.20
7/25/15	1:15	16.69
7/25/15	1:30	16.38
7/25/15	1:45	16.07
7/25/15	2:00	16.22
7/25/15	2:15	16.01
7/25/15	2:30	15.71
7/25/15	2:45	15.84
7/25/15	3:00	15.82
7/25/15	3:15	15.52
7/25/15	3:30	15.44
7/25/15	3:45	15.20
7/25/15	4:00	14.99
7/25/15	4:15	15.09
7/25/15	4:30	14.46
7/25/15	4:45	15.14
7/25/15	5:00	14.42
7/25/15	5:15	14.62
7/25/15	5:30	14.33
7/25/15	5:45	14.45
7/25/15	6:00	14.33
7/25/15	6:15	14.13
7/25/15	6:30	13.91
7/25/15	6:45	13.94
7/25/15	7:00	14.33
7/25/15	7:15	13.98
7/25/15	7:30	13.93
7/25/15	7:45	14.18
7/25/15	8:00	13.73
7/25/15	8:15	14.22
7/25/15	8:30	13.91
7/25/15	8:45	14.10
7/25/15	9:00	13.96
7/25/15	9:15	14.15
7/25/15	9:30	14.01
7/25/15	9:45	13.74
7/25/15	10:00	13.91
7/25/15	10:15	14.00
7/25/15	10:30	14.00
7/25/15	10:45	13.86
7/25/15	11:00	14.09
7/25/15	11:15	14.07
7/25/15	11:30	13.91
7/25/15	11:45	14.09
7/25/15	12:00	13.73
7/25/15	12:15	14.29
7/25/15	12:30	13.94
7/25/15	12:45	14.52
7/25/15	13:00	14.38
7/25/15	13:15	14.80
7/25/15	13:30	15.05
7/25/15	13:45	15.40
7/25/15	14:00	16.19
7/25/15	14:15	16.02
7/25/15	14:30	15.45
7/25/15	14:45	15.91
7/25/15	15:00	16.19
7/25/15	15:15	15.79
7/25/15	15:30	16.51
7/25/15	15:45	16.02
7/25/15	16:00	16.89
7/25/15	16:15	16.83
7/25/15	16:30	16.93
7/25/15	16:45	16.83
7/25/15	17:00	16.91
7/25/15	17:15	17.14
7/25/15	17:30	17.36
7/25/15	17:45	17.72
7/25/15	18:00	16.98
7/25/15	18:15	17.11
7/25/15	18:30	16.82
7/25/15	18:45	17.27
7/25/15	19:00	19.05
7/25/15	19:15	19.88
7/25/15	19:30	20.71
7/25/15	19:45	19.78
7/25/15	20:00	19.48
7/25/15	20:15	18.98
7/25/15	20:30	19.35
7/25/15	20:45	18.59
7/25/15	21:00	18.76
7/25/15	21:15	18.94
7/25/15	21:30	18.91
7/25/15	21:45	18.50
7/25/15	22:00	18.63
7/25/15	22:15	17.48
7/25/15	22:30	18.22
7/25/15	22:45	18.59
7/25/15	23:00	18.23
7/25/15	23:15	18.33
7/25/15	23:30	18.18
7/25/15	23:45	17.56
7/26/15	0:00	17.53
7/26/15	0:15	18.25
7/26/15	0:30	17.70
7/26/15	0:45	17.66
7/26/15	1:00	16.96
7/26/15	1:15	17.04
7/26/15	1:30	17.26
7/26/15	1:45	17.16
7/26/15	2:00	17.29
7/26/15	2:15	17.22
7/26/15	2:30	16.94
7/26/15	2:45	17.38
7/26/15	3:00	16.18
7/26/15	3:15	16.91
7/26/15	3:30	16.07
7/26/15	3:45	16.97
7/26/15	4:00	16.98
7/26/15	4:15	16.72
7/26/15	4:30	16.15
7/26/15	4:45	16.11
7/26/15	5:00	16.71
7/26/15	5:15	16.66
7/26/15	5:30	16.48
7/26/15	5:45	16.23
7/26/15	6:00	16.17
7/26/15	6:15	16.35
7/26/15	6:30	16.52
7/26/15	6:45	16.32
7/26/15	7:00	16.06
7/26/15	7:15	16.21
7/26/15	7:30	15.99
7/26/15	7:45	16.93
7/26/15	8:00	15.89
7/26/15	8:15	16.10
7/26/15	8:30	15.51
7/26/15	8:45	16.40
7/26/15	9:00	16.61
7/26/15	9:15	15.85
7/26/15	9:30	16.06
7/26/15	9:45	15.58
7/26/15	10:00	15.74
7/26/15	10:15	16.07
7/26/15	10:30	15.90
7/26/15	10:45	16.46
7/26/15	11:00	15.45
7/26/15	11:15	15.69
7/26/15	11:30	16.56
7/26/15	11:45	16.14
7/26/15	12:00	15.63
7/26/15	12:15	16.53
7/26/15	12:30	16.27
7/26/15	12:45	16.07
7/26/15	13:00	17.10
7/26/15	13:15	16.39
7/26/15	13:30	17.00
7/26/15	13:45	17.13
7/26/15	14:00	16.69
7/26/15	14:15	16.47
7/26/15	14:30	16.71
7/26/15	14:45	17.08
7/26/15	15:00	17.26
7/26/15	15:15	17.08
7/26/15	15:30	16.69
7/26/15	15:45	17.84
7/26/15	16:00	17.93
7/26/15	16:15	17.72
7/26/15	16:30	17.30
7/26/15	16:45	17.72
7/26/15	17:00	16.97
7/26/15	17:15	18.40
7/26/15	17:30	18.00
7/26/15	17:45	17.90
7/26/15	18:00	18.07
7/26/15	18:15	18.17
7/26/15	18:30	18.34
7/26/15	18:45	18.14
7/26/15	19:00	18.55
7/26/15	19:15	17.88
7/26/15	19:30	18.09
7/26/15	19:45	18.70
7/26/15	20:00	18.29
7/26/15	20:15	17.67
7/26/15	20:30	17.89
7/26/15	20:45	18.37
7/26/15	21:00	18.04
7/26/15	21:15	17.83
7/26/15	21:30	17.55
7/26/15	21:45	18.56
7/26/15	22:00	17.69
7/26/15	22:15	18.21
7/26/15	22:30	18.58
7/26/15	22:45	18.06
7/26/15	23:00	18.38
7/26/15	23:15	17.65
7/26/15	23:30	18.21
7/26/15	23:45	18.07
7/27/15	0:00	16.79
7/27/15	0:15	17.15
7/27/15	0:30	17.66
7/27/15	0:45	17.26
7/27/15	1:00	17.06
7/27/15	1:15	17.18
7/27/15	1:30	16.46
7/27/15	1:45	16.80
7/27/15	2:00	16.91
7/27/15	2:15	16.50
7/27/15	2:30	15.86
7/27/15	2:45	16.30
7/27/15	3:00	16.54
7/27/15	3:15	16.26
7/27/15	3:30	15.95
7/27/15	3:45	16.13
7/27/15	4:00	15.98
7/27/15	4:15	15.94
7/27/15	4:30	16.33
7/27/15	4:45	16.09
7/27/15	5:00	16.57
7/27/15	5:15	16.43
7/27/15	5:30	16.33
7/27/15	5:45	16.39
7/27/15	6:00	16.50
7/27/15	6:15	16.30
7/27/15	6:30	15.58
7/27/15	6:45	16.09
7/27/15	7:00	15.98
7/27/15	7:15	15.15
7/27/15	7:30	15.82
7/27/15	7:45	15.79
7/27/15	8:00	15.00
7/27/15	8:15	15.35
7/27/15	8:30	14.93
7/27/15	8:45	14.29
7/27/15	9:00	14.68
7/27/15	9:15	14.74
7/27/15	9:30	14.95
7/27/15	9:45	14.47
7/27/15	10:00	15.22
7/27/15	10:15	14.82
7/27/15	10:30	14.81
7/27/15	10:45	14.54
