Date	Time (AST)	Discharge (cms)
09/11/15	22:32	9.66
09/11/15	22:47	9.66
09/11/15	23:02	9.66
09/11/15	23:17	9.62
09/11/15	23:32	9.62
09/11/15	23:47	9.78
09/12/15	0:02	9.78
09/12/15	0:17	9.81
09/12/15	0:32	9.89
09/12/15	0:47	9.93
09/12/15	1:02	9.89
09/12/15	1:17	9.78
09/12/15	1:32	10.12
09/12/15	1:47	10.12
09/12/15	2:02	10.04
09/12/15	2:17	10.27
09/12/15	2:32	10.27
09/12/15	2:47	10.38
09/12/15	3:02	10.23
09/12/15	3:17	10.38
09/12/15	3:32	10.30
09/12/15	3:47	10.49
09/12/15	4:02	10.49
09/12/15	4:17	10.57
09/12/15	4:32	10.61
09/12/15	4:47	10.61
09/12/15	5:02	10.68
09/12/15	5:17	10.49
09/12/15	5:32	10.64
09/12/15	5:47	10.68
09/12/15	6:02	10.72
09/12/15	6:17	10.64
09/12/15	6:32	10.87
09/12/15	6:47	10.76
09/12/15	7:02	10.72
09/12/15	7:17	10.72
09/12/15	7:32	10.57
09/12/15	7:47	10.68
09/12/15	8:02	10.61
09/12/15	8:17	10.61
09/12/15	8:32	10.42
09/12/15	8:47	10.30
09/12/15	9:02	10.34
09/12/15	9:17	10.27
09/12/15	9:32	10.34
09/12/15	9:47	10.34
09/12/15	10:02	10.19
09/12/15	10:17	10.23
09/12/15	10:32	10.15
09/12/15	10:47	10.30
09/12/15	11:02	10.12
09/12/15	11:17	10.19
09/12/15	11:32	10.12
09/12/15	11:47	10.08
09/12/15	12:02	10.08
09/12/15	12:17	10.04
09/12/15	12:32	10.04
09/12/15	12:47	10.04
09/12/15	13:02	10.00
09/12/15	13:17	9.96
09/12/15	13:32	9.70
09/12/15	13:47	9.89
09/12/15	14:02	9.74
09/12/15	14:17	9.74
09/12/15	14:32	9.74
09/12/15	14:47	9.66
09/12/15	15:02	9.78
09/12/15	15:17	9.66
09/12/15	15:32	9.66
09/12/15	15:47	9.74
09/12/15	16:02	9.70
09/12/15	16:17	9.70
09/12/15	16:32	9.62
09/12/15	16:47	9.66
09/12/15	17:02	9.70
09/12/15	17:17	9.55
09/12/15	17:32	9.66
09/12/15	17:47	9.74
09/12/15	18:02	9.62
09/12/15	18:17	9.62
09/12/15	18:32	9.59
09/12/15	18:47	9.62
09/12/15	19:02	9.66
09/12/15	19:17	9.59
09/12/15	19:32	9.59
09/12/15	19:47	9.62
09/12/15	20:02	9.62
09/12/15	20:17	9.51
09/12/15	20:32	9.66
09/12/15	20:47	9.66
09/12/15	21:02	9.62
09/12/15	21:17	9.55
09/12/15	21:32	9.55
09/12/15	21:47	9.55
09/12/15	22:02	9.44
09/12/15	22:17	9.51
09/12/15	22:32	9.40
09/12/15	22:47	9.55
09/12/15	23:02	9.59
09/12/15	23:17	9.47
09/12/15	23:32	9.66
09/12/15	23:47	9.70
09/13/15	0:02	9.70
09/13/15	0:17	9.66
09/13/15	0:32	9.70
09/13/15	0:47	9.74
09/13/15	1:02	9.81
09/13/15	1:17	9.74
09/13/15	1:32	9.70
09/13/15	1:47	9.74
09/13/15	2:02	9.85
09/13/15	2:17	9.85
09/13/15	2:32	9.85
09/13/15	2:47	9.78
09/13/15	3:02	9.81
09/13/15	3:17	9.74
09/13/15	3:32	9.74
09/13/15	3:47	9.85
09/13/15	4:02	9.78
09/13/15	4:17	9.70
09/13/15	4:32	9.78
09/13/15	4:47	9.62
09/13/15	5:02	9.59
09/13/15	5:17	9.51
09/13/15	5:32	9.62
09/13/15	5:47	9.59
09/13/15	6:02	9.59
09/13/15	6:17	9.51
09/13/15	6:32	9.59
09/13/15	6:47	9.36
09/13/15	7:02	9.40
09/13/15	7:17	9.44
09/13/15	7:32	9.47
09/13/15	7:47	9.55
09/13/15	8:02	9.40
09/13/15	8:17	9.36
09/13/15	8:32	9.32
09/13/15	8:47	9.32
09/13/15	9:02	9.36
09/13/15	9:17	9.44
09/13/15	9:32	9.21
09/13/15	9:47	9.28
09/13/15	10:02	9.25
09/13/15	10:17	9.25
09/13/15	10:32	9.10
09/13/15	10:47	9.02
09/13/15	11:02	8.94
09/13/15	11:17	8.91
09/13/15	11:32	8.94
09/13/15	11:47	8.72
09/13/15	12:02	8.83
09/13/15	12:17	8.64
09/13/15	12:32	8.53
09/13/15	12:47	8.38
09/13/15	13:02	8.26
09/13/15	13:17	8.19
09/13/15	13:32	8.30
09/13/15	13:47	8.26
09/13/15	14:02	8.11
09/13/15	14:17	7.92
09/13/15	14:32	7.70
09/13/15	14:47	7.73
09/13/15	15:02	7.77
09/13/15	15:17	7.62
09/13/15	15:32	7.62
09/13/15	15:47	7.51
09/13/15	16:02	7.55
09/13/15	16:17	7.43
09/13/15	16:32	7.39
09/13/15	16:47	7.51
09/13/15	17:02	7.51
09/13/15	17:17	7.39
09/13/15	17:32	7.43
09/13/15	17:47	7.47
09/13/15	18:02	7.43
09/13/15	18:17	7.36
09/13/15	18:32	7.36
09/13/15	18:47	7.55
09/13/15	19:02	7.32
09/13/15	19:17	7.43
09/13/15	19:32	7.43
09/13/15	19:47	7.62
09/13/15	20:02	7.55
09/13/15	20:17	7.51
09/13/15	20:32	7.47
09/13/15	20:47	7.47
09/13/15	21:02	7.39
09/13/15	21:17	7.39
09/13/15	21:32	7.47
09/13/15	21:47	7.43
09/13/15	22:02	7.43
09/13/15	22:17	7.43
09/13/15	22:32	7.39
09/13/15	22:47	7.39
09/13/15	23:02	7.39
09/13/15	23:17	7.39
09/13/15	23:32	7.47
09/13/15	23:47	7.51
09/14/15	0:02	7.43
09/14/15	0:17	7.39
09/14/15	0:32	7.36
09/14/15	0:47	7.47
09/14/15	1:02	7.55
09/14/15	1:17	7.51
09/14/15	1:32	7.43
09/14/15	1:47	7.39
09/14/15	2:02	7.51
09/14/15	2:17	7.43
09/14/15	2:32	7.55
09/14/15	2:47	7.70
09/14/15	3:02	7.47
09/14/15	3:17	7.55
09/14/15	3:32	7.51
09/14/15	3:47	7.47
09/14/15	4:02	7.39
09/14/15	4:17	7.62
09/14/15	4:32	7.66
09/14/15	4:47	7.58
09/14/15	5:02	7.62
09/14/15	5:17	7.62
09/14/15	5:32	7.66
09/14/15	5:47	7.58
09/14/15	6:02	7.55
09/14/15	6:17	7.58
09/14/15	6:32	7.55
09/14/15	6:47	7.55
09/14/15	7:02	7.55
09/14/15	7:17	7.51
09/14/15	7:32	7.66
09/14/15	7:47	7.66
09/14/15	8:02	7.51
09/14/15	8:17	7.51
09/14/15	8:32	7.55
09/14/15	8:47	7.58
09/14/15	9:02	7.62
09/14/15	9:17	7.47
09/14/15	9:32	7.58
09/14/15	9:47	7.55
09/14/15	10:02	7.66
09/14/15	10:17	7.58
09/14/15	10:32	7.73
09/14/15	10:47	7.51
09/14/15	11:02	7.43
09/14/15	11:17	7.47
09/14/15	11:32	7.39
09/14/15	11:47	7.47
09/14/15	12:02	7.43
09/14/15	12:17	7.47
09/14/15	12:32	7.32
09/14/15	12:47	7.28
09/14/15	13:02	7.13
09/14/15	13:17	7.28
09/14/15	13:32	7.17
09/14/15	13:47	7.09
09/14/15	14:02	7.17
09/14/15	14:17	7.13
09/14/15	14:32	7.05
09/14/15	14:47	7.02
09/14/15	15:02	6.83
09/14/15	15:17	6.75
09/14/15	15:32	6.75
09/14/15	15:47	6.71
09/14/15	16:02	6.60
09/14/15	16:17	6.75
09/14/15	16:32	6.60
09/14/15	16:47	6.64
09/14/15	17:02	6.60
09/14/15	17:17	6.49
09/14/15	17:32	6.49
09/14/15	17:47	6.45
09/14/15	18:02	6.45
09/14/15	18:17	6.37
09/14/15	18:32	6.45
09/14/15	18:47	6.30
09/14/15	19:02	6.22
09/14/15	19:17	6.15
09/14/15	19:32	6.15
09/14/15	19:47	6.15
09/14/15	20:02	6.11
09/14/15	20:17	6.15
09/14/15	20:32	6.07
09/14/15	20:47	6.15
09/14/15	21:02	6.11
09/14/15	21:17	6.07
09/14/15	21:32	5.96
09/14/15	21:47	5.96
09/14/15	22:02	6.00
09/14/15	22:17	6.03
09/14/15	22:32	6.03
09/14/15	22:47	6.03
09/14/15	23:02	5.96
09/14/15	23:17	6.03
09/14/15	23:32	6.15
09/14/15	23:47	6.11
09/15/15	0:02	5.96
09/15/15	0:17	6.00
09/15/15	0:32	5.92
09/15/15	0:47	6.03
09/15/15	1:02	5.96
09/15/15	1:17	6.00
09/15/15	1:32	6.11
09/15/15	1:47	6.03
09/15/15	2:02	6.11
09/15/15	2:17	6.18
09/15/15	2:32	6.18
09/15/15	2:47	6.18
09/15/15	3:02	6.26
09/15/15	3:17	6.26
09/15/15	3:32	6.18
09/15/15	3:47	6.30
09/15/15	4:02	6.15
09/15/15	4:17	6.18
09/15/15	4:32	6.18
09/15/15	4:47	6.26
09/15/15	5:02	6.22
09/15/15	5:17	6.22
09/15/15	5:32	6.18
09/15/15	5:47	6.22
09/15/15	6:02	6.30
09/15/15	6:17	6.18
09/15/15	6:32	6.22
09/15/15	6:47	6.37
09/15/15	7:02	6.37
09/15/15	7:17	6.37
09/15/15	7:32	6.37
09/15/15	7:47	6.30
09/15/15	8:02	6.34
09/15/15	8:17	6.37
09/15/15	8:32	6.37
09/15/15	8:47	6.45
09/15/15	9:02	6.41
09/15/15	9:17	6.45
09/15/15	9:32	6.37
09/15/15	9:47	6.37
09/15/15	10:02	6.26
09/15/15	10:17	6.30
09/15/15	10:32	6.22
09/15/15	10:47	6.41
09/15/15	11:02	6.30
09/15/15	11:17	6.26
09/15/15	11:32	6.22
09/15/15	11:47	6.11
09/15/15	12:02	6.11
09/15/15	12:17	6.11
09/15/15	12:32	6.11
09/15/15	12:47	6.00
09/15/15	13:02	6.00
09/15/15	13:17	5.92
09/15/15	13:32	5.84
09/15/15	13:47	5.77
09/15/15	14:02	5.77
09/15/15	14:17	5.77
09/15/15	14:32	5.62
09/15/15	14:47	5.62
09/15/15	15:02	5.66
09/15/15	15:17	5.47
09/15/15	15:32	5.47
09/15/15	15:47	5.47
09/15/15	16:02	5.47
09/15/15	16:17	5.43
09/15/15	16:32	5.39
09/15/15	16:47	5.31
09/15/15	17:02	5.35
09/15/15	17:17	5.24
09/15/15	17:32	5.28
09/15/15	17:47	5.24
09/15/15	18:02	5.28
09/15/15	18:17	5.09
09/15/15	18:32	5.20
09/15/15	18:47	5.16
09/15/15	19:02	5.09
09/15/15	19:17	5.13
09/15/15	19:32	5.09
09/15/15	19:47	5.13
09/15/15	20:02	5.24
09/15/15	20:17	5.13
09/15/15	20:32	5.09
09/15/15	20:47	5.20
09/15/15	21:02	5.16
09/15/15	21:17	5.16
09/15/15	21:32	5.16
09/15/15	21:47	5.20
09/15/15	22:02	5.16
09/15/15	22:17	5.20
09/15/15	22:32	5.16
09/15/15	22:47	5.16
09/15/15	23:02	5.13
09/15/15	23:17	5.01
09/15/15	23:32	5.16
09/15/15	23:47	5.13
09/16/15	0:02	5.16
09/16/15	0:17	5.13
09/16/15	0:32	5.20
09/16/15	0:47	5.24
09/16/15	1:02	5.24
09/16/15	1:17	5.13
09/16/15	1:32	5.20
09/16/15	1:47	5.28
09/16/15	2:02	5.24
09/16/15	2:17	5.24
09/16/15	2:32	5.20
09/16/15	2:47	5.13
09/16/15	3:02	5.16
09/16/15	3:17	5.16
09/16/15	3:32	5.16
09/16/15	3:47	5.20
09/16/15	4:02	5.24
09/16/15	4:17	5.20
09/16/15	4:32	5.24
09/16/15	4:47	5.24
09/16/15	5:02	5.24
09/16/15	5:17	5.28
09/16/15	5:32	5.24
09/16/15	5:47	5.16
09/16/15	6:02	5.28
09/16/15	6:17	5.39
09/16/15	6:32	5.35
09/16/15	6:47	5.31
09/16/15	7:02	5.35
09/16/15	7:17	5.43
09/16/15	7:32	5.43
09/16/15	7:47	5.50
09/16/15	8:02	5.39
09/16/15	8:17	5.62
09/16/15	8:32	5.58
09/16/15	8:47	5.58
09/16/15	9:02	5.69
09/16/15	9:17	5.58
09/16/15	9:32	5.54
09/16/15	9:47	5.47
09/16/15	10:02	5.47
09/16/15	10:17	5.35
09/16/15	10:32	5.47
09/16/15	10:47	5.43
09/16/15	11:02	5.39
09/16/15	11:17	5.31
09/16/15	11:32	5.50
09/16/15	11:47	5.28
09/16/15	12:02	5.28
09/16/15	12:17	5.20
09/16/15	12:32	5.13
09/16/15	12:47	5.16
09/16/15	13:02	5.16
09/16/15	13:17	5.09
09/16/15	13:32	5.09
09/16/15	13:47	5.09
09/16/15	14:02	5.09
09/16/15	14:17	5.05
09/16/15	14:32	4.97
09/16/15	14:47	4.86
09/16/15	15:02	4.82
09/16/15	15:17	4.90
09/16/15	15:32	4.94
09/16/15	15:47	4.90
09/16/15	16:02	4.90
09/16/15	16:17	4.86
09/16/15	16:32	4.90
09/16/15	16:47	4.79
09/16/15	17:02	4.86
09/16/15	17:17	4.63
09/16/15	17:32	4.63
09/16/15	17:47	4.75
09/16/15	18:02	4.71
09/16/15	18:17	4.71
09/16/15	18:32	4.60
09/16/15	18:47	4.60
09/16/15	19:02	4.52
09/16/15	19:17	4.56
09/16/15	19:32	4.52
09/16/15	19:47	4.45
09/16/15	20:02	4.41
09/16/15	20:17	4.52
09/16/15	20:32	4.52
09/16/15	20:47	4.52
09/16/15	21:02	4.41
09/16/15	21:17	4.41
09/16/15	21:32	4.29
09/16/15	21:47	4.41
09/16/15	22:02	4.41
09/16/15	22:17	4.41
09/16/15	22:32	4.41
09/16/15	22:47	4.33
09/16/15	23:02	4.26
09/16/15	23:17	4.26
09/16/15	23:32	4.29
09/16/15	23:47	4.37
09/17/15	0:02	4.29
09/17/15	0:17	4.26
09/17/15	0:32	4.26
09/17/15	0:47	4.26
09/17/15	1:02	4.33
09/17/15	1:17	4.33
09/17/15	1:32	4.26
09/17/15	1:47	4.33
09/17/15	2:02	4.37
09/17/15	2:17	4.26
09/17/15	2:32	4.29
09/17/15	2:47	4.33
09/17/15	3:02	4.33
09/17/15	3:17	4.41
09/17/15	3:32	4.29
09/17/15	3:47	4.18
09/17/15	4:02	4.22
09/17/15	4:17	4.33
09/17/15	4:32	4.22
09/17/15	4:47	4.33
09/17/15	5:02	4.29
09/17/15	5:17	4.37
09/17/15	5:32	4.37
09/17/15	5:47	4.37
09/17/15	6:02	4.29
09/17/15	6:17	4.37
09/17/15	6:32	4.37
09/17/15	6:47	4.33
09/17/15	7:02	4.37
09/17/15	7:17	4.37
09/17/15	7:32	4.41
09/17/15	7:47	4.29
09/17/15	8:02	4.33
09/17/15	8:17	4.56
09/17/15	8:32	4.41
09/17/15	8:47	4.41
09/17/15	9:02	4.41
09/17/15	9:17	4.37
09/17/15	9:32	4.37
09/17/15	9:47	4.41
09/17/15	10:02	4.37
09/17/15	10:17	4.29
09/17/15	10:32	4.37
09/17/15	10:47	4.37
09/17/15	11:02	4.37
09/17/15	11:17	4.37
09/17/15	11:32	4.41
09/17/15	11:47	4.37
09/17/15	12:02	4.33
09/17/15	12:17	4.29
09/17/15	12:32	4.26
09/17/15	12:47	4.29
09/17/15	13:02	4.14
09/17/15	13:17	4.14
09/17/15	13:32	4.11
09/17/15	13:47	4.11
09/17/15	14:02	4.07
09/17/15	14:17	4.11
09/17/15	14:32	4.11
09/17/15	14:47	3.95
09/17/15	15:02	4.03
09/17/15	15:17	3.88
09/17/15	15:32	3.92
09/17/15	15:47	3.84
09/17/15	16:02	3.80
09/17/15	16:17	3.76
09/17/15	16:32	3.73
09/17/15	16:47	3.73
09/17/15	17:02	3.65
09/17/15	17:17	3.65
09/17/15	17:32	3.61
09/17/15	17:47	3.65
09/17/15	18:02	3.61
09/17/15	18:17	3.61
09/17/15	18:32	3.50
09/17/15	18:47	3.46
09/17/15	19:02	3.46
09/17/15	19:17	3.50
09/17/15	19:32	3.54
09/17/15	19:47	3.54
09/17/15	20:02	3.50
09/17/15	20:17	3.42
09/17/15	20:32	3.46
09/17/15	20:47	3.50
09/17/15	21:02	3.50
09/17/15	21:17	3.39
09/17/15	21:32	3.27
09/17/15	21:47	3.24
09/17/15	22:02	3.27
09/17/15	22:17	3.39
09/17/15	22:32	3.27
09/17/15	22:47	3.35
09/17/15	23:02	3.35
09/17/15	23:17	3.12
09/17/15	23:32	3.24
09/17/15	23:47	3.31
09/18/15	0:02	3.31
09/18/15	0:17	3.20
09/18/15	0:32	3.20
09/18/15	0:47	3.24
09/18/15	1:02	3.20
09/18/15	1:17	3.24
09/18/15	1:32	3.31
09/18/15	1:47	3.27
09/18/15	2:02	3.27
09/18/15	2:17	3.24
09/18/15	2:32	3.27
09/18/15	2:47	3.27
09/18/15	3:02	3.27
09/18/15	3:17	3.20
09/18/15	3:32	3.24
09/18/15	3:47	3.27
09/18/15	4:02	3.35
09/18/15	4:17	3.35
09/18/15	4:32	3.27
09/18/15	4:47	3.42
09/18/15	5:02	3.31
09/18/15	5:17	3.27
09/18/15	5:32	3.35
09/18/15	5:47	3.31
09/18/15	6:02	3.39
09/18/15	6:17	3.42
09/18/15	6:32	3.46
09/18/15	6:47	3.50
09/18/15	7:02	3.42
09/18/15	7:17	3.39
09/18/15	7:32	3.27
09/18/15	7:47	3.39
09/18/15	8:02	3.39
09/18/15	8:17	3.39
09/18/15	8:32	3.46
09/18/15	8:47	3.39
09/18/15	9:02	3.39
09/18/15	9:17	3.35
09/18/15	9:32	3.39
09/18/15	9:47	3.42
09/18/15	10:02	3.39
09/18/15	10:17	3.39
09/18/15	10:32	3.31
09/18/15	10:47	3.31
09/18/15	11:02	3.39
09/18/15	11:17	3.24
09/18/15	11:32	3.27
09/18/15	11:47	3.31
09/18/15	12:02	3.24
09/18/15	12:17	3.20
09/18/15	12:32	3.16
09/18/15	12:47	3.20
09/18/15	13:02	3.12
09/18/15	13:17	3.16
09/18/15	13:32	3.16
09/18/15	13:47	3.12
09/18/15	14:02	3.12
09/18/15	14:17	3.12
09/18/15	14:32	3.01
09/18/15	14:47	2.90
09/18/15	15:02	2.97
09/18/15	15:17	2.97
09/18/15	15:32	2.93
09/18/15	15:47	2.93
09/18/15	16:02	2.74
09/18/15	16:17	2.74
09/18/15	16:32	2.74
09/18/15	16:47	2.71
09/18/15	17:02	2.67
09/18/15	17:17	2.71
09/18/15	17:32	2.63
09/18/15	17:47	2.59
09/18/15	18:02	2.63
09/18/15	18:17	2.63
09/18/15	18:32	2.63
09/18/15	18:47	2.52
09/18/15	19:02	2.63
09/18/15	19:17	2.52
09/18/15	19:32	2.59
09/18/15	19:47	2.59
09/18/15	20:02	2.52
09/18/15	20:17	2.63
09/18/15	20:32	2.59
09/18/15	20:47	2.48
09/18/15	21:02	2.56
09/18/15	21:17	2.67
09/18/15	21:32	2.59
09/18/15	21:47	2.56
09/18/15	22:02	2.59
09/18/15	22:17	2.56
09/18/15	22:32	2.63
09/18/15	22:47	2.52
09/18/15	23:02	2.59
09/18/15	23:17	2.74
09/18/15	23:32	2.59
09/18/15	23:47	2.56
09/19/15	0:02	2.67
09/19/15	0:17	2.59
09/19/15	0:32	2.59
09/19/15	0:47	2.59
09/19/15	1:02	2.63
09/19/15	1:17	2.67
09/19/15	1:32	2.59
09/19/15	1:47	2.67
09/19/15	2:02	2.59
09/19/15	2:17	2.56
09/19/15	2:32	2.63
09/19/15	2:47	2.67
09/19/15	3:02	2.63
09/19/15	3:17	2.71
09/19/15	3:32	2.71
09/19/15	3:47	2.71
09/19/15	4:02	2.78
09/19/15	4:17	2.71
09/19/15	4:32	2.74
09/19/15	4:47	2.86
09/19/15	5:02	2.90
09/19/15	5:17	2.86
09/19/15	5:32	2.78
09/19/15	5:47	2.90
09/19/15	6:02	2.90
09/19/15	6:17	2.97
09/19/15	6:32	2.93
09/19/15	6:47	2.90
09/19/15	7:02	2.97
09/19/15	7:17	2.93
09/19/15	7:32	2.97
09/19/15	7:47	3.01
09/19/15	8:02	3.01
09/19/15	8:17	3.12
09/19/15	8:32	3.05
09/19/15	8:47	3.12
09/19/15	9:02	3.12
09/19/15	9:17	3.24
09/19/15	9:32	3.24
09/19/15	9:47	3.31
09/19/15	10:02	3.35
09/19/15	10:17	3.39
09/19/15	10:32	3.35
09/19/15	10:47	3.35
09/19/15	11:02	3.35
09/19/15	11:17	3.46
09/19/15	11:32	3.42
09/19/15	11:47	3.42
09/19/15	12:02	3.54
09/19/15	12:17	3.39
09/19/15	12:32	3.50
09/19/15	12:47	3.42
09/19/15	13:02	3.27
09/19/15	13:17	3.42
09/19/15	13:32	3.39
09/19/15	13:47	3.39
09/19/15	14:02	3.35
09/19/15	14:17	3.31
09/19/15	14:32	3.35
09/19/15	14:47	3.31
09/19/15	15:02	3.39
09/19/15	15:17	3.46
09/19/15	15:32	3.50
09/19/15	15:47	3.39
09/19/15	16:02	3.50
09/19/15	16:17	3.58
09/19/15	16:32	3.58
09/19/15	16:47	3.69
09/19/15	17:02	3.69
09/19/15	17:17	3.61
09/19/15	17:32	3.65
09/19/15	17:47	3.65
09/19/15	18:02	3.65
09/19/15	18:17	3.76
09/19/15	18:32	3.69
09/19/15	18:47	3.73
09/19/15	19:02	3.76
09/19/15	19:17	3.73
09/19/15	19:32	3.69
09/19/15	19:47	3.76
09/19/15	20:02	3.88
09/19/15	20:17	3.80
09/19/15	20:32	3.92
09/19/15	20:47	3.73
09/19/15	21:02	3.80
09/19/15	21:17	3.88
09/19/15	21:32	3.80
09/19/15	21:47	3.84
09/19/15	22:02	3.84
09/19/15	22:17	3.80
09/19/15	22:32	3.80
09/19/15	22:47	3.76
09/19/15	23:02	3.88
09/19/15	23:17	3.92
09/19/15	23:32	3.73
09/19/15	23:47	3.69
09/20/15	0:02	3.80
09/20/15	0:17	3.80
09/20/15	0:32	3.65
09/20/15	0:47	3.76
09/20/15	1:02	3.80
09/20/15	1:17	3.80
09/20/15	1:32	3.80
09/20/15	1:47	3.88
09/20/15	2:02	3.80
09/20/15	2:17	3.92
09/20/15	2:32	3.88
09/20/15	2:47	3.84
09/20/15	3:02	3.92
09/20/15	3:17	4.11
09/20/15	3:32	3.88
09/20/15	3:47	3.88
09/20/15	4:02	3.84
09/20/15	4:17	3.95
09/20/15	4:32	3.92
09/20/15	4:47	4.11
09/20/15	5:02	4.11
09/20/15	5:17	3.99
09/20/15	5:32	4.03
09/20/15	5:47	4.14
09/20/15	6:02	4.07
09/20/15	6:17	4.22
09/20/15	6:32	3.99
09/20/15	6:47	4.26
09/20/15	7:02	4.14
09/20/15	7:17	4.22
09/20/15	7:32	4.18
09/20/15	7:47	4.26
09/20/15	8:02	4.18
09/20/15	8:17	4.14
09/20/15	8:32	4.14
09/20/15	8:47	4.14
09/20/15	9:02	4.22
09/20/15	9:17	4.11
09/20/15	9:32	4.18
09/20/15	9:47	4.14
09/20/15	10:02	4.07
09/20/15	10:17	4.11
09/20/15	10:32	4.11
09/20/15	10:47	4.14
09/20/15	11:02	4.14
09/20/15	11:17	4.03
09/20/15	11:32	3.99
09/20/15	11:47	3.99
09/20/15	12:02	3.92
09/20/15	12:17	3.84
09/20/15	12:32	3.69
09/20/15	12:47	3.65
09/20/15	13:02	3.65
09/20/15	13:17	3.54
09/20/15	13:32	3.46
09/20/15	13:47	3.46
09/20/15	14:02	3.24
09/20/15	14:17	3.31
09/20/15	14:32	3.35
09/20/15	14:47	3.31
09/20/15	15:02	3.16
09/20/15	15:17	3.08
09/20/15	15:32	3.01
09/20/15	15:47	3.16
09/20/15	16:02	3.01
09/20/15	16:17	3.05
09/20/15	16:32	2.93
09/20/15	16:47	2.97
09/20/15	17:02	2.82
09/20/15	17:17	2.74
09/20/15	17:32	2.82
09/20/15	17:47	2.82
09/20/15	18:02	2.74
09/20/15	18:17	2.63
09/20/15	18:32	2.63
09/20/15	18:47	2.44
09/20/15	19:02	2.40
09/20/15	19:17	2.59
09/20/15	19:32	2.59
09/20/15	19:47	2.59
09/20/15	20:02	2.52
09/20/15	20:17	2.48
09/20/15	20:32	2.56
09/20/15	20:47	2.59
09/20/15	21:02	2.52
09/20/15	21:17	2.56
09/20/15	21:32	2.59
09/20/15	21:47	2.59
09/20/15	22:02	2.59
09/20/15	22:17	2.67
09/20/15	22:32	2.71
09/20/15	22:47	2.71
09/20/15	23:02	2.74
09/20/15	23:17	2.71
09/20/15	23:32	2.74
09/20/15	23:47	2.78
09/21/15	0:02	2.86
09/21/15	0:17	2.93
09/21/15	0:32	2.82
09/21/15	0:47	2.93
09/21/15	1:02	2.86
09/21/15	1:17	3.01
09/21/15	1:32	2.97
09/21/15	1:47	3.12
09/21/15	2:02	3.01
09/21/15	2:17	3.16
09/21/15	2:32	3.16
09/21/15	2:47	3.16
09/21/15	3:02	3.20
09/21/15	3:17	3.16
09/21/15	3:32	3.24
09/21/15	3:47	3.20
09/21/15	4:02	3.31
09/21/15	4:17	3.20
09/21/15	4:32	3.27
09/21/15	4:47	3.27
09/21/15	5:02	3.35
09/21/15	5:17	3.35
09/21/15	5:32	3.31
09/21/15	5:47	3.31
09/21/15	6:02	3.31
09/21/15	6:17	3.20
09/21/15	6:32	3.35
09/21/15	6:47	3.27
09/21/15	7:02	3.31
09/21/15	7:17	3.24
09/21/15	7:32	3.24
09/21/15	7:47	3.31
09/21/15	8:02	3.27
09/21/15	8:17	3.31
09/21/15	8:32	3.39
09/21/15	8:47	3.31
09/21/15	9:02	3.39
09/21/15	9:17	3.31
09/21/15	9:32	3.20
09/21/15	9:47	3.31
09/21/15	10:02	3.24
09/21/15	10:17	3.27
09/21/15	10:32	3.27
09/21/15	10:47	3.24
09/21/15	11:02	3.31
09/21/15	11:17	3.20
09/21/15	11:32	3.16
09/21/15	11:47	3.16
09/21/15	12:02	3.08
09/21/15	12:17	2.97
09/21/15	12:32	3.08
09/21/15	12:47	2.97
09/21/15	13:02	3.05
09/21/15	13:17	2.97
09/21/15	13:32	2.74
09/21/15	13:47	2.78
09/21/15	14:02	2.63
09/21/15	14:17	2.86
09/21/15	14:32	2.78
09/21/15	14:47	2.63
09/21/15	15:02	2.56
09/21/15	15:17	2.56
09/21/15	15:32	2.52
09/21/15	15:47	2.63
09/21/15	16:02	2.63
09/21/15	16:17	2.52
09/21/15	16:32	2.44
09/21/15	16:47	2.40
09/21/15	17:02	2.29
09/21/15	17:17	2.29
09/21/15	17:32	2.33
09/21/15	17:47	2.37
09/21/15	18:02	2.18
09/21/15	18:17	2.25
09/21/15	18:32	2.33
09/21/15	18:47	2.29
09/21/15	19:02	2.18
09/21/15	19:17	2.14
09/21/15	19:32	2.21
09/21/15	19:47	2.25
09/21/15	20:02	2.25
09/21/15	20:17	2.14
09/21/15	20:32	2.14
09/21/15	20:47	2.29
09/21/15	21:02	2.21
09/21/15	21:17	2.21
09/21/15	21:32	2.40
09/21/15	21:47	2.25
09/21/15	22:02	2.37
09/21/15	22:17	2.44
09/21/15	22:32	2.37
09/21/15	22:47	2.21
09/21/15	23:02	2.37
09/21/15	23:17	2.33
09/21/15	23:32	2.37
09/21/15	23:47	2.33
09/22/15	0:02	2.40
09/22/15	0:17	2.40
09/22/15	0:32	2.40
09/22/15	0:47	2.48
09/22/15	1:02	2.48
09/22/15	1:17	2.52
09/22/15	1:32	2.48
09/22/15	1:47	2.52
09/22/15	2:02	2.67
09/22/15	2:17	2.63
09/22/15	2:32	2.67
09/22/15	2:47	2.56
09/22/15	3:02	2.63
09/22/15	3:17	2.67
09/22/15	3:32	2.63
09/22/15	3:47	2.63
09/22/15	4:02	2.67
09/22/15	4:17	2.56
09/22/15	4:32	2.78
09/22/15	4:47	2.78
09/22/15	5:02	2.74
09/22/15	5:17	2.63
09/22/15	5:32	2.67
09/22/15	5:47	2.71
09/22/15	6:02	2.63
09/22/15	6:17	2.63
09/22/15	6:32	2.59
09/22/15	6:47	2.78
09/22/15	7:02	2.74
09/22/15	7:17	2.63
09/22/15	7:32	2.67
09/22/15	7:47	2.63
