shortt,shortt_1,short_t_cont_num,years,months,RH,airtemp,dewpoint,snowdepth,groundwater,P,Q
01/11/2018 03:00,01/11/2018 03:00,2018.02773972603,2018,1,66.15,-24.61,NaN,NaN,NaN,NaN,NaN
01/11/2018 04:00,01/11/2018 04:00,2018.02785388128,2018,1,68.97,-23.62,NaN,NaN,NaN,NaN,NaN
01/11/2018 05:00,01/11/2018 05:00,2018.02796803653,2018,1,69.73,-22.26,NaN,NaN,NaN,NaN,NaN
01/11/2018 06:00,01/11/2018 06:00,2018.02808219178,2018,1,69.17,-21.41,NaN,NaN,NaN,NaN,NaN
01/11/2018 07:00,01/11/2018 07:00,2018.02819634703,2018,1,70.13,-21.79,NaN,NaN,NaN,NaN,NaN
01/11/2018 08:00,01/11/2018 08:00,2018.02831050228,2018,1,70.12,-21.19,NaN,NaN,NaN,NaN,NaN
01/11/2018 09:00,01/11/2018 09:00,2018.02842465753,2018,1,66.41,-21.09,NaN,NaN,NaN,NaN,NaN
01/11/2018 10:00,01/11/2018 10:00,2018.02853881279,2018,1,63.47,-24.03,NaN,NaN,NaN,NaN,NaN
01/11/2018 11:00,01/11/2018 11:00,2018.02865296804,2018,1,62.04,-26.33,NaN,NaN,NaN,NaN,NaN
01/11/2018 12:00,01/11/2018 12:00,2018.02876712329,2018,1,62.96,-27.07,NaN,NaN,NaN,NaN,NaN
01/11/2018 13:00,01/11/2018 13:00,2018.02888127854,2018,1,61.49,-25.55,NaN,NaN,NaN,NaN,NaN
01/11/2018 14:00,01/11/2018 14:00,2018.02899543379,2018,1,61.28,-25.71,NaN,NaN,NaN,NaN,NaN
01/11/2018 15:00,01/11/2018 15:00,2018.02910958904,2018,1,61.42,-25.96,NaN,NaN,NaN,NaN,NaN
01/11/2018 16:00,01/11/2018 16:00,2018.02922374429,2018,1,62.61,-27.75,NaN,NaN,NaN,NaN,NaN
01/11/2018 17:00,01/11/2018 17:00,2018.02933789954,2018,1,61.58,-28.58,NaN,NaN,NaN,NaN,NaN
01/11/2018 18:00,01/11/2018 18:00,2018.02945205479,2018,1,61.52,-29,NaN,NaN,NaN,NaN,NaN
01/11/2018 19:00,01/11/2018 19:00,2018.02956621005,2018,1,62.08,-29.12,NaN,NaN,NaN,NaN,NaN
01/11/2018 20:00,01/11/2018 20:00,2018.0296803653,2018,1,62.15,-28.93,NaN,NaN,NaN,NaN,NaN
01/11/2018 21:00,01/11/2018 21:00,2018.02979452055,2018,1,54.64,-29.26,NaN,NaN,NaN,NaN,NaN
01/11/2018 22:00,01/11/2018 22:00,2018.0299086758,2018,1,56.57,-29.55,NaN,NaN,NaN,NaN,NaN
01/11/2018 23:00,01/11/2018 23:00,2018.03002283105,2018,1,60.78,-29.15,NaN,NaN,NaN,NaN,NaN
01/12/2018 00:00,01/12/2018 00:00,2018.0301369863,2018,1,61.74,-28.98,NaN,NaN,NaN,NaN,NaN
01/12/2018 01:00,01/12/2018 01:00,2018.03025114155,2018,1,60.02,-29.28,NaN,NaN,NaN,NaN,NaN
01/12/2018 02:00,01/12/2018 02:00,2018.0303652968,2018,1,60.64,-29.67,NaN,NaN,NaN,NaN,NaN
01/12/2018 03:00,01/12/2018 03:00,2018.03047945205,2018,1,60.78,-29.44,NaN,NaN,NaN,NaN,NaN
01/12/2018 04:00,01/12/2018 04:00,2018.03059360731,2018,1,60.98,-29.39,NaN,NaN,NaN,NaN,NaN
01/12/2018 05:00,01/12/2018 05:00,2018.03070776256,2018,1,60.64,-29.61,NaN,NaN,NaN,NaN,NaN
01/12/2018 06:00,01/12/2018 06:00,2018.03082191781,2018,1,61.4,-29.7,NaN,NaN,NaN,NaN,NaN
01/12/2018 07:00,01/12/2018 07:00,2018.03093607306,2018,1,59.81,-29.78,NaN,NaN,NaN,NaN,NaN
01/12/2018 08:00,01/12/2018 08:00,2018.03105022831,2018,1,60.29,-29.95,NaN,NaN,NaN,NaN,NaN
01/12/2018 09:00,01/12/2018 09:00,2018.03116438356,2018,1,60.57,-29.82,NaN,NaN,NaN,NaN,NaN
01/12/2018 10:00,01/12/2018 10:00,2018.03127853881,2018,1,61.74,-29.47,NaN,NaN,NaN,NaN,NaN
01/12/2018 11:00,01/12/2018 11:00,2018.03139269406,2018,1,61.33,-28.88,NaN,NaN,NaN,NaN,NaN
01/12/2018 12:00,01/12/2018 12:00,2018.03150684932,2018,1,62.84,-28.04,NaN,NaN,NaN,NaN,NaN
01/12/2018 13:00,01/12/2018 13:00,2018.03162100457,2018,1,62.27,-27.01,NaN,NaN,NaN,NaN,NaN
01/12/2018 14:00,01/12/2018 14:00,2018.03173515982,2018,1,65.23,-25.72,NaN,NaN,NaN,NaN,NaN
01/12/2018 15:00,01/12/2018 15:00,2018.03184931507,2018,1,64.25,-24.62,NaN,NaN,NaN,NaN,NaN
01/12/2018 16:00,01/12/2018 16:00,2018.03196347032,2018,1,64.66,-25.44,NaN,NaN,NaN,NaN,NaN
01/12/2018 17:00,01/12/2018 17:00,2018.03207762557,2018,1,65.69,-25.07,NaN,NaN,NaN,NaN,NaN
01/12/2018 18:00,01/12/2018 18:00,2018.03219178082,2018,1,64.8,-25.3,NaN,NaN,NaN,NaN,NaN
01/12/2018 19:00,01/12/2018 19:00,2018.03230593607,2018,1,59.98,-26.34,NaN,NaN,NaN,NaN,NaN
01/12/2018 20:00,01/12/2018 20:00,2018.03242009132,2018,1,63.23,-26.61,NaN,NaN,NaN,NaN,NaN
01/12/2018 21:00,01/12/2018 21:00,2018.03253424658,2018,1,64.41,-26.47,NaN,NaN,NaN,NaN,NaN
01/12/2018 22:00,01/12/2018 22:00,2018.03264840183,2018,1,62.55,-26.76,NaN,NaN,NaN,NaN,NaN
01/12/2018 23:00,01/12/2018 23:00,2018.03276255708,2018,1,62.89,-27.37,NaN,NaN,NaN,NaN,NaN
01/13/2018 00:00,01/13/2018 00:00,2018.03287671233,2018,1,58.62,-27.08,NaN,NaN,NaN,NaN,NaN
01/13/2018 01:00,01/13/2018 01:00,2018.03299086758,2018,1,64.27,-27.02,NaN,NaN,NaN,NaN,NaN
01/13/2018 02:00,01/13/2018 02:00,2018.03310502283,2018,1,62.96,-26.51,NaN,NaN,NaN,NaN,NaN
01/13/2018 03:00,01/13/2018 03:00,2018.03321917808,2018,1,63.72,-26.89,NaN,NaN,NaN,NaN,NaN
01/13/2018 04:00,01/13/2018 04:00,2018.03333333333,2018,1,63.79,-27.06,NaN,NaN,NaN,NaN,NaN
01/13/2018 05:00,01/13/2018 05:00,2018.03344748858,2018,1,64.06,-26.89,NaN,NaN,NaN,NaN,NaN
01/13/2018 06:00,01/13/2018 06:00,2018.03356164384,2018,1,63.17,-26.72,NaN,NaN,NaN,NaN,NaN
01/13/2018 07:00,01/13/2018 07:00,2018.03367579909,2018,1,63.23,-26.13,NaN,NaN,NaN,NaN,NaN
01/13/2018 08:00,01/13/2018 08:00,2018.03378995434,2018,1,65.58,-26.13,NaN,NaN,NaN,NaN,NaN
01/13/2018 09:00,01/13/2018 09:00,2018.03390410959,2018,1,66.81,-25.39,NaN,NaN,NaN,NaN,NaN
01/13/2018 10:00,01/13/2018 10:00,2018.03401826484,2018,1,59.7,-25.14,NaN,NaN,NaN,NaN,NaN
01/13/2018 11:00,01/13/2018 11:00,2018.03413242009,2018,1,65.48,-24.93,NaN,NaN,NaN,NaN,NaN
01/13/2018 12:00,01/13/2018 12:00,2018.03424657534,2018,1,67.76,-24.24,NaN,NaN,NaN,NaN,NaN
01/13/2018 13:00,01/13/2018 13:00,2018.03436073059,2018,1,68.98,-23.26,NaN,NaN,NaN,NaN,NaN
01/13/2018 14:00,01/13/2018 14:00,2018.03447488584,2018,1,67.8,-21.77,NaN,NaN,NaN,NaN,NaN
01/13/2018 15:00,01/13/2018 15:00,2018.0345890411,2018,1,70.48,-21.7,NaN,NaN,NaN,NaN,NaN
01/13/2018 16:00,01/13/2018 16:00,2018.03470319635,2018,1,72.74,-20.56,NaN,NaN,NaN,NaN,NaN
01/13/2018 17:00,01/13/2018 17:00,2018.0348173516,2018,1,74.25,-19.31,NaN,NaN,NaN,NaN,NaN
01/13/2018 18:00,01/13/2018 18:00,2018.03493150685,2018,1,74.91,-18.03,NaN,NaN,NaN,NaN,NaN
01/13/2018 19:00,01/13/2018 19:00,2018.0350456621,2018,1,77.25,-16.5,NaN,NaN,NaN,NaN,NaN
01/13/2018 20:00,01/13/2018 20:00,2018.03515981735,2018,1,75.3,-14.93,NaN,NaN,NaN,NaN,NaN
01/13/2018 21:00,01/13/2018 21:00,2018.0352739726,2018,1,76.4,-15.25,NaN,NaN,NaN,NaN,NaN
01/13/2018 22:00,01/13/2018 22:00,2018.03538812785,2018,1,75.92,-15.72,NaN,NaN,NaN,NaN,NaN
01/13/2018 23:00,01/13/2018 23:00,2018.0355022831,2018,1,72.43,-18.17,NaN,NaN,NaN,NaN,NaN
01/14/2018 00:00,01/14/2018 00:00,2018.03561643836,2018,1,74.02,-18.9,NaN,NaN,NaN,NaN,NaN
01/14/2018 01:00,01/14/2018 01:00,2018.03573059361,2018,1,72.52,-19,NaN,NaN,NaN,NaN,NaN
01/14/2018 02:00,01/14/2018 02:00,2018.03584474886,2018,1,72.05,-18.81,NaN,NaN,NaN,NaN,NaN
01/14/2018 03:00,01/14/2018 03:00,2018.03595890411,2018,1,74.45,-19.28,NaN,NaN,NaN,NaN,NaN
01/14/2018 04:00,01/14/2018 04:00,2018.03607305936,2018,1,76.63,-17.37,NaN,NaN,NaN,NaN,NaN
01/14/2018 05:00,01/14/2018 05:00,2018.03618721461,2018,1,70.98,-16.22,NaN,NaN,NaN,NaN,NaN
01/14/2018 06:00,01/14/2018 06:00,2018.03630136986,2018,1,78.32,-15.18,NaN,NaN,NaN,NaN,NaN
01/14/2018 07:00,01/14/2018 07:00,2018.03641552511,2018,1,77.98,-14.95,NaN,NaN,NaN,NaN,NaN
01/14/2018 08:00,01/14/2018 08:00,2018.03652968037,2018,1,77.77,-14.85,NaN,NaN,NaN,NaN,NaN
01/14/2018 09:00,01/14/2018 09:00,2018.03664383562,2018,1,77.7,-14.95,NaN,NaN,NaN,NaN,NaN
01/14/2018 10:00,01/14/2018 10:00,2018.03675799087,2018,1,80.4,-14.61,NaN,NaN,NaN,NaN,NaN
01/14/2018 11:00,01/14/2018 11:00,2018.03687214612,2018,1,78.16,-13.61,NaN,NaN,NaN,NaN,NaN
01/14/2018 12:00,01/14/2018 12:00,2018.03698630137,2018,1,79.12,-14.01,NaN,NaN,NaN,NaN,NaN
01/14/2018 13:00,01/14/2018 13:00,2018.03710045662,2018,1,78.71,-13.93,NaN,NaN,NaN,NaN,NaN
01/14/2018 14:00,01/14/2018 14:00,2018.03721461187,2018,1,75.48,-14.39,NaN,NaN,NaN,NaN,NaN
01/14/2018 15:00,01/14/2018 15:00,2018.03732876712,2018,1,78.09,-13.83,NaN,NaN,NaN,NaN,NaN
01/14/2018 16:00,01/14/2018 16:00,2018.03744292237,2018,1,80.8,-14.38,NaN,NaN,NaN,NaN,NaN
01/14/2018 17:00,01/14/2018 17:00,2018.03755707763,2018,1,85.6,-12.19,NaN,NaN,NaN,NaN,NaN
01/14/2018 18:00,01/14/2018 18:00,2018.03767123288,2018,1,82.1,-10.43,NaN,NaN,NaN,NaN,NaN
01/14/2018 19:00,01/14/2018 19:00,2018.03778538813,2018,1,80.9,-11.36,NaN,NaN,NaN,NaN,NaN
01/14/2018 20:00,01/14/2018 20:00,2018.03789954338,2018,1,79.33,-12.76,NaN,NaN,NaN,NaN,NaN
01/14/2018 21:00,01/14/2018 21:00,2018.03801369863,2018,1,78.57,-13.78,NaN,NaN,NaN,NaN,NaN
01/14/2018 22:00,01/14/2018 22:00,2018.03812785388,2018,1,78.78,-14.29,NaN,NaN,NaN,NaN,NaN
01/14/2018 23:00,01/14/2018 23:00,2018.03824200913,2018,1,79.19,-14.24,NaN,NaN,NaN,NaN,NaN
01/15/2018 00:00,01/15/2018 00:00,2018.03835616438,2018,1,80,-14.14,NaN,NaN,NaN,NaN,NaN
01/15/2018 01:00,01/15/2018 01:00,2018.03847031963,2018,1,75.34,-13.84,NaN,NaN,NaN,NaN,NaN
01/15/2018 02:00,01/15/2018 02:00,2018.03858447489,2018,1,81.2,-13.58,NaN,NaN,NaN,NaN,NaN
01/15/2018 03:00,01/15/2018 03:00,2018.03869863014,2018,1,82,-12.95,NaN,NaN,NaN,NaN,NaN
01/15/2018 04:00,01/15/2018 04:00,2018.03881278539,2018,1,83.8,-11.52,NaN,NaN,NaN,NaN,NaN
01/15/2018 05:00,01/15/2018 05:00,2018.03892694064,2018,1,84.8,-10.26,NaN,NaN,NaN,NaN,NaN
01/15/2018 06:00,01/15/2018 06:00,2018.03904109589,2018,1,86.5,-9.18,NaN,NaN,NaN,NaN,NaN
01/15/2018 07:00,01/15/2018 07:00,2018.03915525114,2018,1,87.2,-8.45,NaN,NaN,NaN,NaN,NaN
01/15/2018 08:00,01/15/2018 08:00,2018.03926940639,2018,1,90.7,-6.887,NaN,NaN,NaN,NaN,NaN
01/15/2018 09:00,01/15/2018 09:00,2018.03938356164,2018,1,84.1,-5.949,NaN,NaN,NaN,NaN,NaN
01/15/2018 10:00,01/15/2018 10:00,2018.0394977169,2018,1,90.4,-5.547,NaN,NaN,NaN,NaN,NaN
01/15/2018 11:00,01/15/2018 11:00,2018.03961187215,2018,1,89.5,-5.39,NaN,NaN,NaN,NaN,NaN
01/15/2018 12:00,01/15/2018 12:00,2018.0397260274,2018,1,87.1,-5.735,NaN,NaN,NaN,NaN,NaN
01/15/2018 13:00,01/15/2018 13:00,2018.03984018265,2018,1,84.9,-4.534,NaN,NaN,NaN,NaN,NaN
01/15/2018 14:00,01/15/2018 14:00,2018.0399543379,2018,1,89.2,-5.785,NaN,NaN,NaN,NaN,NaN
01/15/2018 15:00,01/15/2018 15:00,2018.04006849315,2018,1,85.9,-5.867,NaN,NaN,NaN,NaN,NaN
01/15/2018 16:00,01/15/2018 16:00,2018.0401826484,2018,1,86.3,-8.17,NaN,NaN,NaN,NaN,NaN
01/15/2018 17:00,01/15/2018 17:00,2018.04029680365,2018,1,84.2,-10.32,NaN,NaN,NaN,NaN,NaN
01/15/2018 18:00,01/15/2018 18:00,2018.0404109589,2018,1,80.7,-12.38,NaN,NaN,NaN,NaN,NaN
01/15/2018 19:00,01/15/2018 19:00,2018.04052511416,2018,1,81.8,-13.47,NaN,NaN,NaN,NaN,NaN
01/15/2018 20:00,01/15/2018 20:00,2018.04063926941,2018,1,76.79,-14.8,NaN,NaN,NaN,NaN,NaN
01/15/2018 21:00,01/15/2018 21:00,2018.04075342466,2018,1,76.4,-15.78,NaN,NaN,NaN,NaN,NaN
01/15/2018 22:00,01/15/2018 22:00,2018.04086757991,2018,1,78.05,-16.53,NaN,NaN,NaN,NaN,NaN
01/15/2018 23:00,01/15/2018 23:00,2018.04098173516,2018,1,77.02,-16.16,NaN,NaN,NaN,NaN,NaN
01/16/2018 00:00,01/16/2018 00:00,2018.04109589041,2018,1,72.27,-16.05,NaN,NaN,NaN,NaN,NaN
01/16/2018 01:00,01/16/2018 01:00,2018.04121004566,2018,1,75.71,-15.29,NaN,NaN,NaN,NaN,NaN
01/16/2018 02:00,01/16/2018 02:00,2018.04132420091,2018,1,75.3,-16.77,NaN,NaN,NaN,NaN,NaN
01/16/2018 03:00,01/16/2018 03:00,2018.04143835616,2018,1,76.89,-16.82,NaN,NaN,NaN,NaN,NaN
01/16/2018 04:00,01/16/2018 04:00,2018.04155251142,2018,1,80.6,-15.54,NaN,NaN,NaN,NaN,NaN
01/16/2018 05:00,01/16/2018 05:00,2018.04166666667,2018,1,80.4,-13.81,NaN,NaN,NaN,NaN,NaN
01/16/2018 06:00,01/16/2018 06:00,2018.04178082192,2018,1,80.2,-13.32,NaN,NaN,NaN,NaN,NaN
01/16/2018 07:00,01/16/2018 07:00,2018.04189497717,2018,1,78.43,-13.94,NaN,NaN,NaN,NaN,NaN
01/16/2018 08:00,01/16/2018 08:00,2018.04200913242,2018,1,80.6,-14.05,NaN,NaN,NaN,NaN,NaN
01/16/2018 09:00,01/16/2018 09:00,2018.04212328767,2018,1,78.23,-13.27,NaN,NaN,NaN,NaN,NaN
01/16/2018 10:00,01/16/2018 10:00,2018.04223744292,2018,1,83,-12.59,NaN,NaN,NaN,NaN,NaN
01/16/2018 11:00,01/16/2018 11:00,2018.04235159817,2018,1,83.1,-11.37,NaN,NaN,NaN,NaN,NaN
01/16/2018 12:00,01/16/2018 12:00,2018.04246575342,2018,1,83.7,-9.83,NaN,NaN,NaN,NaN,NaN
01/16/2018 13:00,01/16/2018 13:00,2018.04257990868,2018,1,84.4,-10.1,NaN,NaN,NaN,NaN,NaN
01/16/2018 14:00,01/16/2018 14:00,2018.04269406393,2018,1,86.7,-8.83,NaN,NaN,NaN,NaN,NaN
01/16/2018 15:00,01/16/2018 15:00,2018.04280821918,2018,1,82.4,-8.27,NaN,NaN,NaN,NaN,NaN
01/16/2018 16:00,01/16/2018 16:00,2018.04292237443,2018,1,88.2,-7.249,NaN,NaN,NaN,NaN,NaN
01/16/2018 17:00,01/16/2018 17:00,2018.04303652968,2018,1,88.9,-7.077,NaN,NaN,NaN,NaN,NaN
01/16/2018 18:00,01/16/2018 18:00,2018.04315068493,2018,1,90.8,-5.759,NaN,NaN,NaN,NaN,NaN
01/16/2018 19:00,01/16/2018 19:00,2018.04326484018,2018,1,92.7,-4.134,NaN,NaN,NaN,NaN,NaN
01/16/2018 20:00,01/16/2018 20:00,2018.04337899543,2018,1,87.8,-3.473,NaN,NaN,NaN,NaN,NaN
01/16/2018 21:00,01/16/2018 21:00,2018.04349315068,2018,1,92.3,-3.107,NaN,NaN,NaN,NaN,NaN
01/16/2018 22:00,01/16/2018 22:00,2018.04360730594,2018,1,93.3,-3.117,NaN,NaN,NaN,NaN,NaN
01/16/2018 23:00,01/16/2018 23:00,2018.04372146119,2018,1,94,-2.582,NaN,NaN,NaN,NaN,NaN
01/17/2018 00:00,01/17/2018 00:00,2018.04383561644,2018,1,92.9,-1.86,NaN,NaN,NaN,NaN,NaN
01/17/2018 01:00,01/17/2018 01:00,2018.04394977169,2018,1,93.6,-1.474,NaN,NaN,NaN,NaN,NaN
01/17/2018 02:00,01/17/2018 02:00,2018.04406392694,2018,1,94.4,-1.951,NaN,NaN,NaN,NaN,NaN
01/17/2018 03:00,01/17/2018 03:00,2018.04417808219,2018,1,93.8,-3.153,NaN,NaN,NaN,NaN,NaN
01/17/2018 04:00,01/17/2018 04:00,2018.04429223744,2018,1,87.5,-3.551,NaN,NaN,NaN,NaN,NaN
01/17/2018 05:00,01/17/2018 05:00,2018.04440639269,2018,1,93.2,-2.622,NaN,NaN,NaN,NaN,NaN
01/17/2018 06:00,01/17/2018 06:00,2018.04452054795,2018,1,94.6,-2.242,NaN,NaN,NaN,NaN,NaN
01/17/2018 07:00,01/17/2018 07:00,2018.0446347032,2018,1,94.6,-1.753,NaN,NaN,NaN,NaN,NaN
01/17/2018 08:00,01/17/2018 08:00,2018.04474885845,2018,1,89.7,-2.242,NaN,NaN,NaN,NaN,NaN
01/17/2018 09:00,01/17/2018 09:00,2018.0448630137,2018,1,93.4,-2.704,NaN,NaN,NaN,NaN,NaN
01/17/2018 10:00,01/17/2018 10:00,2018.04497716895,2018,1,93,-3.856,NaN,NaN,NaN,NaN,NaN
01/17/2018 11:00,01/17/2018 11:00,2018.0450913242,2018,1,91.5,-5.011,NaN,NaN,NaN,NaN,NaN
01/17/2018 12:00,01/17/2018 12:00,2018.04520547945,2018,1,92.5,-4.473,NaN,NaN,NaN,NaN,NaN
01/17/2018 13:00,01/17/2018 13:00,2018.0453196347,2018,1,92.5,-4.169,NaN,NaN,NaN,NaN,NaN
01/17/2018 14:00,01/17/2018 14:00,2018.04543378995,2018,1,92.3,-4.361,NaN,NaN,NaN,NaN,NaN
01/17/2018 15:00,01/17/2018 15:00,2018.04554794521,2018,1,89.4,-4.934,NaN,NaN,NaN,NaN,NaN
01/17/2018 16:00,01/17/2018 16:00,2018.04566210046,2018,1,90,-5.918,NaN,NaN,NaN,NaN,NaN
01/17/2018 17:00,01/17/2018 17:00,2018.04577625571,2018,1,83.8,-7.072,NaN,NaN,NaN,NaN,NaN
01/17/2018 18:00,01/17/2018 18:00,2018.04589041096,2018,1,88.1,-7.101,NaN,NaN,NaN,NaN,NaN
01/17/2018 19:00,01/17/2018 19:00,2018.04600456621,2018,1,87.4,-7.972,NaN,NaN,NaN,NaN,NaN
01/17/2018 20:00,01/17/2018 20:00,2018.04611872146,2018,1,88.4,-7.517,NaN,NaN,NaN,NaN,NaN
01/17/2018 21:00,01/17/2018 21:00,2018.04623287671,2018,1,87,-8.61,NaN,NaN,NaN,NaN,NaN
01/17/2018 22:00,01/17/2018 22:00,2018.04634703196,2018,1,83.9,-9.61,NaN,NaN,NaN,NaN,NaN
01/17/2018 23:00,01/17/2018 23:00,2018.04646118721,2018,1,82.8,-11.1,NaN,NaN,NaN,NaN,NaN
01/18/2018 00:00,01/18/2018 00:00,2018.04657534247,2018,1,84.5,-11.85,NaN,NaN,NaN,NaN,NaN
01/18/2018 01:00,01/18/2018 01:00,2018.04668949772,2018,1,84.5,-11,NaN,NaN,NaN,NaN,NaN
01/18/2018 02:00,01/18/2018 02:00,2018.04680365297,2018,1,87.2,-9.64,NaN,NaN,NaN,NaN,NaN
01/18/2018 03:00,01/18/2018 03:00,2018.04691780822,2018,1,83.5,-8.39,NaN,NaN,NaN,NaN,NaN
01/18/2018 04:00,01/18/2018 04:00,2018.04703196347,2018,1,87.3,-7.324,NaN,NaN,NaN,NaN,NaN
01/18/2018 05:00,01/18/2018 05:00,2018.04714611872,2018,1,88.3,-8.42,NaN,NaN,NaN,NaN,NaN
01/18/2018 06:00,01/18/2018 06:00,2018.04726027397,2018,1,88.4,-8.12,NaN,NaN,NaN,NaN,NaN
01/18/2018 07:00,01/18/2018 07:00,2018.04737442922,2018,1,88.3,-8.13,NaN,NaN,NaN,NaN,NaN
01/18/2018 08:00,01/18/2018 08:00,2018.04748858447,2018,1,86.9,-7.952,NaN,NaN,NaN,NaN,NaN
01/18/2018 09:00,01/18/2018 09:00,2018.04760273973,2018,1,89.2,-8.2,NaN,NaN,NaN,NaN,NaN
01/18/2018 10:00,01/18/2018 10:00,2018.04771689498,2018,1,88.6,-7.984,NaN,NaN,NaN,NaN,NaN
01/18/2018 11:00,01/18/2018 11:00,2018.04783105023,2018,1,88.5,-7.614,NaN,NaN,NaN,NaN,NaN
01/18/2018 12:00,01/18/2018 12:00,2018.04794520548,2018,1,87.4,-7.583,NaN,NaN,NaN,NaN,NaN
01/18/2018 13:00,01/18/2018 13:00,2018.04805936073,2018,1,87.6,-7.455,NaN,NaN,NaN,NaN,NaN
01/18/2018 14:00,01/18/2018 14:00,2018.04817351598,2018,1,86.4,-7.597,NaN,NaN,NaN,NaN,NaN
01/18/2018 15:00,01/18/2018 15:00,2018.04828767123,2018,1,86.2,-7.684,NaN,NaN,NaN,NaN,NaN
01/18/2018 16:00,01/18/2018 16:00,2018.04840182648,2018,1,86.6,-8.23,NaN,NaN,NaN,NaN,NaN
01/18/2018 17:00,01/18/2018 17:00,2018.04851598174,2018,1,85.7,-8.25,NaN,NaN,NaN,NaN,NaN
01/18/2018 18:00,01/18/2018 18:00,2018.04863013699,2018,1,85.8,-8.57,NaN,NaN,NaN,NaN,NaN
01/18/2018 19:00,01/18/2018 19:00,2018.04874429224,2018,1,85.4,-8.97,NaN,NaN,NaN,NaN,NaN
01/18/2018 20:00,01/18/2018 20:00,2018.04885844749,2018,1,85.2,-8.91,NaN,NaN,NaN,NaN,NaN
01/18/2018 21:00,01/18/2018 21:00,2018.04897260274,2018,1,83.9,-9.7,NaN,NaN,NaN,NaN,NaN
01/18/2018 22:00,01/18/2018 22:00,2018.04908675799,2018,1,85.1,-10.03,NaN,NaN,NaN,NaN,NaN
01/18/2018 23:00,01/18/2018 23:00,2018.04920091324,2018,1,82.5,-10.62,NaN,NaN,NaN,NaN,NaN
01/19/2018 00:00,01/19/2018 00:00,2018.04931506849,2018,1,84.5,-10.64,NaN,NaN,NaN,NaN,NaN
01/19/2018 01:00,01/19/2018 01:00,2018.04942922374,2018,1,83.6,-10.45,NaN,NaN,NaN,NaN,NaN
01/19/2018 02:00,01/19/2018 02:00,2018.049543379,2018,1,82.7,-10.67,NaN,NaN,NaN,NaN,NaN
01/19/2018 03:00,01/19/2018 03:00,2018.04965753425,2018,1,81.6,-11.44,NaN,NaN,NaN,NaN,NaN
01/19/2018 04:00,01/19/2018 04:00,2018.0497716895,2018,1,81.8,-12.16,NaN,NaN,NaN,NaN,NaN
01/19/2018 05:00,01/19/2018 05:00,2018.04988584475,2018,1,79.93,-12.4,NaN,NaN,NaN,NaN,NaN
01/19/2018 06:00,01/19/2018 06:00,2018.05,2018,1,79.67,-13.12,NaN,NaN,NaN,NaN,NaN
01/19/2018 07:00,01/19/2018 07:00,2018.05011415525,2018,1,81.2,-13.11,NaN,NaN,NaN,NaN,NaN
01/19/2018 08:00,01/19/2018 08:00,2018.0502283105,2018,1,81.4,-13,NaN,NaN,NaN,NaN,NaN
01/19/2018 09:00,01/19/2018 09:00,2018.05034246575,2018,1,80.6,-12.54,NaN,NaN,NaN,NaN,NaN
01/19/2018 10:00,01/19/2018 10:00,2018.050456621,2018,1,74.17,-13.27,NaN,NaN,NaN,NaN,NaN
01/19/2018 11:00,01/19/2018 11:00,2018.05057077626,2018,1,80.2,-13.06,NaN,NaN,NaN,NaN,NaN
01/19/2018 12:00,01/19/2018 12:00,2018.05068493151,2018,1,79.46,-13.05,NaN,NaN,NaN,NaN,NaN
01/19/2018 13:00,01/19/2018 13:00,2018.05079908676,2018,1,78.98,-12.67,NaN,NaN,NaN,NaN,NaN
01/19/2018 14:00,01/19/2018 14:00,2018.05091324201,2018,1,78.16,-12.84,NaN,NaN,NaN,NaN,NaN
01/19/2018 15:00,01/19/2018 15:00,2018.05102739726,2018,1,77.88,-13.22,NaN,NaN,NaN,NaN,NaN
01/19/2018 16:00,01/19/2018 16:00,2018.05114155251,2018,1,78.02,-13.52,NaN,NaN,NaN,NaN,NaN
01/19/2018 17:00,01/19/2018 17:00,2018.05125570776,2018,1,79.4,-14.16,NaN,NaN,NaN,NaN,NaN
01/19/2018 18:00,01/19/2018 18:00,2018.05136986301,2018,1,78.85,-13.87,NaN,NaN,NaN,NaN,NaN
01/19/2018 19:00,01/19/2018 19:00,2018.05148401826,2018,1,77.68,-14.09,NaN,NaN,NaN,NaN,NaN
01/19/2018 20:00,01/19/2018 20:00,2018.05159817352,2018,1,77.68,-13.99,NaN,NaN,NaN,NaN,NaN
01/19/2018 21:00,01/19/2018 21:00,2018.05171232877,2018,1,75.96,-14.82,NaN,NaN,NaN,NaN,NaN
01/19/2018 22:00,01/19/2018 22:00,2018.05182648402,2018,1,79.28,-15.37,NaN,NaN,NaN,NaN,NaN
01/19/2018 23:00,01/19/2018 23:00,2018.05194063927,2018,1,77.21,-15.21,NaN,NaN,NaN,NaN,NaN
01/20/2018 00:00,01/20/2018 00:00,2018.05205479452,2018,1,76.52,-15.3,NaN,NaN,NaN,NaN,NaN
01/20/2018 01:00,01/20/2018 01:00,2018.05216894977,2018,1,75.43,-15.72,NaN,NaN,NaN,NaN,NaN
01/20/2018 02:00,01/20/2018 02:00,2018.05228310502,2018,1,75.43,-16.58,NaN,NaN,NaN,NaN,NaN
01/20/2018 03:00,01/20/2018 03:00,2018.05239726027,2018,1,74.33,-17.08,NaN,NaN,NaN,NaN,NaN
01/20/2018 04:00,01/20/2018 04:00,2018.05251141553,2018,1,72.08,-18.13,NaN,NaN,NaN,NaN,NaN
