Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s,avgSolarRad_W.m2
2016-07-07,19:00:00,12.4,12.54,74.44,70.67,7.932,0,7777,4.621,1.576,1.718,193.7
2016-07-07,20:00:00,10.73,10.77,80.825,78.535,8.09,3.6,7777,39.09,2.924,5.382,40.57
2016-07-07,21:00:00,10.1,10.27,84.51,81.11,7.452,0.2,7777,9.29,2.347,3.794,45.66
2016-07-07,22:00:00,10.14,10.52,77.57,72.725,6.419,0,7777,354.5,0,3.601,15.99
2016-07-07,23:00:00,10.04,10.67,77.465,71.33,6.38,0,7777,59.22,1.068,1.604,4.359
2016-07-08,00:00:00,9.34,9.82,83.95,77.67,6.781,0,7777,345,1.21,1.679,0.854
2016-07-08,01:00:00,9.07,9.27,87.355,84.235,7.596,1.6,7777,-1.348,1.168,2.947,0.014
2016-07-08,02:00:00,8.78,8.95,90.7,87.55,7.824,0.6,7777,341.4,1.181,1.96,0.014
2016-07-08,03:00:00,9.37,9.58,89.95,88.05,7.773,0.7,7777,69.34,0.608,1.784,0.423
2016-07-08,04:00:00,8.93,9.16,92.75,89.4,7.892,0.1,7777,58.22,1.029,1.442,5.697
2016-07-08,05:00:00,9.11,9.26,93,89.35,8.1,0.1,7777,38.52,0,1.565,20.35
2016-07-08,06:00:00,9.87,9.95,91.25,88.05,8.36,0,7777,346.4,1.374,1.625,51.42
2016-07-08,07:00:00,9.8,9.89,92,89.4,8.58,0,7777,312.2,0.84,1.815,65.86
2016-07-08,08:00:00,10.37,10.48,87.35,84.435,8.32,0,7777,327.4,0.777,1.379,116.5
2016-07-08,09:00:00,11.12,11.1,84.45,81.93,8.41,0,7777,288.5,1.109,2.032,252.4
2016-07-08,10:00:00,11.49,11.36,80.67,78.79,8.26,0,7777,281.1,1.201,2.141,263.4
2016-07-08,11:00:00,12.68,12.53,74.625,72.16,8.32,0,7777,243.8,2.321,3.105,465.9
2016-07-08,12:00:00,13.88,13.61,70.225,67.75,8.15,0,7777,249.7,1.989,3.394,603
2016-07-08,13:00:00,14.92,14.83,62.915,59.545,7.856,0,7777,247.2,2.345,3.598,666.8
2016-07-08,14:00:00,15.55,15.28,61.495,59.125,8.08,0,7777,288.1,2.457,3.603,584.2
2016-07-08,15:00:00,15.75,15.59,61.055,59.09,8.31,0,7777,254.4,2.51,3.446,445.8
2016-07-08,16:00:00,16.79,16.81,56.92,53.535,8.12,0,7777,250.6,1.922,4.101,500.2
2016-07-08,17:00:00,16.76,16.82,57.43,55.43,8.12,0,7777,241.2,2.656,3.406,349
2016-07-08,18:00:00,16.71,16.79,55.46,52.245,7.449,0,7777,191,0,2.604,281
2016-07-08,19:00:00,17.09,17.08,54.65,51.735,7.896,0,7777,215.7,3.254,3.258,272.1
2016-07-08,20:00:00,16.6,16.53,56.45,53.87,7.887,0,7777,223.9,1.475,2.839,162.1
2016-07-08,21:00:00,16.89,16.55,58.345,57.225,8.31,0,7777,157,1.103,1.614,105.8
2016-07-08,22:00:00,13.96,14.11,70.28,68.05,8.71,0,7777,89,2.488,2.757,32.58
2016-07-08,23:00:00,11.85,12.26,76.53,72.195,7.819,0,7777,120.5,2.096,2.86,4.223
2016-07-09,00:00:00,9.34,9.96,83.37,79.28,6.628,0,7777,43.14,2.225,2.398,0
2016-07-09,01:00:00,7.308,7.905,87.8,83.16,5.55,0,7777,53.36,3.835,3.837,0
2016-07-09,02:00:00,8.64,9.27,83.72,79.33,6.436,0,7777,281.9,1.547,3.876,0.109
2016-07-09,03:00:00,11.17,11.65,72.865,67.65,5.802,0,7777,22,0,3.685,1.358
2016-07-09,04:00:00,12.69,13.02,58.825,55.875,5.181,0,7777,208.2,0,2.035,13.07
2016-07-09,05:00:00,12.7,12.86,62.65,59.46,5.735,0,7777,111.4,2.047,4.209,28
2016-07-09,06:00:00,14.69,13.88,58.475,58.675,7.202,0,7777,289.5,1.645,3.278,119.2
2016-07-09,07:00:00,15.63,15.03,60.895,58.795,7.862,0,7777,190.3,1.499,2.016,227.7
2016-07-09,08:00:00,17.23,16.44,52.11,53.125,6.894,0,7777,24.44,4.895,5.101,343.4
2016-07-09,09:00:00,17.93,17.01,44.42,44.755,5.57,0,7777,52.83,7.961,8.03,431.4
2016-07-09,10:00:00,18.46,17.57,43.3,43.23,5.725,0,7777,47.53,8.09,9.63,499.3
2016-07-09,11:00:00,19.07,18.27,42.01,41.74,5.838,0,7777,58.4,8.13,10.26,612.8
2016-07-09,12:00:00,19.75,18.8,41.47,40.96,6.106,0,7777,42.72,7.412,9.46,685.1
2016-07-09,13:00:00,18.68,18.03,42.01,41.37,5.741,0,7777,51.58,8.69,10.07,452.2
2016-07-09,14:00:00,20.46,19.52,35.475,35.035,4.855,0,7777,66.24,8.25,10.1,681.7
2016-07-09,15:00:00,20.61,19.77,33.775,32.385,4.258,0,7777,48.01,6.684,10.04,625.1
2016-07-09,16:00:00,21.64,20.58,29.57,28.925,2.444,0,7777,123.1,4.702,7.969,631.4
2016-07-09,17:00:00,21.21,20.55,27.74,26.625,1.785,0,7777,82.7,3.164,8.25,493.5
2016-07-09,18:00:00,20.41,19.93,33.905,32.38,1.156,0,7777,159.7,4.799,7.165,339.6
2016-07-09,19:00:00,16.94,16.77,51.085,49.255,7.403,0,7777,174.8,3.438,8.93,260.2
2016-07-09,20:00:00,15.18,15.11,60.01,58.18,7.207,0,7777,230.9,1.808,4.451,126.2
2016-07-09,21:00:00,13.45,13.55,70.32,68.22,8.06,0,7777,51.93,0,3.734,27.29
2016-07-09,22:00:00,12.54,12.85,76.83,74.02,8.64,0.2,7777,340.3,0.746,1.955,9.18
2016-07-09,23:00:00,10.14,10.59,82.33,78.74,7.837,0,7777,45.26,3.517,3.517,1.506
2016-07-10,00:00:00,8.88,9.19,88.05,84.6,7.006,0,7777,50.03,3.121,3.647,0
2016-07-10,01:00:00,8.46,9.36,84.3,78.485,6.053,0,7777,54.52,1.238,3.164,0
2016-07-10,02:00:00,8.81,9.54,84.6,77.95,6.295,0,7777,59.62,2.239,2.757,0
2016-07-10,03:00:00,9.35,9.78,85.75,81.35,7.066,0,7777,40.69,2.154,2.669,0.208
2016-07-10,04:00:00,9.63,10.11,84.4,80,7.141,0,7777,49.74,1.338,2.334,7.81
2016-07-10,05:00:00,11.16,12.13,79.22,72.8,7.466,0,7777,154.4,0,1.285,16.5
2016-07-10,06:00:00,11.73,11.95,77.48,73.945,7.979,0,7777,55.08,0.459,0.951,25.06
2016-07-10,07:00:00,11.93,12.06,77.395,73.785,8.04,0,7777,194,2.447,2.447,42.83
2016-07-10,08:00:00,11.73,11.73,79.005,76.86,8.09,0,7777,281.9,1.129,2.85,104.9
2016-07-10,09:00:00,12.54,12.45,79.1,77.83,9.09,0,7777,273.2,1.397,2.615,233
2016-07-10,10:00:00,12.89,12.73,78.145,76.935,9.39,0,7777,234.7,3.182,3.59,187.1
2016-07-10,11:00:00,13.52,13.24,76.85,74.645,9.38,0,7777,251.1,3.25,3.693,397.3
2016-07-10,12:00:00,13.86,13.5,75.535,75.84,9.31,0,7777,130.5,3.087,3.904,183.3
2016-07-10,13:00:00,13.55,12.92,84.08,83.635,10.99,3.6,7777,164.6,1.588,3.615,384.2
2016-07-10,14:00:00,14.81,14.03,78.09,76.2,11.01,0,7777,185.1,0.617,3.386,568.6
2016-07-10,15:00:00,15.97,15.41,67.13,66.32,9.91,0,7777,216.9,2.525,3.799,596.2
2016-07-10,16:00:00,13.99,13.78,75.78,74.395,9.71,3.9,7777,172.8,4.681,7.004,197.1
2016-07-10,17:00:00,13.5,13.47,80.34,76.095,10.38,4.1,7777,171.3,5.076,6.88,321.4
2016-07-10,18:00:00,12.68,12.63,80.88,78.48,9.67,0.5,7777,144.9,1.795,4.766,62.56
2016-07-10,19:00:00,11.5,11.44,87.55,85.95,9.86,8.8,7777,201.4,1.432,5.148,48.56
2016-07-10,20:00:00,11.3,11.28,90.75,89.55,10.01,0,7777,282.4,0.67,2.087,54.78
2016-07-10,21:00:00,11.13,11.09,89.55,88.35,9.57,0,7777,351,0,1,28.76
2016-07-10,22:00:00,10.8,10.82,90.55,89,9.37,0,7777,183.4,3.564,4.735,7.949
2016-07-10,23:00:00,9.92,9.93,95.1,93.5,9.23,0,7777,216.6,1.552,3.706,0.991
2016-07-11,00:00:00,9.59,9.62,96.2,94.7,9.02,0.2,7777,259.5,0.389,2.357,0.007
2016-07-11,01:00:00,9.45,9.45,96.4,95.05,8.92,0.9,7777,266.5,1.45,2.61,0
2016-07-11,02:00:00,9.22,9.23,96.8,95.3,8.75,0.3,7777,240.5,1.561,2.6,0
2016-07-11,03:00:00,8.83,8.81,96.85,95.45,8.36,0,7777,299.6,1.98,2.55,0.018
2016-07-11,04:00:00,8.42,8.42,96.9,95.6,7.969,2,7777,216.2,1.725,2.275,1.065
2016-07-11,05:00:00,8.35,8.35,97.1,95.7,7.923,0.4,7777,59.23,0,2.234,3.238
2016-07-11,06:00:00,8.41,8.4,97.2,95.85,8.01,0.7,7777,175.7,4.68,4.68,10.64
2016-07-11,07:00:00,7.909,7.888,97.3,95.9,7.512,0.6,7777,224.4,1.65,5.364,38.18
2016-07-11,08:00:00,7.781,7.766,97.35,96.05,7.394,0.4,7777,206.3,3.378,4.761,35.59
2016-07-11,09:00:00,7.484,7.423,97.35,96.05,7.104,1.3,7777,243.2,2.519,3.438,72.94
2016-07-11,10:00:00,7.647,7.526,97.35,96.05,7.262,0.5,7777,205.3,3.236,3.688,139.1
2016-07-11,11:00:00,8.17,8.02,97.25,96.1,7.768,0.3,7777,236.3,3.079,3.561,151.7
2016-07-11,12:00:00,8.28,8.16,97.3,96.1,7.89,0.1,7777,227.9,3.708,4.288,124.3
2016-07-11,13:00:00,8.43,8.27,97.25,96.1,8.03,0,7777,249.1,1.583,3.492,165.8
2016-07-11,14:00:00,8.34,8.22,97.35,96.15,7.942,0.1,7777,270.4,2.357,2.767,98.4
2016-07-11,15:00:00,8.39,8.32,97.35,96.3,8,0.3,7777,251.6,1.746,1.913,82.4
2016-07-11,16:00:00,8.53,8.49,97.4,96.35,8.15,0.2,7777,278,0.595,2.429,84.6
2016-07-11,17:00:00,8.63,8.61,97.4,96.4,8.25,0.1,7777,287.1,0.882,1.932,79.03
2016-07-11,18:00:00,8.88,8.74,96.75,96.45,8.44,0,7777,303.8,0.568,1.321,72.19
2016-07-11,19:00:00,9.08,9,95.3,96.5,8.35,0,7777,230.2,0.751,1.642,42.86
2016-07-11,20:00:00,9.48,9.29,93.85,96.55,8.6,0,7777,1.781,0.91,1.263,56.1
2016-07-11,21:00:00,9.56,9.32,92.25,96.55,8.42,0,7777,354.1,0,1.125,24.02
2016-07-11,22:00:00,9.59,9.2,90.9,96.5,8.21,0,7777,309,0,0.72,10.89
2016-07-11,23:00:00,9.51,9.11,89.7,96.35,7.963,0,7777,34.66,0.335,0.738,1.802
2016-07-12,00:00:00,9.45,9.31,89.2,93.55,7.784,0,7777,313.8,0.434,1.264,0.261
2016-07-12,01:00:00,9.41,9.51,89,88.85,7.738,0,7777,0.096,0.599,0.962,0.053
2016-07-12,02:00:00,9.33,9.4,90.6,89.4,7.959,0,7777,0.144,0.89,0.926,0.004
2016-07-12,03:00:00,8.97,9.08,94.05,92.35,8.13,0.2,7777,26.15,1.375,1.375,0.162
2016-07-12,04:00:00,9.18,9.26,94.2,92.6,8.34,0,7777,325.3,0.565,1.501,3.256
2016-07-12,05:00:00,9.36,9.37,93.95,92.85,8.48,0,7777,272.7,0,0.756,13.37
2016-07-12,06:00:00,9.67,9.66,92.15,91.25,8.61,0,7777,91.4,0,1.277,59.19
2016-07-12,07:00:00,10.82,10.54,89.2,89.85,9.33,0,7777,234,2.216,2.38,164
2016-07-12,08:00:00,11.11,11.03,88.25,87.6,9.36,0,7777,307.9,1.266,2.543,195.6
2016-07-12,09:00:00,11.66,11.52,84.445,85.6,9.6,0,7777,268.7,1.906,2.025,250.2
2016-07-12,10:00:00,13.61,13.13,81.25,81.455,10.44,0,7777,173.2,2.556,3.002,406.7
2016-07-12,11:00:00,14.03,13.63,79.785,79.86,10.66,0,7777,189.9,2.684,3.748,345.8
2016-07-12,12:00:00,15.29,14.89,76.765,75.985,11.24,0,7777,208.8,2.92,3.696,457.5
2016-07-12,13:00:00,16.49,16.14,71.215,70.27,11.3,0,7777,205.8,1.563,3.384,431
2016-07-12,14:00:00,17.59,17.17,66.205,65.015,11.29,0,7777,143.8,1.289,4.176,496.8
2016-07-12,15:00:00,18.17,17.72,64.135,63.12,11.53,0,7777,213.4,2.247,3.518,334.9
2016-07-12,16:00:00,19.16,18.82,58.41,56.685,10.96,0,7777,187.2,3.371,4.804,507.6
2016-07-12,17:00:00,18.54,18.42,56.88,55.42,10.41,0,7777,301.6,0.294,4.657,230.8
2016-07-12,18:00:00,17.4,17.46,66.17,62.68,10.45,0.3,7777,339.3,1.653,3.631,48.77
2016-07-12,19:00:00,16.26,16.5,70.445,65.975,10.86,0,7777,128.4,0.163,2.697,59.49
2016-07-12,20:00:00,16.84,17.01,69.75,66.46,11.49,0,7777,236.5,0,1.138,108
2016-07-12,21:00:00,17.75,17.63,66.65,65.025,12.08,0,7777,123.6,1.367,1.754,94.6
2016-07-12,22:00:00,14.88,14.85,82.075,80.725,11.95,0,7777,51.44,2.501,2.533,30.56
2016-07-12,23:00:00,12.32,12.77,87.5,83.295,10.35,0,7777,57.76,2.048,2.933,3.338
2016-07-13,00:00:00,11.29,12.28,85.05,78.48,8.8,0,7777,58.45,2.066,2.442,0
2016-07-13,01:00:00,10.39,11.17,85.6,81.045,8.16,0,7777,47.95,1.896,2.466,0
2016-07-13,02:00:00,10.9,12.24,82.025,75.2,8.18,0,7777,97.4,0,2.834,0
2016-07-13,03:00:00,9.92,10.82,79.25,76.19,7.322,0,7777,60.57,2.473,3.223,0.169
2016-07-13,04:00:00,10.32,10.94,83.16,77.29,7.642,0,7777,38.9,2.695,3.157,8.75
2016-07-13,05:00:00,12.33,11.85,80.04,80.72,9.12,0,7777,50.41,2.414,2.87,43.26
2016-07-13,06:00:00,15.72,14.44,70.47,73.22,10.46,0,7777,63.96,0.988,2.331,110
2016-07-13,07:00:00,18.88,16.97,58.685,63.535,10.26,0,7777,342.2,0,1.103,196.6
2016-07-13,08:00:00,19.56,17.9,55.52,59.65,10.64,0,7777,124,1.722,1.722,299.7
2016-07-13,09:00:00,19.73,18.31,55.41,59.17,10.71,0,7777,142.6,1.044,2.648,406.8
2016-07-13,10:00:00,20.4,19.09,56.225,57.34,10.92,0,7777,178.7,2.1,2.702,499.5
2016-07-13,11:00:00,20.71,19.78,54.19,55.615,11.24,0,7777,239,1.823,3.6,586.7
2016-07-13,12:00:00,21.12,20.52,54.16,53.005,11.25,0,7777,170.4,0.057,3.391,646.6
2016-07-13,13:00:00,21.69,21.08,50.43,49.89,10.84,0,7777,138.6,1.031,3.482,575.2
2016-07-13,14:00:00,22.85,22.11,45.755,44.54,10.49,0,7777,247.9,1.713,4.34,725.7
2016-07-13,15:00:00,21.39,21.38,48.67,44.945,10.35,0,7777,352,0.549,3.265,315.4
2016-07-13,16:00:00,22.21,21.93,50.025,48.875,10.33,0,7777,233.1,2.035,2.695,499.3
2016-07-13,17:00:00,22.2,21.98,48.705,46.165,10.23,0,7777,287,0.696,3.807,347.3
2016-07-13,18:00:00,21.74,21.89,47.555,43.725,10.34,0,7777,38.52,3.278,4.276,233.2
2016-07-13,19:00:00,19.96,19.76,53.04,50.295,10.07,0,7777,23.52,0.872,3.682,82.1
2016-07-13,20:00:00,19.03,19.02,58.475,54.645,10.9,0,7777,50.61,1.41,2.303,87.3
2016-07-13,21:00:00,18.11,18.38,64.41,59.055,11.44,0,7777,86.4,2.716,2.716,59.56
2016-07-13,22:00:00,15.81,16.19,67.83,62.745,10.62,0,7777,48.31,3.08,3.43,20.84
2016-07-13,23:00:00,14.17,14.79,70.18,64.96,8.91,0,7777,31.57,2.123,3.306,2.58
2016-07-14,00:00:00,13.68,15.29,64.435,56.47,7.677,0,7777,83.4,0.608,2.373,0.025
2016-07-14,01:00:00,15.01,17.04,62.67,58.77,7.606,0,7777,63,2.303,3.01,0.201
2016-07-14,02:00:00,12.8,14.36,71.115,61.765,7.709,0,7777,54.92,2.733,3.441,0
2016-07-14,03:00:00,12.77,14.18,69.63,59.765,7.584,0,7777,70.29,2.04,3.365,0.116
2016-07-14,04:00:00,13.23,14.45,66.275,58.515,7.085,0,7777,317.6,0.534,3.515,7.466
2016-07-14,05:00:00,16.48,16.46,58.41,53.76,8.02,0,7777,54.82,2.102,2.862,42.23
2016-07-14,06:00:00,18.54,18.5,54.76,52.255,9.19,0,7777,320.6,0,2.009,104.8
2016-07-14,07:00:00,20.85,19.87,48.89,48.345,9.15,0,7777,329.8,0,1.201,192.2
2016-07-14,08:00:00,21.92,20.5,46.065,47.69,9.56,0,7777,86,1.109,2.37,295.4
2016-07-14,09:00:00,22.63,21.23,42.915,44,9.29,0,7777,93.1,3.386,3.731,403.2
2016-07-14,10:00:00,23.19,21.62,41.625,42.605,8.98,0,7777,119.3,2.51,4.029,500.6
2016-07-14,11:00:00,23.73,22.1,41.965,43.115,9.13,0,7777,123.6,2.84,3.727,588.8
2016-07-14,12:00:00,21.58,20.91,46.13,45.62,9.91,0,7777,93.6,3.056,4.253,301.2
2016-07-14,13:00:00,21.11,20.69,49.045,47.485,9.94,0,7777,94.1,3.121,3.94,289.8
2016-07-14,14:00:00,21.34,20.85,48.71,47.355,10.02,0,7777,97,2.194,3.41,301.9
2016-07-14,15:00:00,23.16,22.2,42.44,42.305,9.75,0,7777,166.9,1.441,2.747,530.2
2016-07-14,16:00:00,23.79,22.8,38.035,38.44,9.19,0,7777,185.8,0.296,3.628,524.9
2016-07-14,17:00:00,23.63,22.82,38.27,37.865,8.41,0,7777,167.8,3.138,3.378,419.1
2016-07-14,18:00:00,23.97,23.18,38.645,38.205,8.93,0,7777,140.6,2.556,3.221,383.6
2016-07-14,19:00:00,21.86,21.48,47.215,45.895,10.83,0,7777,97.2,2.996,3.345,166.2
2016-07-14,20:00:00,21.74,21.45,49.175,47.18,10.33,0,7777,92.6,2.115,3.33,159.1
2016-07-14,21:00:00,18.01,18.32,58.505,54.3,10,0,7777,63.75,2.883,3.675,36.26
2016-07-14,22:00:00,15.2,15.8,67.865,62.58,9.32,0,7777,69.68,4.221,4.505,18.9
2016-07-14,23:00:00,14.57,15.3,71.345,67.11,9.34,0,7777,63.05,3.479,4.466,4.516
2016-07-15,00:00:00,14.65,15.37,70.495,64.225,9.42,0,7777,60.5,2.853,4.294,0.018
2016-07-15,01:00:00,13.85,14.98,72.5,65.45,8.92,0,7777,59.06,3.242,3.432,0
2016-07-15,02:00:00,13.26,14.63,72.095,63.655,8.45,0,7777,64.26,2.3,3.08,0
2016-07-15,03:00:00,12.41,13.5,74.815,67.8,8.12,0,7777,62.87,2.888,3.615,0.032
2016-07-15,04:00:00,12.7,13.82,73.74,67.16,8.2,0,7777,51.66,1.833,3.415,5.889
2016-07-15,05:00:00,15.93,15.79,65.325,62.675,9.26,0,7777,353.3,0.41,1.963,41.82
2016-07-15,06:00:00,18.43,18.3,59.74,57.745,10.62,0,7777,273.6,0.58,0.822,83.3
2016-07-15,07:00:00,19.52,19.81,55.7,51.935,10.43,0,7777,315.3,1.214,1.584,173.6
2016-07-15,08:00:00,18.96,19.07,61.45,58.705,10.95,0,7777,277.9,1.524,1.833,164.5
2016-07-15,09:00:00,19.98,19.58,55.325,53.565,10.55,0,7777,173.6,2.422,3.177,336.6
2016-07-15,10:00:00,20.93,20.11,51.655,51.72,10.37,0,7777,208.4,3.68,4.199,415.1
2016-07-15,11:00:00,21.2,20.59,49.38,48.57,10.25,0,7777,214.9,4.505,5.695,534.1
2016-07-15,12:00:00,17.98,17.64,66.61,65.005,11.11,0,7777,110,4.866,6.845,199.2
2016-07-15,13:00:00,15.14,15.14,75.74,72.445,10.78,0.1,7777,19.64,3.033,5.24,91.7
2016-07-15,14:00:00,16.49,16.44,73.255,71.445,11.89,0,7777,248.3,0.637,2.992,190.7
2016-07-15,15:00:00,19.13,18.62,56.825,55.365,10.62,0,7777,95.5,0.624,2.938,458.8
2016-07-15,16:00:00,21.04,21.07,47.805,45.095,8.12,0,7777,144.6,0.593,2.582,583.1
2016-07-15,17:00:00,22.09,21.1,39.625,39.39,7.515,0,7777,155.7,1.091,3.801,495.9
2016-07-15,18:00:00,21.01,20.44,39.97,38.78,6.862,0,7777,166.7,1.096,4.191,336.7
2016-07-15,19:00:00,20.53,20.06,44.945,43.59,7.467,0,7777,99.9,0.897,2.661,232.2
2016-07-15,20:00:00,16.54,16.43,70.595,67.97,9.94,0.5,7777,128.7,6.187,7.672,25.5
2016-07-15,21:00:00,12.81,12.94,85.615,81.53,11.01,2,7777,68.68,6.429,7.497,12.18
2016-07-15,22:00:00,12.86,13.15,86,81.98,10.73,0.2,7777,302.9,0.653,6.43,5.923
2016-07-15,23:00:00,12.85,13,86.51,84.29,10.96,4.2,7777,232.7,3.077,3.913,0
2016-07-16,00:00:00,12.01,12.03,95,93.85,11.25,3.9,7777,344.6,0.928,2.659,0
2016-07-16,01:00:00,11.86,11.98,89.9,88.15,10.54,3.4,7777,33.7,3.242,3.242,0.014
2016-07-16,02:00:00,11.71,11.95,88.45,84.215,10,1.1,7777,67.45,2.906,4.503,0.035
2016-07-16,03:00:00,11.09,11.39,91.55,87.85,9.8,0.2,7777,48.34,1.932,2.88,0
2016-07-16,04:00:00,10.84,11.15,89.85,84.9,9.33,0.1,7777,54.31,0.83,2.357,3.026
2016-07-16,05:00:00,11.06,11.38,88.95,84.9,9.49,0.1,7777,94.4,1.516,1.516,17.12
2016-07-16,06:00:00,11.25,11.35,91.75,88.05,10,0,7777,78.62,1.39,2.007,38.59
2016-07-16,07:00:00,11.46,11.44,92.4,90.35,10.31,0.2,7777,132.9,0.696,1.877,43.7
2016-07-16,08:00:00,11.3,11.18,93.3,91.95,10.26,0.9,7777,124.7,0.09,1.196,35.28
2016-07-16,09:00:00,11.45,11.39,94.75,93.35,10.65,1.7,7777,37.41,0.797,1.215,46.48
2016-07-16,10:00:00,11.71,11.69,93.2,91.45,10.72,2.5,7777,61.62,2.071,2.507,51.77
2016-07-16,11:00:00,12.26,12.19,91.4,89.25,10.91,0.3,7777,192.4,1.45,2.608,104.9
2016-07-16,12:00:00,12.68,12.47,91.7,90.4,11.35,0.4,7777,178.3,1.604,2.182,139.9
2016-07-16,13:00:00,13.04,12.79,89.5,88.85,11.4,0.5,7777,175.4,1.434,2.535,148.3
2016-07-16,14:00:00,12.64,12.49,90.85,90.35,11.25,0.3,7777,207.5,0.436,2.055,65.78
2016-07-16,15:00:00,12.86,12.87,88,86.1,11.09,0,7777,87.9,1.153,1.233,81.4
2016-07-16,16:00:00,14.22,14.04,83.92,81.615,11.54,0,7777,2.166,0.07,1.932,204.3
2016-07-16,17:00:00,15.21,15.08,78.58,76.7,11.42,0,7777,237.7,2.02,2.494,248.3
2016-07-16,18:00:00,14.83,14.78,79.085,77.05,11.13,0,7777,251.8,2.096,2.519,111.9
2016-07-16,19:00:00,14.29,14.31,81.16,78.685,11.23,0,7777,313.7,0.503,2.365,78.37
2016-07-16,20:00:00,14.04,14.13,82.655,79.93,11.13,0,7777,350.3,2.203,2.414,49.26
2016-07-16,21:00:00,13.48,13.61,78.405,75.645,9.57,0,7777,17.04,2.29,2.831,39.89
2016-07-16,22:00:00,11.74,12.07,78.48,74.885,8.2,0,7777,39.47,1.978,2.461,20.81
2016-07-16,23:00:00,11.86,12.53,78.055,72.715,8.18,0,7777,94.2,0,1.97,1.95
2016-07-17,00:00:00,12.05,13.02,74.79,67.98,7.735,0,7777,0.096,0.613,1.201,0.035
2016-07-17,01:00:00,12.42,13.13,74.285,68.555,7.949,0,7777,-1.396,1.811,1.811,0
2016-07-17,02:00:00,12.26,12.65,73.23,69.37,7.709,0,7777,348.3,0.99,2.394,0
2016-07-17,03:00:00,11.77,12.21,74.76,71.195,7.477,0,7777,0.096,1.775,2.109,0
2016-07-17,04:00:00,11.35,11.72,77.95,74.795,7.508,0,7777,301.1,2.574,3.11,2.285
2016-07-17,05:00:00,11.92,12.05,74.76,72.315,7.626,0,7777,295.4,2.372,3.956,20.79
2016-07-17,06:00:00,12.53,12.69,72.83,70.21,7.822,0,7777,311.2,2.545,3.458,80.8
2016-07-17,07:00:00,12.98,13.02,74.12,72.16,8.32,0,7777,297.7,0,2.942,121.8
2016-07-17,08:00:00,13.17,13.15,73.885,71.885,8.58,0,7777,240.5,2.207,3.009,160.5
2016-07-17,09:00:00,12.97,12.83,76.025,74.4,8.8,0,7777,250.9,2.768,3.17,203.7
2016-07-17,10:00:00,13.4,13.23,72.225,70.19,8.52,0,7777,238.1,3.303,4.016,246.9
2016-07-17,11:00:00,14,13.75,68.635,67.375,8.39,0,7777,247.4,2.868,3.905,294.1
2016-07-17,12:00:00,13.56,13.43,72.225,70.465,8.7,0,7777,274.1,2.014,3.18,170.5
2016-07-17,13:00:00,14,13.81,72.665,71.21,9.12,0,7777,239,2.891,3.758,255.3
2016-07-17,14:00:00,13.79,13.61,73.615,72.125,9.11,0,7777,263.4,2.321,3.273,225.4
2016-07-17,15:00:00,13.22,13.03,79.255,77.73,9.69,0,7777,242.4,1.356,2.78,179.3
2016-07-17,16:00:00,12.15,12,84.72,84.24,9.98,1.1,7777,171,1.16,1.764,55.88
2016-07-17,17:00:00,11.17,11.11,84.58,83.27,8.86,1.8,7777,135.9,1.485,3.525,43.77
2016-07-17,18:00:00,10.25,10.22,91.4,89.1,9.12,1.4,7777,230.7,2.043,2.043,19.23
2016-07-17,19:00:00,9.64,9.61,95.95,94.45,9.04,0.8,7777,208.4,1.068,3.03,16.42
2016-07-17,20:00:00,9.53,9.48,95.7,94.5,8.85,0.1,7777,329.7,2.13,2.71,35.4
2016-07-17,21:00:00,9.61,9.61,91.45,90.15,8.49,0,7777,309.1,1.446,2.816,56.64
2016-07-17,22:00:00,9.73,9.99,87.6,84.25,7.871,0,7777,52.24,2.267,2.478,27.04
2016-07-17,23:00:00,9.52,9.95,87.35,81.09,7.542,0,7777,42.71,1.978,3.014,0.847
2016-07-18,00:00:00,10.06,10.65,81.045,74.125,6.873,0,7777,49.01,3.223,3.223,0.06
2016-07-18,01:00:00,10.61,11.07,76.485,71.335,6.609,0,7777,94.4,4.614,5.302,0.356
2016-07-18,02:00:00,11.09,11.48,72.83,68.895,6.264,0,7777,98.5,3.847,6.078,0.042
2016-07-18,03:00:00,10.3,10.55,79.235,75.425,6.574,0,7777,78.14,5.673,5.991,0.081
2016-07-18,04:00:00,9.5,9.66,83.55,80.695,6.829,0,7777,47.23,3.451,6.95,2.984
2016-07-18,05:00:00,10.24,10.48,79.425,75,6.857,0,7777,11.7,0.965,3.409,22.57
2016-07-18,06:00:00,10.33,10.42,83.045,79.395,7.706,0.1,7777,327,0.928,1.4,33.74
2016-07-18,07:00:00,11.6,11.81,73.3,69.605,7.22,0.1,7777,350.3,0,1.782,49.94
2016-07-18,08:00:00,12.08,12.02,76.525,73.73,8.36,0.3,7777,62.44,3.236,3.236,114.2
2016-07-18,09:00:00,12.14,12.04,79.345,76.62,8.57,0.4,7777,98.7,1.462,4.212,127.1
2016-07-18,10:00:00,11.38,11.25,86.05,83.7,9.32,0.3,7777,80.6,4.111,4.583,143.2
2016-07-18,11:00:00,12.67,12.31,81.55,80.545,9.77,0,7777,160.3,0.903,5.042,273.1
2016-07-18,12:00:00,12.79,12.47,83.575,83.585,10.45,0,7777,238.1,1.87,3.174,353.5
