Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s
2013-02-28,11:00:00,-0.47,-1.02,42.34,43.01,-11.77,0,6999,54.37,11.65,12.67
2013-02-28,12:00:00,0.38,-0.47,39.95,41.14,-11.68,0,6999,34.36,6.55,11.48
2013-02-28,13:00:00,0.33,-0.21,38.12,39,-12.15,0,6999,39.76,7.05,9.29
2013-02-28,14:00:00,0.16,-0.05,37.78,37.47,-12.55,0,6999,25.69,6.04,8.31
2013-02-28,15:00:00,0.67,0.18,39.1,39.07,-12.09,0,6999,65.16,1.45,6.4
2013-02-28,16:00:00,-0.82,-1.28,44.77,45.21,-11.37,0,6999,83.1,2.14,2.91
2013-02-28,17:00:00,-3.45,-3.32,52.35,51.88,-12.18,7777,6999,54.24,2.58,3.22
2013-02-28,18:00:00,-6.14,-5.47,58.71,55.28,-12.76,7777,6999,52.57,0.88,3.23
2013-02-28,19:00:00,-4.88,-3.86,49.01,45.58,-14.25,7777,6999,197,0.45,1.49
2013-02-28,20:00:00,-5.58,-4.95,52.38,50.24,-13.94,7777,6999,115,2.13,2.65
2013-02-28,21:00:00,-7.72,-7.06,59.89,57.61,-14.19,7777,6999,55.72,0.96,2.82
2013-02-28,22:00:00,-7.25,-6.36,58.91,55.79,-14.14,7777,6999,41.34,2.18,2.28
2013-02-28,23:00:00,-7.35,-6.88,60.88,58.64,-13.92,7777,6999,36.71,3.12,4.51
2013-03-01,00:00:00,-9.96,-9.85,72.44,71.63,-13.42,7777,6999,67.39,5.52,6.24
2013-03-01,01:00:00,-10.79,-10.68,81.25,80.63,-13.39,7777,6999,78.02,5.94,6.57
2013-03-01,02:00:00,-10.73,-10.6,83.15,82.7,-12.99,7777,6999,70.5,3.76,5.67
2013-03-01,03:00:00,-10.69,-10.54,85.45,84.95,-12.67,7777,6999,57.81,3.05,4.48
2013-03-01,04:00:00,-10.53,-10.36,85.8,85.25,-12.48,7777,6999,63.89,0.86,3.41
2013-03-01,05:00:00,-10.89,-10.55,86.9,85.85,-12.65,7777,6999,80.7,1.04,1.56
2013-03-01,06:00:00,-10.77,-10.46,86.4,85.7,-12.6,7777,6999,55.35,0.61,1.57
2013-03-01,07:00:00,-10.52,-10.18,85.7,85.25,-12.42,7777,6999,70.46,0,0.75
2013-03-01,08:00:00,-10.29,-10,84.85,84.35,-12.35,7777,6999,156.9,0.46,1.06
2013-03-01,09:00:00,-10.44,-10.36,87.75,87.3,-12.01,7777,6999,311,0.79,1
2013-03-01,10:00:00,-11.64,-11.52,88.95,88.6,-13.07,7777,6999,288.8,2.08,2.34
2013-03-01,11:00:00,-11.64,-11.43,86.25,85.7,-13.47,7777,6999,272.7,2,2.14
2013-03-01,12:00:00,-12.31,-12.23,85.15,84.65,-14.3,7777,6999,259,1.83,2.25
2013-03-01,13:00:00,-12.48,-12.37,84.8,84.3,-14.53,7777,6999,246.7,1.14,2.09
2013-03-01,14:00:00,-12.54,-12.5,84.35,83.85,-14.62,7777,6999,244.1,2.65,2.9
2013-03-01,15:00:00,-12.51,-12.46,84.45,83.9,-14.58,7777,6999,247.1,2.17,2.73
2013-03-01,16:00:00,-12.43,-12.5,84.95,84.2,-14.46,7777,6999,205.3,0.68,2.73
2013-03-01,17:00:00,-12.86,-12.78,84.95,84.55,-14.86,7777,6999,262.9,2.31,2.79
2013-03-01,18:00:00,-13.24,-13.09,85.05,84.95,-15.22,7777,6999,332.4,0,2.31
2013-03-01,19:00:00,-13.36,-13.15,84.5,84.5,-15.35,7777,6999,25.1,0.23,2.14
2013-03-01,20:00:00,-13.95,-13.52,84.3,84.3,-16.01,7777,6999,260.3,0.88,1.04
2013-03-01,21:00:00,-13.46,-13.24,84.95,84.9,-15.46,7777,6999,255.5,1.51,2.25
2013-03-01,22:00:00,-13.91,-13.61,84.4,84.55,-15.97,7777,6999,224.8,1.01,2.18
2013-03-01,23:00:00,-13.92,-13.64,84.45,84.4,-15.98,7777,6999,333.6,0,1.47
2013-03-02,00:00:00,-14.09,-13.67,83.75,84.1,-16.18,7777,6999,296.7,0.52,0.76
2013-03-02,01:00:00,-13.98,-13.56,84.3,84.45,-16.06,7777,6999,14.39,0,0.77
2013-03-02,02:00:00,-13.65,-13.3,84.25,84.5,-15.68,7777,6999,304.7,0.08,0.99
2013-03-02,03:00:00,-12.41,-11.5,85.8,86.4,-14.26,7777,6999,82.8,2.19,2.94
2013-03-02,04:00:00,-12.44,-11.29,85.55,86.25,-14.33,7777,6999,79.5,2.42,3.43
2013-03-02,05:00:00,-12.24,-11.28,86.6,84.65,-14.1,7777,6999,0.05,0.78,3.76
2013-03-02,06:00:00,-11.69,-10.94,86.5,84.65,-13.51,7777,6999,91.7,0.66,1.88
2013-03-02,07:00:00,-12.29,-11.27,85.8,83.85,-14.21,7777,6999,68.97,2.29,3.61
2013-03-02,08:00:00,-11.72,-10.85,85.65,82.67,-13.7,7777,6999,283.6,0.61,2.55
2013-03-02,09:00:00,-10.48,-9.85,83.75,80.19,-12.71,7777,6999,347.1,0.57,1.98
2013-03-02,10:00:00,-9.74,-10.04,81.67,80.67,-12.26,7777,6999,228.4,0.94,2.54
2013-03-02,11:00:00,-7.86,-9.32,74.19,74.24,-11.49,7777,6999,249.3,0,1.3
2013-03-02,12:00:00,-6.99,-6.91,67.59,65.48,-11.51,7777,6999,207.3,0,1.54
2013-03-02,13:00:00,-3.72,-5.75,53.58,56.47,-11.4,7777,6999,23.38,0.51,1.9
2013-03-02,14:00:00,-3.9,-4.23,52.76,53.88,-12.09,7777,6999,294.7,0.25,2.36
2013-03-02,15:00:00,-4.62,-3.82,51.37,48.89,-12.94,7777,6999,314.6,1.01,1.56
2013-03-02,16:00:00,-5.71,-4.76,55.1,51.84,-13.25,7777,6999,316.9,1.12,1.5
2013-03-02,17:00:00,-5.6,-5.05,55.86,54.5,-12.98,7777,6999,103,0.92,1.73
2013-03-02,18:00:00,-7.53,-6.66,60.93,58.45,-14.15,7777,6999,62.12,1.68,2.4
2013-03-02,19:00:00,-9.06,-7.85,58.29,56.94,-15.34,7777,6999,157.1,2.22,4.16
2013-03-02,20:00:00,-8,-7.1,58.78,55.59,-14.76,7777,6999,311.5,0.87,2.09
2013-03-02,21:00:00,-7.99,-7.19,58.65,57.09,-14.56,7777,6999,91.8,0.3,1.53
2013-03-02,22:00:00,-7.11,-6.57,59.37,56.42,-13.79,7777,6999,53.94,6.85,7.51
2013-03-02,23:00:00,-6.23,-5.83,58.94,57.04,-12.83,7777,6999,54.27,9.02,11.06
2013-03-03,00:00:00,-6.09,-5.75,58.57,56.7,-12.88,7777,6999,57.93,10.11,12.26
2013-03-03,01:00:00,-6.17,-5.82,54.86,53.03,-13.71,7777,6999,59.18,5.83,12.23
2013-03-03,02:00:00,-5.77,-5.37,51.26,49.32,-14.48,7777,6999,52.48,9.26,12.29
2013-03-03,03:00:00,-5.57,-5.22,50.65,48.57,-14.17,7777,6999,59.95,11.03,12.5
2013-03-03,04:00:00,-5.71,-5.37,51.5,49.49,-14.09,7777,6999,55.03,11.08,13.27
2013-03-03,05:00:00,-5.69,-5.35,49.22,47.42,-14.66,7777,6999,53.3,9,11.88
2013-03-03,06:00:00,-5.71,-5.35,46.44,44.74,-15.35,7777,6999,58.07,8.21,10.85
2013-03-03,07:00:00,-5.79,-5.4,44.94,43.31,-15.71,7777,6999,71.87,7.41,9.89
2013-03-03,08:00:00,-5.57,-5.19,45.35,43.62,-15.44,7777,6999,52.24,9.28,9.98
2013-03-03,09:00:00,-4.67,-4.62,47.32,46.5,-14.14,7777,6999,54.3,11.44,12.5
2013-03-03,10:00:00,-3.73,-4,47.2,47.24,-13.26,7777,6999,61.86,9.44,13.17
2013-03-03,11:00:00,-3.41,-3.79,50.22,49.91,-12.42,7777,6999,69.9,13.55,15.06
2013-03-03,12:00:00,-3.19,-3.6,51.61,51.64,-11.94,7777,6999,57.18,12.69,16.34
2013-03-03,13:00:00,-3,-3.37,52.76,52.39,-11.42,7777,6999,51.63,14.11,17.75
2013-03-03,14:00:00,-2.88,-3.18,54.36,54.09,-10.93,7777,6999,65.52,13.31,17.99
2013-03-03,15:00:00,-2.45,-2.78,50.66,50.42,-11.37,7777,6999,59.25,13.92,18.15
2013-03-03,16:00:00,-2.9,-3.09,51,50.83,-11.71,7777,6999,52.16,11.34,17.71
2013-03-03,17:00:00,-3.09,-3.09,50.52,49.57,-12.04,7777,6999,53.99,14.62,16.81
2013-03-03,18:00:00,-3.71,-3.47,50.25,48.82,-12.58,7777,6999,61.43,12.86,15.04
2013-03-03,19:00:00,-3.85,-3.54,47.85,46.19,-13.38,7777,6999,53.87,11.56,14.74
2013-03-03,20:00:00,-3.94,-3.65,48.13,46.39,-13.27,7777,6999,64.53,9.09,13.43
2013-03-03,21:00:00,-3.77,-3.47,46.36,44.7,-13.76,7777,6999,62.6,11.35,12.53
2013-03-03,22:00:00,-3.46,-3.14,42.62,41.03,-14.46,7777,6999,45.71,10.55,13.07
2013-03-03,23:00:00,-3.39,-3.06,38.82,37.05,-15.34,7777,6999,55.45,9.74,13.1
2013-03-04,00:00:00,-3.72,-3.39,39.94,38.51,-15.5,7777,6999,74.07,10.49,10.49
2013-03-04,01:00:00,-3.57,-3.22,38.14,36.51,-15.72,7777,6999,52.71,9.47,10.2
2013-03-04,02:00:00,-3.54,-3.19,38.65,36.89,-15.58,7777,6999,66.55,6.92,12.31
2013-03-04,03:00:00,-4.09,-3.69,40.08,38.85,-15.66,7777,6999,328.8,2.88,8.85
2013-03-04,04:00:00,-4.19,-3.77,38.82,36.65,-16.68,7777,6999,60.09,2.48,4.11
2013-03-04,05:00:00,-4.8,-4.47,36.92,35.56,-16.62,7777,6999,33.33,1.31,2.59
2013-03-04,06:00:00,-5.23,-4.44,41.58,39.03,-16.22,7777,6999,240.5,0.98,2.68
2013-03-04,07:00:00,-4.7,-4.27,37.5,35.94,-16.87,7777,6999,318.5,0.01,2.67
2013-03-04,08:00:00,-6.1,-5.12,43.04,41.04,-16.61,7777,6999,14.33,1.3,4.67
2013-03-04,09:00:00,-3.87,-3.57,40.9,39.51,-15.52,7777,6999,332.3,1.17,2.18
2013-03-04,10:00:00,-2.39,-3.01,36.61,38.99,-14.96,7777,6999,214,0.97,2.28
2013-03-04,11:00:00,-0.01,-1.15,34.16,36.5,-13.95,0,6999,211.1,0.53,1.13
2013-03-04,12:00:00,-1.61,-1.96,36.99,36.83,-14.45,7777,6999,280.4,1.31,1.82
2013-03-04,13:00:00,-1.74,-1.8,38.42,37.47,-14.1,7777,6999,268.4,1.44,2.26
2013-03-04,14:00:00,-1.2,-1.22,38.8,38.02,-13.56,7777,6999,209.9,0.74,2.36
2013-03-04,15:00:00,-1.02,-1.4,41.31,42.33,-12.49,7777,6999,230,0,1.69
2013-03-04,16:00:00,-0.37,-1.29,40.63,41.81,-12.08,0,6999,135.5,0.07,1.35
2013-03-04,17:00:00,-1.61,-1.63,42.97,42.6,-12.64,7777,6999,91.4,1.47,1.73
2013-03-04,18:00:00,-3.08,-2.93,45.39,45.19,-13.47,7777,6999,33.36,0.3,2.12
2013-03-04,19:00:00,-4.83,-3.73,48.76,47,-14.58,7777,6999,20.3,1.2,1.88
2013-03-04,20:00:00,-4.67,-3.53,45.99,42.19,-14.72,7777,6999,81.7,0.51,1.73
2013-03-04,21:00:00,-3.99,-3.13,44.36,41.86,-14.37,7777,6999,44.57,0.83,1.35
2013-03-04,22:00:00,-4.5,-3.44,46.33,43.28,-14.11,7777,6999,83.5,0,1.66
2013-03-04,23:00:00,-4.81,-3.75,48.85,46.03,-13.89,7777,6999,18.72,0.79,0.79
2013-03-05,00:00:00,-5.33,-4.13,52.22,50.14,-13.8,7777,6999,187.4,1.77,2.13
2013-03-05,01:00:00,-5.8,-4.74,52.7,50.32,-13.46,7777,6999,64.21,0.56,2.24
2013-03-05,02:00:00,-4.64,-3.65,53.14,50.01,-12.8,7777,6999,54.41,1.42,2.01
2013-03-05,03:00:00,-3.7,-2.84,52.04,48.82,-12.27,7777,6999,157.4,0.06,1.66
2013-03-05,04:00:00,-3.81,-2.94,52.81,49.35,-12.2,7777,6999,46.63,1.05,1.08
2013-03-05,05:00:00,-3.91,-3.05,53.87,50.26,-12.04,7777,6999,292.2,0,1.08
2013-03-05,06:00:00,-3.67,-2.79,55.19,51.46,-11.59,7777,6999,61.15,0,1.51
2013-03-05,07:00:00,-3.87,-3.26,54.62,52.1,-11.68,7777,6999,260,0.08,0.74
2013-03-05,08:00:00,-3.97,-3.41,55.09,52.51,-11.64,7777,6999,310.2,0.46,0.54
2013-03-05,09:00:00,-3.44,-2.74,52.81,50.27,-11.54,7777,6999,336.8,0.52,1.58
2013-03-05,10:00:00,-1.45,-1.48,49.58,49.24,-10.85,7777,6999,210.4,0,1.49
2013-03-05,11:00:00,-0.43,-0.85,47.56,48,-10.4,0,6999,301,0,1
2013-03-05,12:00:00,-0.65,-0.74,47.96,47.28,-10.27,0,6999,52.63,0,1.27
2013-03-05,13:00:00,-0.64,-0.4,47.31,46.29,-10.31,0,6999,299.8,1.27,1.54
2013-03-05,14:00:00,-0.73,-0.69,46.7,45.35,-10.78,0,6999,232.3,0.51,1.81
2013-03-05,15:00:00,-0.53,-0.41,47.62,45.89,-10.4,0,6999,267.7,0,1.34
2013-03-05,16:00:00,-0.08,-0.28,44.8,44.53,-10.51,0,6999,168.2,0.29,1.03
2013-03-05,17:00:00,-1.35,-1.28,48.71,49.59,-10.94,7777,6999,352.1,1.02,1.47
2013-03-05,18:00:00,-2.93,-2.19,49.84,47.66,-11.93,7777,6999,320.5,0.43,1.79
2013-03-05,19:00:00,-3.86,-3.09,55.14,51.48,-12.09,7777,6999,80.2,0.34,3.06
2013-03-05,20:00:00,-4.29,-3.41,58.86,55.4,-11.25,7777,6999,184.5,1.09,1.61
2013-03-05,21:00:00,-4.34,-3.58,56.39,53.36,-11.89,7777,6999,273.9,0.27,1.75
2013-03-05,22:00:00,-5.53,-4.77,57.72,55.95,-12.39,7777,6999,53.21,0.53,1.38
2013-03-05,23:00:00,-4.37,-3.31,57.11,54.06,-11.44,7777,6999,171.1,1.27,2.94
2013-03-06,00:00:00,-4.57,-4.06,57.1,55.03,-11.98,7777,6999,218.5,0.19,2.26
2013-03-06,01:00:00,-4.74,-4.24,55.34,53.6,-12.35,7777,6999,267.4,0.82,1.49
2013-03-06,02:00:00,-4.55,-4.19,54.25,52.82,-12.46,7777,6999,277.4,0.36,1.76
2013-03-06,03:00:00,-5.03,-4.53,54.99,53.33,-12.7,7777,6999,256.6,1.19,2.52
2013-03-06,04:00:00,-4.78,-4.42,55.44,54.21,-12.36,7777,6999,247.8,2.43,2.43
2013-03-06,05:00:00,-4.55,-4.24,55.37,54.25,-12.24,7777,6999,318.4,2.55,2.55
2013-03-06,06:00:00,-4.77,-4.35,53.98,52.72,-12.6,7777,6999,252.9,0.85,2.37
2013-03-06,07:00:00,-4.15,-3.6,49.02,47.11,-13.27,7777,6999,50.79,4.21,6.14
2013-03-06,08:00:00,-2.58,-2.11,45.04,43.1,-12.79,7777,6999,11.91,1.37,7.9
2013-03-06,09:00:00,-1.76,-1.72,43.19,42.14,-12.83,7777,6999,58.72,5.71,7.76
2013-03-06,10:00:00,-1.49,-1.7,42.78,42.03,-13.22,7777,6999,192.2,0.31,7.71
2013-03-06,11:00:00,-4.16,-4.17,50.69,51.06,-12.41,7777,6999,338.3,0.08,2.63
2013-03-06,12:00:00,0.03,-0.36,39.96,39.52,-12.89,0,6999,70.08,7.32,9.16
2013-03-06,13:00:00,-0.71,-0.73,40.97,39.71,-12.3,0,6999,84.8,7.99,9.53
2013-03-06,14:00:00,-2.17,-2.31,48.41,47.32,-11.29,7777,6999,95.8,6.64,8.23
2013-03-06,15:00:00,-2.63,-2.93,52.35,52.22,-11.08,7777,6999,85,7.45,8.54
2013-03-06,16:00:00,-2.83,-3.31,52.01,52.83,-11.36,7777,6999,54.38,6.71,8.5
2013-03-06,17:00:00,-4.32,-4.47,54.02,54.32,-12.16,7777,6999,80.1,5.75,8
2013-03-06,18:00:00,-6.56,-6.37,60.52,59.4,-13.22,7777,6999,62.07,6.79,7.93
2013-03-06,19:00:00,-8.17,-7.53,62.54,59.75,-13.99,7777,6999,23.35,2.27,7.08
2013-03-06,20:00:00,-6.48,-6.01,55.99,55.45,-13.67,7777,6999,5.02,1.78,2.7
2013-03-06,21:00:00,-6.79,-6.15,56.47,55,-13.83,7777,6999,6.8,1.77,2.69
2013-03-06,22:00:00,-6.3,-5.62,56.46,54.43,-13.64,7777,6999,331.7,0.91,2.86
2013-03-06,23:00:00,-5.44,-4.87,53.1,50.96,-13.5,7777,6999,171.4,1.4,1.8
2013-03-07,00:00:00,-5.77,-5.27,53.34,51.74,-13.77,7777,6999,310.2,0.3,3.31
2013-03-07,01:00:00,-6.06,-5.17,54.12,51.64,-13.84,7777,6999,187.2,1.96,2.91
2013-03-07,02:00:00,-5.36,-4.94,52.66,50.72,-13.6,7777,6999,338.4,3.41,4.57
2013-03-07,03:00:00,-3.42,-3.01,51.73,50.27,-12.07,7777,6999,42.44,10.6,12.96
2013-03-07,04:00:00,-1.51,-1.2,47.16,45.57,-11.29,7777,6999,32.59,8.51,14.5
2013-03-07,05:00:00,-2.13,-1.76,46.34,44.38,-12.33,7777,6999,339.7,2.87,10.4
2013-03-07,06:00:00,-1.67,-1.32,47.02,46,-11.8,7777,6999,52.5,12.12,12.12
2013-03-07,07:00:00,-0.62,-0.35,42.17,40.95,-11.48,0,6999,0.1,3.47,13.91
2013-03-07,08:00:00,-0.21,0.02,37.11,36.16,-13.01,0,6999,50.28,2.65,12.26
2013-03-07,09:00:00,-0.46,-0.29,40.43,39.41,-11.75,0,6999,59.24,6.28,12.4
2013-03-07,10:00:00,-0.06,0.08,44.06,42.98,-10.26,0,6999,52.49,22.23,24.03
2013-03-07,11:00:00,0.24,0.3,50.03,48.98,-8.84,0,6999,46.37,18.94,26.08
2013-03-07,12:00:00,0.65,0.61,49.87,48.98,-8.85,0,6999,55.86,19.67,25.76
2013-03-07,13:00:00,-0.03,0.01,51.66,50.81,-8.81,0,6999,56.92,17.64,25.16
2013-03-07,14:00:00,-0.03,0.06,54.04,52.92,-8.16,0,6999,53.35,17.75,22.65
2013-03-07,15:00:00,0.31,0.41,52.71,51.56,-8.25,0,6999,49.36,13.43,19.99
2013-03-07,16:00:00,0.75,0.89,46.87,45.58,-9.11,0,6999,52.77,22.17,24.2
2013-03-07,17:00:00,0.65,0.85,43.58,42.05,-10.22,0,6999,55.08,18.14,28.52
2013-03-07,18:00:00,1.31,1.52,43.65,41.88,-10.13,0,6999,47.33,23.64,28.02
2013-03-07,19:00:00,1.55,1.8,41.61,39.91,-10.28,0,6999,42.94,21.65,26.98
2013-03-07,20:00:00,1.95,2.16,39.54,38.45,-10.62,0,6999,20.58,11.42,22.3
2013-03-07,21:00:00,1.34,1.52,43.28,42.02,-10.22,0,6999,52.05,22.64,25.99
2013-03-07,22:00:00,0.46,0.69,45.01,43.38,-10.29,0,6999,58.17,16.88,27.13
2013-03-07,23:00:00,0.32,0.54,38.36,36.66,-12.22,0,6999,56.2,14.78,20.58
2013-03-08,00:00:00,-0.06,0.17,39.75,38.26,-12.17,0,6999,39.52,14.99,19.55
2013-03-08,01:00:00,-0.35,-0.1,44.06,42.46,-11.13,0,6999,49.74,16.37,19.64
2013-03-08,02:00:00,-0.59,-0.36,47.39,45.83,-10.28,0,6999,54.18,16.74,18.48
2013-03-08,03:00:00,-0.33,-0.09,51.02,49.56,-9.41,0,6999,47.19,14.95,19.56
2013-03-08,04:00:00,-0.29,-0.04,50.71,49.12,-9.28,0,6999,45.65,16.83,20.58
2013-03-08,05:00:00,-0.64,-0.39,53.43,51.91,-8.91,0,6999,51.29,16.54,20.74
2013-03-08,06:00:00,-0.73,-0.48,55.1,53.74,-8.66,0,6999,44.88,13.75,19.14
2013-03-08,07:00:00,-0.71,-0.48,55.07,53.44,-8.62,0,6999,48.06,16.45,17.89
2013-03-08,08:00:00,-0.66,-0.43,54.8,53.27,-8.61,0,6999,47.72,14.81,18.01
2013-03-08,09:00:00,-0.34,-0.36,54.93,54.18,-8.39,0,6999,50.18,14.44,18.04
2013-03-08,10:00:00,-0.61,-0.58,57.88,57.13,-7.83,0,6999,53.7,14.3,18.09
2013-03-08,11:00:00,-0.78,-0.77,64.29,63.58,-6.83,0,6999,49.55,15.08,17.15
2013-03-08,12:00:00,-0.37,-0.55,63.68,63.88,-6.38,0,6999,51.96,11.77,16.85
2013-03-08,13:00:00,0.06,-0.33,61.54,62.87,-6.46,0,6999,38.99,11.52,15.54
2013-03-08,14:00:00,0.48,0.01,58.55,59.74,-6.7,0,6999,35.86,13.01,16.62
2013-03-08,15:00:00,0.79,0.36,54.58,55.42,-7.5,0,6999,46.17,22.33,22.74
2013-03-08,16:00:00,0.31,0.28,51.01,50.27,-8.55,0,6999,68.1,23.02,26.21
2013-03-08,17:00:00,-0.03,0.01,52.92,52,-8.4,0,6999,72.16,17.39,24.88
2013-03-08,18:00:00,-0.85,-0.69,58.32,57.4,-7.92,0,6999,61.94,17.85,18.85
2013-03-08,19:00:00,-0.88,-0.65,58.15,56.7,-8.09,0,6999,52.21,16.43,21.59
2013-03-08,20:00:00,-0.83,-0.59,57.75,56.46,-8.05,0,6999,54.77,15.82,19.21
2013-03-08,21:00:00,-0.7,-0.46,56.73,55.34,-8.24,0,6999,51.78,19.9,23.1
2013-03-08,22:00:00,-0.79,-0.57,55.71,54.49,-8.7,0,6999,3.57,6.82,19.26
2013-03-08,23:00:00,-0.73,-0.5,49.98,48.59,-9.79,0,6999,45.08,19.96,20.78
2013-03-09,00:00:00,-0.69,-0.43,45.7,44.14,-10.99,0,6999,46.86,14.27,22.88
2013-03-09,01:00:00,-1.36,-1.11,48.62,47.46,-10.57,7777,6999,43.77,7.88,14.89
2013-03-09,02:00:00,-2.16,-1.91,55.14,53.54,-9.73,7777,6999,62.62,14.83,15.2
2013-03-09,03:00:00,-2.84,-2.6,54.46,53,-10.46,7777,6999,67.69,14.53,16.27
2013-03-09,04:00:00,-3.45,-3.2,52.56,51.17,-11.65,7777,6999,43.97,17.14,18.55
2013-03-09,05:00:00,-3.84,-3.6,50.56,48.96,-12.69,7777,6999,64.96,15.19,20.52
2013-03-09,06:00:00,-4.07,-3.81,50.57,49.14,-12.91,7777,6999,62.98,10.13,16.02
2013-03-09,07:00:00,-4.04,-3.78,53.12,51.59,-12.11,7777,6999,55.6,13.11,13.34
2013-03-09,08:00:00,-3.59,-3.37,52.64,51.32,-11.99,7777,6999,51.93,11.87,15.12
2013-03-09,09:00:00,-3.31,-3.24,50.67,50.11,-12,7777,6999,54.91,10.88,13.78
2013-03-09,10:00:00,-2.69,-2.82,49.94,49.67,-11.73,7777,6999,59.73,12.18,12.68
2013-03-09,11:00:00,-2.08,-2.42,47.63,48.01,-11.74,7777,6999,61.08,11.24,12.61
2013-03-09,12:00:00,-1.44,-1.94,45.53,45.97,-11.73,7777,6999,44.83,11.27,13.97
2013-03-09,13:00:00,-1.03,-1.7,44.37,45.53,-11.7,7777,6999,50.86,9.7,12.26
2013-03-09,14:00:00,-0.5,-1.3,42.54,43.89,-11.7,0,6999,59.29,9.92,12.2
2013-03-09,15:00:00,-0.64,-1.36,42.64,43.79,-11.86,0,6999,47.86,8.33,10.47
2013-03-09,16:00:00,-1.72,-2,45.35,45.52,-11.98,7777,6999,57.47,8.33,9.1
2013-03-09,17:00:00,-2.5,-2.47,47.7,46.89,-12.22,7777,6999,70.48,5.52,7.84
2013-03-09,18:00:00,-3.68,-3.44,50.32,48.89,-12.6,7777,6999,75.64,4.25,6.27
2013-03-09,19:00:00,-4.22,-3.83,50.13,48.39,-12.9,7777,6999,74.51,4.67,6.32
2013-03-09,20:00:00,-4.48,-4.05,50.98,49.25,-12.89,7777,6999,66.02,1.01,7.68
2013-03-09,21:00:00,-4.62,-4.11,50.43,48.33,-13.1,7777,6999,41.09,1.2,3.11
2013-03-09,22:00:00,-4.89,-4.43,52.67,50.87,-13.08,7777,6999,312.5,1.24,2.08
2013-03-09,23:00:00,-5.46,-4.8,55.53,53.22,-13.14,7777,6999,354.5,2.01,2.25
2013-03-10,00:00:00,-6.12,-5.32,62.1,57.95,-12.24,7777,6999,55.18,1.1,2.7
2013-03-10,01:00:00,-6.55,-6.25,63.66,60.46,-11.98,7777,6999,44.95,4.97,6.44
2013-03-10,02:00:00,-7.98,-7.75,73.51,72.32,-12.03,7777,6999,69.71,3.94,5.58
2013-03-10,03:00:00,-8.3,-7.9,76.71,74.81,-11.69,7777,6999,71.98,2.16,4.24
2013-03-10,04:00:00,-8.62,-7.95,86.17,84.13,-11.11,7777,6999,43.8,1.23,2.33
2013-03-10,05:00:00,-8.69,-8.3,88.55,87.3,-9.9,7777,6999,264.9,0.34,1.84
2013-03-10,06:00:00,-7.83,-7.69,93.95,92.65,-8.64,7777,6999,279.9,0.51,1.38
2013-03-10,07:00:00,-7.94,-7.87,92.9,91.8,-8.88,7777,6999,263,1.69,2.02
2013-03-10,08:00:00,-8.58,-8.53,91.65,90.9,-9.71,7777,6999,245,0.97,2.19
2013-03-10,09:00:00,-8.79,-8.75,90.55,90.15,-10.06,7777,6999,315.8,1.04,1.04
2013-03-10,10:00:00,-8,-8.06,89.9,90.35,-9.35,7777,6999,278,1.2,1.79
2013-03-10,11:00:00,-6.93,-7.38,90.1,90.35,-8.28,7777,6999,202.5,1.27,1.55
2013-03-10,12:00:00,-6.47,-6.75,90.45,90.85,-7.81,7777,6999,243.6,2.01,2.01
2013-03-10,13:00:00,-6.2,-6.28,88.9,89.65,-7.7,7777,6999,262.5,1.87,3.03
2013-03-10,14:00:00,-5.59,-5.56,83.22,83.11,-7.98,7777,6999,245.1,3.62,3.62
2013-03-10,15:00:00,-5,-4.85,74.6,73.79,-8.66,7777,6999,283.1,1.56,3.39
2013-03-10,16:00:00,-3.53,-3.74,62.64,62.03,-10.54,7777,6999,74.77,6.74,7.9
2013-03-10,17:00:00,-4.74,-4.83,60.27,60.13,-11.04,7777,6999,74.31,7.95,8.61
2013-03-10,18:00:00,-6.44,-6.3,66.09,65.35,-11.74,7777,6999,89.8,5.43,8.26
2013-03-10,19:00:00,-7.18,-6.97,69.02,68.01,-12.07,7777,6999,86.7,5.26,7.56
2013-03-10,20:00:00,-8.63,-8.3,74.94,73.86,-12.18,7777,6999,108.1,1.97,5.83
2013-03-10,21:00:00,-8.74,-8.08,76.37,74.44,-12.14,7777,6999,247.4,0.42,1.94
2013-03-10,22:00:00,-8.32,-8.15,80.77,80.38,-11.17,7777,6999,261.8,1.88,2.23
2013-03-10,23:00:00,-9.49,-9.37,82.94,82.55,-11.65,7777,6999,253,2.91,4.55
2013-03-11,00:00:00,-10.33,-10.17,78.02,77.44,-13.51,7777,6999,277.5,2.47,3.79
2013-03-11,01:00:00,-10.84,-10.72,84.75,84.15,-12.79,7777,6999,302.9,1.59,2.78
2013-03-11,02:00:00,-10.79,-10.7,87.3,87.1,-12.46,7777,6999,295.3,2.06,2.63
2013-03-11,03:00:00,-11.1,-10.99,88.15,88.3,-12.66,7777,6999,279.2,1.78,3.43
2013-03-11,04:00:00,-11.22,-11.1,88.35,88.4,-12.78,7777,6999,276,2.74,3
2013-03-11,05:00:00,-11.31,-11.18,88.05,87.95,-12.88,7777,6999,287,2.61,3.21
2013-03-11,06:00:00,-11.29,-11.16,87.65,87.4,-12.94,7777,6999,280.8,1.76,3.09
2013-03-11,07:00:00,-11.26,-11.12,87.45,87.4,-12.93,7777,6999,275.8,2.43,2.82
